Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.610420895583476,,0.4103399225120695,,,0.7855335279615687,0.8670014225577007,0.9940726375381044,0.3142197706488605,0.9678245318623891,,0.9288761794164612,,,,,,0.8466128610828858,,,,0.852700595151691,,,,,0.3059774132675279,,
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.9972040492451693,0.7277865536768311,0.9920652196576384,0.9894018266461112,0.9920659084501058,,0.9815554113397752,0.9909718101320946,0.994893424299608,0.9847116272318188,,0.9837505588619538,0.9953628102772536,,0.9964279285817972,,0.9575871098853244,0.997767339236464,0.9950701698359704,0.9919613296559732,0.960081985774423,0.976834954274931,0.9963173755262013,0.980614080418058,0.993348700827406,0.952553578168094,0.8278209319204529,0.7419496588764698,0.963148671795616,0.921463202206416
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9964824156204836,0.8083912104146589,0.9908283813932154,0.9766978376404722,0.9771223751174102,0.995701843249045,0.9116339879174086,0.9657845260560312,0.9950629699520976,0.9741145594425896,0.9696565539265496,0.9867659166787632,0.99443356074902,0.997292843663812,0.9903098853244302,1.0,0.9262067644070258,0.9981937581651908,0.991660908695021,0.9964726375381042,0.8911245173464943,0.97630378864857,0.9962277253592684,0.964791754971694,0.9919208012773988,,0.9815952387864711,0.7075448976629409,0.960572042386413,0.8500712440121934
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.9986736313251744,0.9040153230120964,0.9991851712850024,0.9941630492109214,0.9918920090112552,0.9979317346418284,0.9760788906568988,0.9859414138481638,0.9954387574393962,0.9831833938162288,0.999435273624619,0.9891311946581508,0.9963004209609524,0.999316940049354,0.9990386993758166,1.0,0.9604273479460008,0.9983289301785456,0.995011177239077,0.999090375961678,0.979393003338656,0.9792555087821164,0.9961201916098128,0.9764724052837856,0.9953813906227318,0.9527735230076934,0.999101059660328,0.99375723617361,0.9735550587893744,0.9959847873421396
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.9960978142496832,0.8620870441418519,0.9927991493088134,0.993893007829932,0.9881331923378444,0.9980873339429466,0.9787769450682934,0.9896307736971984,0.9957780809986936,0.9815011757874872,0.9987192335607488,0.9883364203803164,0.9984318188416316,0.9979252721730294,0.9955669618231964,1.0,0.9808715343300912,0.998498475831035,0.9976795471040788,0.9980930759181303,0.9663133691392074,0.982923036725214,0.9958040934823632,0.9817020757729714,0.9972559152271738,0.9557154884598636,0.9985840615473944,0.9568966177964872,0.9735367106982146,0.973034809115982
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9408913237979184,0.6820621164739922,0.7911594837472112,0.9608966134528784,0.6491969954228992,0.9900690389715984,0.838447369964562,0.8997848163739295,0.9929394687182466,0.8886668021483526,0.9413229205980548,0.956534068805342,0.988591435622006,0.932652983016403,0.963687501814487,0.9991318333575264,0.7305190303382203,0.9041895195238788,0.9253005080563218,0.9910241834809116,0.7504555087821164,0.977747946000871,0.9122589635651036,0.9411244592829148,0.9930855566845695,0.876847960516766,0.9194603570910148,0.6024279866453766,0.7904473798809697,0.7406485701843517
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.3807847082494969,0.4950641658440276,0.3687704593315402,0.9635342711671872,0.3975428403237343,0.987602461317959,0.2601143929661381,0.9358160545797648,0.9939014661053854,0.5,0.9767642328349544,0.9734953694295252,0.9929313398170996,0.9194593119465816,0.9752591087240527,0.5,0.5,0.5,0.5,0.9939006532152708,0.5,0.978069618231964,0.9148279285817968,0.917658179706779,0.9936308898243577,0.877883814777181,0.938250660473218,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9962982118060476,0.8108094280766619,0.994116052626092,0.9735593989614184,0.9890505259473156,0.996466142633058,0.9540422569054868,0.9851259689359848,0.9946414283640588,0.9790550733052692,0.998151604006387,0.9839110465960226,0.99448094062999,0.99755877485847,0.991433299462912,1.0,0.9472401799970966,0.9994548991145304,0.9922364348962112,0.9955747423428654,0.9331370010161124,0.9764159674843954,0.9979111046596024,0.9728020902888664,0.9944142836405864,0.9515855421686747,0.9921034692988824,0.9412459282914792,0.966086688924372,0.9117277979387428
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9999235857802752,0.9522715069350176,1.0,0.9989794210718488,0.9994180840784088,0.9996493536876212,0.995285026933243,0.9892554507185368,0.9976275221367396,0.9881057918420671,0.9995653360429668,0.9898917114240092,0.9990179126143128,0.9999972129481782,1.0,1.0,0.9736670053708812,0.9999788648570184,0.9999934968790826,0.9999861808680504,0.9963998258092612,0.9899668456960372,0.9992890695311368,0.9629647263753808,0.9994193642038032,0.9542359123239949,0.9996020322252868,0.9997888808245028,0.9790541442879954,0.803215096530701
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9968336173985564,0.8550891714717556,0.9893838743979484,0.989319419651913,0.9680413351649992,0.9846258028567813,0.9619339714566276,0.9865582813180432,0.9953932355929744,0.981283088982436,0.9926441573523008,0.98812367542459,0.9968018580345478,0.9927420525475396,0.9925917840034838,0.9330914791696906,0.9282768471476268,0.9553904485411526,0.995975264915082,0.9975338075192336,0.9555188851792712,0.969946291188852,0.9806269705327334,0.9796515023951228,0.9923966903759616,0.9444091159820004,0.9965678618086804,0.920281492233996,0.9619232980113224,0.9495566845696036
