Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,5_campaign,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",,0.577327078038409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.9947481893990984,0.958131509853403,1.0,0.9995285461108272,1.0,0.9997592026651468,0.9996914235468471,1.0,0.9980795635186914,0.9967408875263082,1.0,0.9942304832240646,0.9970491422575996,0.98247065943482,0.9999997711769968,0.9998969654598016,0.9999681421630257,1.0,1.0,1.0,,0.9996541746566356,0.9907403238950804,0.9999774134069588,0.9948904326825908,0.9998507551805976,0.9994708230080194,0.9126546909215758,1.0,0.999811220969016,0.9981917519439544,0.998984076749093
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9890186013092428,0.8015988244619092,0.9855680868177852,0.9369426521616948,0.993890830827948,0.9970417623182076,0.9611980712065444,0.9955585120955632,0.9860240671566104,0.9286885101812457,0.9994257591118344,0.9601744761623372,0.9826504209003416,0.970590921627086,0.989475019309964,0.9930294851845848,0.9981325913039456,0.9677519469263918,0.9931253507215044,0.9778369770769476,,0.9849043136746912,0.959782921711848,0.9992655443113077,0.9791750872934076,0.9937433093124068,0.994597740322062,0.8894825786319508,0.939777988234309,0.8811304303430585,0.9814933014067704,0.916407552094332
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.9999950936619926,0.9353376209021074,1.0,0.9981154673860456,0.9998087967705722,0.9993785764384612,0.928267514478377,0.9999903270355226,0.992913813178628,0.9909793207158236,1.0,0.9870115831370267,0.993363897552088,0.967599292820434,0.999999771176997,0.9992721566688364,0.9995898451053128,0.9999677897118028,1.0,0.9992713564350202,,0.9997611218528688,0.9878287371144948,0.999673296595876,0.981053523974663,0.9993959962096362,0.9988847961575996,0.8498866912943903,1.0,0.8834207030775654,0.9958913123616842,0.9995670512873406
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.987431803448486,0.8092582292944773,0.9494596456641148,0.992764344683873,0.899318735656181,0.9982088193913496,0.9710783765114211,0.9991981840233474,0.9874590482135291,0.9894677758232469,1.0,0.9558163650039624,0.9897325861738626,0.9650116082976858,0.9990526495087176,0.9942866536083385,0.9983795143046794,0.9811902036038862,0.9971712930917642,0.997909301927028,,0.981094857688886,0.9863975680529912,0.9997636614819212,0.97900369629437,0.9949515525229636,0.9956111490035512,0.9041487207967538,0.9986403474956512,0.9821747356336016,0.9897814838448172,0.968360153707162
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.9994978618875752,0.9612403518220124,1.0,0.9991708620650578,0.9980914021851316,0.9997487530548536,0.997286083718784,1.0,0.9957939227548884,0.9907972956429208,1.0,0.9882993085390251,0.9920114968529132,0.9648471821634804,0.9997050512558168,0.9967101034968338,0.9989128596897204,1.0,1.0,1.0,,0.9998963905999504,0.9868803699132624,0.9997593216748908,0.994011603384634,0.9998744795133052,0.9971869303989276,0.8922399947407965,0.9999942742231144,1.0,0.99792699920868,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.3565389834380275,0.4206052193450232,0.3940997537635686,0.5542065937781883,0.3817519775206263,0.3250654383431459,0.5818801737070464,0.3777429782079676,0.7260069137079949,0.3226030595937667,0.35310030059074,0.5,0.9097204775114888,0.3271979146318626,0.6533511345605798,0.3794718829958039,0.714189799968907,0.4704039467697633,0.9839530527623572,0.3281867587123732,,0.4045160279811524,0.3133738014113622,0.3773029832007425,0.460828416287391,0.852549910747378,0.4204113191926574,0.5296166169538291,0.3657460236261922,0.4114431250303291,0.6951418858602897,0.3783151618441104
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9999550842414148,0.9896956580280066,1.0,0.999904995771477,1.0,0.9997809266090582,0.9996628637866388,1.0,0.9997464826474488,0.9971135224845348,1.0,0.9938773406400556,0.999130767717129,0.9830452565316248,0.9999979366426992,0.9993617417948192,0.9999545187636396,1.0,1.0,1.0,,1.0,0.9954354650511008,0.999924785698736,0.9981038497960446,1.0,0.9998907676755536,0.935453510794662,1.0,1.0,0.9991293267370775,1.0
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,0.5,,0.5,,0.9319372426606518,0.8821965835684519,,0.5,0.9688329124753776,0.8332001392228435,0.5,0.5004307924399947,0.5,0.5,0.9533299115840388,0.5,,0.5,0.9138879272719777,0.525664048522727,0.8395325393264592,0.9965339744989856,0.5186300004626475,0.7917251666550207,0.5,0.5674762405661286,0.9538146460063812,0.5
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9665430062072524,0.6074662942363711,0.850114633705644,0.9267040859048078,0.7434723874840115,0.9968366767933816,0.8125183698740575,0.9935670940001352,0.981401840085552,0.8600093630889137,1.0,0.6890611782121528,0.9740449446752796,0.8481142561032886,0.9688560959279838,0.8436056665689702,0.9938111294546452,0.8407629654138912,0.9951766495179024,0.9712395253084252,,0.7711490962933523,0.8989677247631304,0.955298930864589,0.8675223012470431,0.9930697908891968,0.9865859544421384,0.7449544178557461,0.9091460645116486,0.8255605312823298,0.9074286436152704,0.8469529705962633
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.9842765308501812,0.7194970603631181,0.8194804781879811,0.9544094611023544,0.9055614883577724,0.6451637087328435,0.7021183528952781,0.7497264237850736,0.976118560872272,0.4683427555874408,0.9996695899602056,0.892687944969883,0.986985971250424,0.8564800725037769,0.8655859054227771,0.9273230451264862,0.9448881371930862,0.9323061615546608,0.987069539867082,0.9673347496914724,,0.865395253077436,0.9256344062270176,0.5954725168166228,0.8998952039963755,0.9930210263964788,0.9306101178562574,0.8398466834313115,0.3986806707651375,0.6992115701178905,0.9638501373479818,0.4065361976270873
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9947734062242496,0.511148795745573,0.9999388207899558,0.9802595268513464,0.9866475549299072,0.9990098377627932,0.9442670002034396,0.999076868600552,0.9937594397989886,0.9884988598005082,1.0,0.923430205279152,0.9920420189655468,0.8994045922193549,0.998787902530702,0.9125735729082098,0.9977734954255202,0.9127034406765532,0.9975910228580602,0.9983648350573672,,0.983547413172785,0.9663762674820284,0.9989149240176348,0.9265337444612388,0.995982360337646,0.9928611427327478,0.8945237552538433,1.0,0.9513237585059368,0.9809281847681152,0.9739800220422112
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.9780370305474044,0.6785677879566137,0.8427018400608381,0.9255273681361724,0.7825782003989596,0.9991249805868552,0.8611137901505131,0.9935668954545984,0.9824504703280404,0.973513330993036,1.0,0.8971407564224254,0.9749228865985586,0.8748632922370145,0.9894863121975412,0.9091259192967128,0.996584247402706,0.8727633127663853,0.9968471115730816,0.9909171101659352,,0.7908071637652387,0.8986026804860352,0.9783885128121876,0.860979677931518,0.9938243092126152,0.9888005160665734,0.7373551417679401,0.9505024433313264,0.9210292191818744,0.970257226896218,0.9196039258297952
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9651652308431716,0.6605145228505768,0.8049352306015456,0.9310168306625052,0.700417817339493,0.9917829645545844,0.7682667324643959,0.995317925331724,0.9833784710434352,0.9082812791210606,0.9994777969380108,0.713397332443898,0.9727651754519886,0.8290220445073871,0.9470951043824636,0.8516985160141864,0.9679805898037984,0.8675472628466034,0.992124002893548,0.980478692308914,,0.705034783099739,0.9030403237446848,0.9374442047924194,0.8729401972894486,0.9838695844440328,0.9819057582655708,0.7441556167143306,0.8997205464712398,0.6548666510535954,0.8548094070035301,0.640132092872639
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.9853429450487384,0.8384869342588104,0.9999975651313828,0.9937560712785498,0.99487774894826,0.9985245050506704,0.9713632206317492,0.9997535135588352,0.9874180743964968,0.9920588926915764,1.0,0.9559015261276956,0.9745020281948472,0.9563083637667188,1.0,0.9985398433287738,0.9996441581904444,0.9948386495953676,0.997906672792654,0.9991539282937648,,0.957719732216078,0.9804660776812848,0.9995797120256906,0.9677682132755444,0.9943692441910668,0.9886010531934196,0.8873811902256667,1.0,0.992087728797154,0.9903924134445244,0.9898477817151354
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.9783830151932,0.7083737825119943,0.8839691141305324,0.9274223780854208,0.8714385851848223,0.9857948791625823,0.8863661612497946,0.7582093051652252,0.984022752632032,0.8764195784427046,0.9998280083120348,0.922372382320767,0.9744870308605222,0.8620065647141355,0.967748339068056,0.8468001862956774,0.9583056130469848,0.940153107397636,0.9959209469950016,0.9814592673604494,,0.8518176740147998,0.895711108978948,0.930972451303928,0.8766118594810082,0.99269096613106,0.6585895295132751,0.7475247849256768,0.9107043321073623,0.8798227838905305,0.9693471675796614,0.905801465337329
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.8738095632620008,0.5397671103564969,0.5728875421756654,0.9321663937244086,0.6227422261517268,0.4984941341216063,0.6440593893956259,0.4328235429618626,0.982251982771329,0.912355869686642,0.5663706548668515,0.7403810479804911,0.9742208862534668,0.8469044637072554,0.4809162595530944,0.7542459902169962,0.7560358224439302,0.599925251271485,0.9917132805506216,0.9850985111828706,,0.7371947482205676,0.8965585916761627,0.6549669685206598,0.8628863211280033,0.9908373922582668,0.6253302786362973,0.7894181714864485,0.8516586174959364,0.6125519553946908,0.8828343139747643,0.473551364023868
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.964672939198467,0.5731312911218965,0.5117826270919141,0.9227496322644102,0.8411331386429737,0.983389400811502,0.8122709098541306,0.999918729176628,0.9872742587624704,0.9023145871201376,0.995614947787769,0.7125057761590708,0.9794683633301788,0.8198029217439532,0.9775492974465024,0.79100787330904,0.9916384266078584,0.8851380455853506,0.9967940088001268,0.9680807533706752,,0.7294949008030716,0.9256455000770376,0.9571883968716148,0.8714448382866888,0.9898140503184972,0.953777859976906,,0.857430881605127,0.6360464083616413,0.8759371173113271,0.7603215259894287
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.9748809932318708,0.6940583679311453,0.9741199251530516,0.9344363026530504,0.970745787252938,0.9873910665077296,0.8730855681503005,0.9935812128082168,0.9858022225414886,0.9177723549622656,1.0,0.9430375485631982,0.9742735035258314,0.8720689298147541,0.9768470755774638,0.8929273871471828,0.9861462533105856,0.8824844356963235,0.9937611910176768,0.9694331569060974,,0.8240468322339765,0.899648092750424,0.968216291867119,0.9292863674761014,0.9940871183319576,0.9774710809768392,0.7448902169871696,0.9313599757490122,0.9455620914605384,0.9690830632393236,0.9348876952290964
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9946105179670912,0.9556575025813528,0.9997110940942016,0.9813883888824636,0.9962218600494718,0.9878354628298464,0.99091799021883,0.9984556679765108,0.987718561065326,0.9800616126842012,1.0,0.9807120313923704,0.98997382723028,0.9578796668805276,0.999679114631552,0.9879401272317682,0.9986784073712311,0.9992435119365508,0.9966008352499168,0.9973569160434722,,0.9852331823118362,0.9848932853331636,0.989700835080612,0.9867893702265846,0.9968100323148702,0.9949268346418936,0.9000488187188742,0.999078655975848,0.9941206266375722,0.9884483677440918,0.992961502827187
