Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8716892537967367,,0.483133321135841,,0.5898796669682501,,0.7320771195307243,,0.9884198300066738,0.4283223836162292,,,0.982535370757874,0.3553207897753301,0.9150657179322268,0.3523170533141782,0.6816935982443921,0.382990316383871,0.679274134113001,0.6951094933113537,0.5379067452623811,0.913570908383494,,0.8134712513524563,,,,0.714284195153829,,0.3996693757472326
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.9951586423197752,0.7646764937746601,0.976668567192347,0.989691420322727,0.9952669129116674,,0.9629738479209652,0.9741357070603328,0.989567843540311,0.9647469548753352,,0.969245157194974,0.9883620550576008,,0.993062670160934,,0.9751821008540512,0.9990247238335062,0.9800956409370652,0.992785811528852,0.9710046314988084,0.9705654501922488,0.9942463245012678,0.982955463197581,0.9771421036818074,0.865036452214251,0.9936214580612645,0.8612391928039651,0.959940985287627,0.7962118605462647
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9863543138653535,0.7491971555893796,0.970291286894091,0.9556760413105088,0.9283706449196464,0.974384508649414,0.9461618085622236,,0.985747001387326,0.960134033748602,0.9985533732936772,0.9745459185993062,0.9880996623400864,0.9987595261048324,0.9752886921763168,0.949383628360949,0.957232884220614,0.9984585155625958,0.9874389766272508,0.994184941166822,0.8646904305778236,0.9354481589521388,0.9938206892184396,0.9031627009709684,0.983372461682152,,0.9535976077269084,0.8341468556020692,0.9384721181753164,0.6355020945120439
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.9997431631629684,0.8955345001247166,0.996987790665271,0.9824038208830136,0.9942160812110796,0.9976933193779084,0.9761231398196334,0.9593450706627412,0.9833525846611568,0.9742365148551794,0.9990203837950102,0.981914656921653,0.9864100586880457,0.9980925101999724,0.9959416204923056,1.0,0.975240552798048,0.99955828472597,0.9931614699664426,0.9961595480013424,0.9552893041085292,0.9786169904168462,0.993529296315382,0.966783655052628,0.9905094275456672,0.8416505374995487,0.99907914193457,0.9981997137209252,0.9755966898684976,0.9961737681721416
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.9984743314408876,0.8330393964754408,0.993022472132832,0.9861419231226152,0.9874080164520368,0.9941911243836716,0.9768231884342484,0.9718956890924504,0.993103387536408,0.970333704197612,0.9965227251917969,0.9901326936085928,0.9954470760972178,0.9974981194956442,0.997596543386202,0.9999610273452656,0.9726153940767192,0.9991611775086332,0.9871991921124794,0.9979199442253388,0.9633710614200992,0.977804422482636,0.996272378992925,0.9717136915632508,0.9962497880273709,0.8900927126964331,0.9984214911889804,0.968664453412758,0.9807465268463572,0.9611299515899572
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9518933770483562,0.6601055603284831,0.7161339144779993,0.9141793319059264,0.7304968026802918,0.985864349278748,0.7868816258330971,,0.9796752039133704,0.8320430909597499,0.985243804017606,0.909131787584738,0.9851555837313636,0.9586815803245512,0.9318163112148328,0.9974880798188356,0.783907417628314,0.9031108345719244,0.8267660486629691,0.9892121030667028,0.659925513630851,0.9498623422739438,0.8998096076872666,0.8922790273470056,0.9864400022651988,0.7252212334195711,0.9042098347261548,0.5306632194021415,0.8043218762447208,0.582074570990283
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5,0.4892478242616105,0.4348633441839455,0.9173986294436824,0.3934655589146947,0.9731378474587352,0.4383416984243293,0.9198289171594786,0.9822122830111292,0.5,0.9882373119322486,0.9140725566137208,0.9864474426092597,0.9598964091197149,0.9514544790670048,0.5,0.4425395069173948,0.9016592347039856,0.5,0.988593320093971,0.5,0.9317996036659288,0.9150209542147107,0.8855873157477111,0.9873796188295538,0.7185448033377855,0.913026319977071,0.5002410800385728,0.5,0.5
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9932951096714738,0.7554198495929646,0.9862125715290152,0.9668120441983202,0.967973949013955,0.9967834802060376,0.9514047965627962,0.9532533335685548,0.9840127548871522,0.9619043358128988,0.9944755585664776,0.9756909247187588,0.9869520080676232,0.9981490229474188,0.9892662948927612,1.0,0.9624694029101224,0.9998173704027352,0.977002322852415,0.9938829966170863,0.9327528881440248,0.9203349529674536,0.9921317898819518,0.9309006201362824,0.9918343177223968,0.8665896053153226,0.9892952629548012,0.9311566428664468,0.9699171395864468,0.9138663237015504
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",1.0,0.8911934235615282,1.0,0.9953810233764084,0.9989720513819428,0.9994539564953008,0.9956789795097564,0.9407148965356796,0.9951754569087422,0.9798540911866166,0.9995375421113027,0.9884719052687562,0.9982689212591576,0.999906008922984,0.9993837377204474,1.0,0.979068636199652,0.9999988385036842,1.0,1.0,0.9973211228866622,0.9802271401048852,0.9991489635170828,0.9822950487302652,0.9991261594419,0.8902641289637834,0.99999370883643,0.9998940013585514,0.96121593099334,0.9997510361608836
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9972031953257542,0.8161537243727055,0.9758441272620187,0.9850639840788068,0.9709179933018084,0.9642965404883156,0.9619615430374936,0.9732178425430204,0.9922436041174404,0.9651777332159484,0.9957426067746196,0.9877122127946696,0.9935150842113988,0.8894424787804527,0.9626583950458226,0.9796264146923233,0.949054705286268,0.991887412575301,0.987958069461825,0.9974921564091508,0.9546237593614229,0.9708853453370612,0.9866184052685064,0.9645186357801552,0.9920264726615536,0.8751991872221098,0.9963857053454824,0.9099630775639194,0.9770878008078208,0.8385013387267851
