Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,5_campaign,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8031414003404445,0.4160424457599661,0.5458599139680221,0.9486397212897284,,0.984916578954702,0.6869533323354778,0.9774396190563402,,0.973458254160848,0.0910012362354341,0.6670488312996498,,,,0.5977919461550788,0.9804713719923994,0.7939118838854422,,0.9919981227536,,0.743130422838305,0.9126880108056132,0.7976211625191731,,0.9958554062406996,0.1024812847691216,,0.6374463725647306,0.757731736910785,0.4366712071610082,0.4721449829445296
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.9958136926236714,0.9692718663416554,0.9884847009171334,0.9891116419603068,0.9950641240127146,,0.9838843241374612,,0.9748735148004852,0.9699053364162908,,0.9829596392023994,0.9910450768068496,0.9796357684118954,0.9998454705707288,0.971745839152034,0.9965985210961288,0.9830647192143036,0.9948329937501432,0.9952562899201024,,0.9794947459994048,0.9825959799455142,0.9987699457430004,0.9850875666765871,0.9975005150980976,0.9941238753691536,0.9062001785673404,0.9957021359401113,0.9908559785719192,0.9785025525972392,0.9332860969300152
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9927147250562578,0.8529529213159927,0.9894261829396964,0.9900816557212552,0.990279587739612,0.999255609457029,0.9869478642107063,0.999633708019505,0.99408507131247,0.9914427325381744,1.0,0.972955060552643,0.9921803530138962,,0.998576955655777,0.9571863052585792,0.9989881184038828,0.9858082461482108,0.9958169455827476,0.9973517089810215,,0.9718951031340858,0.978207229687965,0.9995597628259428,0.9523859343879488,0.9979487649092282,0.9888191662278794,,0.9855652343124012,0.9505503537006936,0.9719324191295986,0.9006998466152331
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.998694602885232,0.9811995639600902,0.999321483645808,0.9983747472052524,0.9999031425829232,0.999824754710186,0.998706186071018,0.999675831597262,0.9948384881298504,0.9954792701632288,1.0,0.985219889654541,0.9926995718962478,0.9752494219454684,0.9996369130743344,0.90472150362858,0.9993514342620362,0.9989654540875896,0.9974597651152676,0.9993349511229138,,0.994462123119892,0.9799851193882924,1.0,0.986861106659646,0.9980254572926444,0.99833108216387,0.9239861724777364,0.9993158352601818,0.999891943865754,0.9940882763672992,0.9989549231931504
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.999238763909748,0.9739454798710048,0.9994554013472932,0.9957209826914136,0.9993445614560312,0.999501060046432,0.9969999457821528,0.9996943751287743,0.9975691948444404,0.9943769602344268,1.0,0.9775666765870744,0.9941684027380324,0.9931478217073784,0.9980575078409376,0.9875362285661958,0.9987383530596828,0.9954595819692772,0.99862892333051,0.9993935578397932,,0.9823568599619972,0.9880552185160596,0.9989789611043705,0.9898221194569722,0.9987974176415376,0.9992319315033996,0.9374666330899016,0.9992636386529612,0.9977601245392732,0.9861674412215836,0.9907671527666492
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9502328400196056,0.7001279353207467,0.8919389659930199,0.9525154431514368,0.7476077318634486,0.9989662135655932,0.9039486811856192,0.991503170714956,0.9934628328106042,0.9358251871523088,1.0,0.7542196836153019,0.9903930770815688,,0.9500304480208788,0.7912623337377808,0.9537238158467068,0.9281545752157688,0.9941995375563746,0.9937231290492434,,0.8185499416222156,0.9612975893409034,0.9647869783200932,0.9169462695451112,0.9966504887708616,0.9903397358119091,,0.9469232618300863,0.6789421029738331,0.8204352006593256,0.818300863075479
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5,0.480544747081712,0.1864252089927765,0.9558420889404192,0.3323442136498515,0.9959195179307552,0.1262251727440857,0.9849481467915112,0.994068130308372,0.9619576017032576,0.5,0.5,0.9908530024495776,0.9048851903573636,0.9711050571186556,0.5,0.9838508733774408,0.5,0.993975641583297,0.994632448890822,,0.5,0.9642247201300338,0.9698935463931688,0.9318641972482316,0.997569881641904,0.992120830567066,0.8520274261120396,0.9671455552757492,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9949571792421232,0.9257483080743084,0.9946286827367908,0.9822379771220368,0.997959940652819,0.997777010819119,0.9881740216806512,0.9995943316316018,0.9939607609715896,0.9917641537510588,1.0,0.9776348984684416,0.99172431949818,0.982899658890593,0.9979521988965454,0.9642618071930588,0.997905954534008,0.9853178727593233,0.9948689361507292,0.9963608891737826,,0.9615233167738836,0.9795682333279916,0.9998434101783384,0.9629122501774224,0.997780957395664,0.9956878276596232,0.9211700739451936,0.9953081431285912,0.990232824340102,0.980204207779126,0.9752968109704448
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.999835965900552,0.9905647700949296,1.0,0.9997458898220364,0.999981839234298,0.999734184514533,0.9999921221931258,1.0,0.9990881619010552,0.996874384743939,1.0,0.9929953526704974,0.997950138504155,0.9961807193058768,0.999999771067512,0.9584473798676773,0.9979533435589844,1.0,1.0,0.9995586181635036,,0.9998420365834116,0.989744053478629,0.9999956502827316,0.9882282914768434,0.9998745449966804,0.9995696069229184,0.9270355532153568,0.9999499782514136,1.0,0.997770197568737,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9971731129448445,0.9720415903344488,0.9892492492492492,0.9894849146455984,0.9930587352182372,0.989568349950374,0.9925596431075444,0.9938820081957832,0.9958776126920172,0.9936544493029004,0.99709164167487,0.9778571919141044,0.9940862159749092,0.9862684004487078,0.997689842265516,0.9543435360912068,0.9968933861404272,0.9780515555962548,0.997343925276436,0.9985623039765572,,0.9803488931114214,0.9869233762963304,0.981647398182276,0.9836652091298276,0.9974620544401456,0.996801355280328,0.922804995306884,0.9915866166067626,0.979529314805064,0.9773011149012156,0.9860550353700692
