Unnamed: 0,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,24_mnist,9_census,28_pendigits,11_donors,1_ALOI,44_Wilt,38_thyroid,23_mammography,2_annthyroid,3_backdoor,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.603076199723916,,,,,,,,,,0.6342210826832394,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.8276990548609083,0.9920193997174024,0.9957285127301864,0.9972448720586378,0.9970673321365526,0.978553421280471,0.999995719720514,0.999951726654068,0.9998283982642476,0.9930960097666336,0.9751023949856537,0.9797751107767584,0.9992533038646938,0.9893110348166836,0.976105939332785,0.9999634768068956,0.9994272060238096,0.9998487907257232,0.942498551106737,0.9839345859970896,0.9997210713419752,0.9673815734459702,0.9996191704298638,0.912687741844675,0.9999272133904642,0.9840556254618548,0.9999275919903348,0.9876425655829428
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.6235105248338912,0.9115451217556758,0.984436679670044,0.9242693513831812,0.9909725937794902,0.9095157905477906,0.9246664526039602,0.9921311209949708,0.9995660427417332,0.9529789311493022,0.8422619195996097,0.9691020073062347,0.9990152960256384,0.983577716980865,0.9423745719559632,0.9989847523626108,0.9814604981669324,0.996722965652727,0.8359708562720914,0.9736945013938656,0.9813116862428316,0.9483916337478672,0.9951743063899788,0.8141646906715699,0.966507108556556,0.4949306004695115,0.9903612494304836,0.8585019108115788
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.845313209626984,0.9897566544799996,0.9924278291699604,0.9824799310566498,0.9970206141995748,0.9842656180398912,0.9995715993258564,0.99980291816823,0.999799680110024,0.9647620970054565,0.9442194471232792,0.956712043529985,0.9991873708229462,0.9869437446624189,0.9749167107140976,0.9999865883603372,0.995671909472822,0.9997936232565436,0.922498597134643,0.9776522227056784,0.9965863115345726,0.9590600811985576,0.9997125853279788,0.8793864109123641,0.999228249243141,0.9016551129813872,0.999836868471948,0.9794788155266618
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8299626695996454,0.9353950367498172,0.9888631879885657,0.9044417733684064,0.985064050073238,0.956158426261493,0.9870308881165508,0.9946131814035136,0.9996337911926314,0.9891654858692964,0.9021221020460348,0.9734738517357552,0.9989357419956773,0.9808028365933216,0.9388975042840576,0.9983105526432726,0.9851865124880708,0.9967604245297568,0.8968761307363047,0.9794868389956636,0.9896254701092194,0.9585879022389742,0.9984309220845212,0.8639473927116808,0.993029928751384,0.8782543060750786,0.9946826411348372,0.89776702233531
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.8568013561536036,0.9989218080985908,0.9962294431212548,0.9849936484525376,0.9951982532312886,0.973416603168945,0.999896816005302,0.9996684599138728,0.9979634885617232,0.984887407513607,0.9290826731285212,0.9739994039573974,0.9958712119029972,0.98114578680164,0.9645622927491924,0.9999338939367888,0.990355687347906,0.9995806155700228,0.9430820674260731,0.9791606778361654,0.9903300667015178,0.933738858808036,0.9998815571781096,0.8836512129508786,0.9993700750073706,0.9988387189864998,0.9999988096507798,0.9965880170374092
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.5775645410072492,0.3624671782919316,0.5459674605364735,0.5780588256549544,0.3715210565302523,0.5600604498423022,0.5874615723515474,0.359705352318114,0.6276398783333469,0.3274675976319665,0.4602193826457868,0.5,0.9020834385368568,0.3312681675302251,0.3268866852531416,0.6917934575007267,0.382189312663853,0.3283026969407564,0.366543017993009,0.8072496643433136,0.3481769492300395,0.5242132342422472,0.427664921335762,0.4835965514367021,0.3925882078891521,0.3845695750688959,0.3981627402731879,0.5
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9244734642143776,0.9999956287134008,0.9981031664908586,0.9970840873995536,0.993322087203678,0.9973212223288368,0.9999285685177122,0.999986531362989,0.9999032742380144,0.9942517277368405,0.9760837999159432,0.9898704569192072,0.9999337550011492,0.9894606172094232,0.9894926764981428,0.9999947507737832,0.9999980959046408,0.9999645743495796,0.9832151403594984,0.9882543723583715,0.998971324177569,0.9789217477287494,0.9999163520068304,0.9148138947643902,0.9999885487987584,1.0,1.0,0.9994932716747436
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,,0.5,0.5,,0.9639372602048868,0.9227261390001616,0.4814625720453501,0.8434434451593658,0.9982421352625144,0.5296311581312417,0.9121691469977772,0.5,0.5,0.5,0.5,0.9512604351309832,0.5,0.8664183463768119,0.5,0.7234732611044474,0.4977062791904514,0.5,0.5,0.5
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.5775650311933882,0.8487548892984188,0.9627949171138072,0.6671040831160304,0.9918007525219829,0.8429541948891358,0.921501042427131,0.9751723368800717,0.999294228435756,0.9047643025920862,0.6646629883417092,0.7481133229953576,0.9988101827198542,0.912934951666279,0.8126902485531362,0.9973367732331806,0.8835589556402952,0.9957614337993734,0.6870645950551328,0.9492568554461296,0.8061586456818075,0.915993737703016,0.9985042524931642,0.6987662038671207,0.9609299441645844,0.5690483010190207,0.9059085909078944,0.7074244549719978
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.6089045965521008,0.9001064088857539,0.9622820730329378,0.7663131216959809,0.5803659795729865,0.8796607563174679,0.9038307897298136,0.6555532036016851,0.9275527104290244,0.4699519590705258,0.6532726778839919,0.9369081483424796,0.9987816336555988,0.3604186722070635,0.8565616533113423,0.9778261407945256,0.9370358375690472,0.6119550752158897,0.6669249305484872,0.9381504750748012,0.370946333976894,0.9151811373996545,0.9829647151398216,0.6519402037120497,0.9315006379560872,0.701602787751621,0.8250276283559914,0.8129563257680034
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.7428763902443067,0.9800528397071984,0.9782631128859643,0.9079369698465702,0.9897527479773164,0.9223261463194932,0.9918223317813436,0.9933465850662944,0.999243121002092,0.9837477300502828,0.7945008283776831,0.9684645647352068,0.998685770934234,0.9746192192808246,0.922761022340158,0.9990263429888052,0.9706686080989756,0.9947497231522848,0.8532873648264943,0.9806884391245224,0.8716043313226337,0.9267026836557304,0.9987567151774964,0.8581959330134703,0.9856752409120596,0.8645012974105708,0.916086286700544,0.8593385678887229
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5798841879916253,0.8882595289960624,0.9661985598897446,0.7992259742771118,0.9875555557552776,0.8737541590078889,0.936868041776314,0.9842771232259871,0.9994960708463924,0.9593447029991652,0.7261178748438657,0.9523520332521116,0.9989890355363475,0.9687373524824664,0.931541823781856,0.9986861690620804,0.9187925953975772,0.9961711658869996,0.7097808024723893,0.9454262357376028,0.8064015894863648,0.9081334393747892,0.9989131054083572,0.6969967685472537,0.9737635573552952,0.5515709704489147,0.9616066972833368,0.712569421711535
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5908892964940619,0.8267890391417057,0.9532231395270256,0.6698243002978973,0.9895606350019824,0.8258965860397355,0.9020012220048816,0.9420850930619424,0.996132479587578,0.9255198567017072,0.6520364315347849,0.7593553267713065,0.9987296150925654,0.8388964176837355,0.7899769867613364,0.975428381717602,0.8841802951505884,0.994650128328689,0.6839408267022404,0.9404880430881636,0.7711426994851227,0.8980404650254176,0.995177791037258,0.6987066983052082,0.9249498560543296,0.5154482042039082,0.8176128936261,0.6787381836819109
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.684648632060801,0.9756563370241365,0.9822817128459896,0.9433385684186952,0.9939354959566644,0.9270321992831104,0.9983745015393164,0.9998477366520424,0.9996016874635344,0.9851681856175852,0.9557810413434976,0.9696528901114418,0.9990536654921592,0.9796147545931412,0.9416507736126922,0.9998899440375322,0.98044020860567,0.9980646562879608,0.889068286615047,0.980179487407584,0.9984150562822148,0.9551528802435598,0.9992909857912616,0.8744891822287671,0.995039014934917,0.8818876050117941,0.999994514936804,0.8701709470013381
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.5904576370878885,0.8686585419574437,0.9712515767579968,0.5837511386528418,0.96576835883121,0.8584099652547073,0.914783687728538,0.8859398876658825,0.9991267346382904,0.9505050734275404,0.6826921166183881,0.9588015251745992,0.9989502946840072,0.945527569284411,0.9011836483614482,0.9691892698732136,0.9401309710267588,0.9943590982673968,0.7193593073759572,0.9461369637722472,0.7547695073541988,0.924037306083462,0.9139022917856914,0.8159819109547755,0.9158872829622838,0.7190311334589231,0.9182629194911452,0.8543096408381385
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5387721347289611,0.5620215261002655,0.8622725945641643,0.5599353554518502,0.4788560512870944,0.758580175482404,0.8134102063533781,0.6127328599910484,0.9991980726020716,0.9499127059463552,0.5983349766595026,0.6980508558159078,0.9986787252964614,0.6017067252692347,0.7897051772687944,0.8540177191808097,0.8543137270295853,0.9819221466052722,0.661890481942967,0.961203804946668,0.6991356707378775,0.9092620692839152,0.9485951619619164,0.7025082305416183,0.8581001282063414,0.4763743782289534,0.6574466654417054,0.6881396233510534
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5871051482635947,0.5443024916758519,0.9446175802951552,0.6449962203642116,0.9641146865848004,0.824072247490187,0.9214720339550316,0.9837446585325914,0.9959058984585984,0.91999280404489,0.5836588473272828,0.8506198391717704,0.9986515614622348,0.9516867979631862,0.8221770835525637,0.9950259225379148,0.90889694758149,0.9969195796298872,0.6881693725545648,0.9578532153923438,0.7945234868166238,0.9179174492951616,0.9875663974364524,,0.8872425611039835,0.5483620525433708,0.878210080995391,0.7800861582577739
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.5778327028877397,0.91268828267773,0.9644740070192624,0.8158469022074424,0.9624835467112118,0.8592840386275734,0.9222721648183828,0.9775011308148508,0.9994095458730738,0.930360076107558,0.7194984020082323,0.9680142298716858,0.9986701268405324,0.9649767302922851,0.930225421287444,0.9976192317453948,0.947438428435338,0.9958632899514904,0.7292875440398566,0.9487598559255392,0.8159240086458767,0.920941820108975,0.9957135969341664,0.6994870474369135,0.9633012958008612,0.7857420417366134,0.9462406892427117,0.7236255677758976
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.7703559141318048,0.99139795469902,0.9827004547162506,0.9651848830894714,0.9791548529636828,0.9589424812736324,0.989372157408176,0.9952738483642662,0.9995579416793406,0.9761930247259368,0.8632047096592428,0.9721430047898828,0.9987474084976792,0.980266106588122,0.9665083049943756,0.9992015950356736,0.9814693800194608,0.998060040061141,0.8863046040747732,0.9676494612393224,0.9700935186899214,0.9459747620534792,0.9985362397564288,0.882735205728727,0.9952453734078572,0.840066922410794,0.9901298199522756,0.930215124638406
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.6300734704908031,0.8549067224733273,0.942120360075444,0.8354147578976152,0.9790124478448324,0.8365177433405226,0.950530563382818,0.9878487196085022,0.9933387331565252,0.956178133350858,0.7579441483335554,0.9341922159777564,0.9647159661693796,0.9565387204471488,0.8949709636497524,0.9974351771496552,0.8761748825372966,0.9931984979886008,0.7413410721024787,0.9723496125158532,0.8371748958973414,0.9019680426315893,0.998016152831852,0.8385327488057885,0.9633675171182836,0.7272517494999693,0.9558486591710228,0.8288837567713642
