Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,0.5905153988266625,,,0.9342405402370164,,,0.4535494785288304,0.9924516265001908,,,,,,,,0.2735122265195573,,,,0.7707028326336716,,0.9450735641742756,0.9652134585699558,0.3517940772722871,,,0.6295760447935476,0.3667971816063932,0.3675720689674814,0.5473886569340571
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.9937920396500278,0.926261071007198,0.9958253735245028,0.9871567938601232,0.998229004664568,,0.9947557758266764,0.998707229965653,0.9914293037747564,0.99109346608871,,0.980244929112958,0.998329355608592,0.9977051850923612,,0.9996413782104226,0.993564857798714,,0.9978995334954802,0.999722717460028,0.9972513257500244,0.9977997391220148,0.9960749824847204,0.9738028377600948,0.9995292804210504,0.9965773719675782,0.9981027676989764,0.9926160138071668,0.9481684428774044,0.9987737595479634,0.9560660966843432,0.9935527822238424,0.8837277071787015
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9960561994016705,0.9896868958446764,0.9984395423193708,0.9956270083823862,0.9966644979894668,0.9988151992853954,0.9892717551995788,0.99756096171701,0.993130137103343,0.9728140076668508,0.9997685135081252,0.976910817322754,0.9968973747016706,0.9969309812543788,0.999788107837162,0.9994695860697992,0.996217383131789,1.0,0.9997509697484066,0.9946632794299416,0.9963632013943872,0.9991885441527446,0.997039205746151,0.9742181919674644,0.9999776715785398,0.9937712817767044,0.9990535483393236,0.995235502190122,,0.9989510198734344,0.9790641429474656,0.9903206292969396,0.7541382197640707
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.997933273422577,0.9940857791618132,0.9997450179975468,0.9943771435029136,0.9991505559078974,0.9993982893541904,0.9960003240243828,0.9949282585540068,0.9965892197014145,0.9942511149970664,0.9989163880360672,0.98356115538189,0.9968973747016706,0.998644117998872,0.9995737094229356,0.9999576215674324,0.9990307642357928,1.0,0.9987653294296568,0.9996005946651022,0.9983294695291096,0.9996496944082114,0.9995696082843,0.9810664099657668,0.9988746931266056,0.9946666970454714,0.9992155433154288,0.9991836455704854,0.9581763603533816,0.998777177163493,0.9988366436737088,0.9964244906328854,0.9999024840368874
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.9996790495197416,0.9939067875313118,0.9998238452412074,0.9973221568184276,0.999907680995778,0.9999340299557202,0.997923758535557,0.9965883083372732,0.9998434732087422,0.985978434846008,0.9994306252527612,0.9942000786051572,0.998329355608592,0.9998484857115192,0.9999776715785396,0.9999273187097362,0.9989712977255768,1.0,0.999964001116421,0.9980642625640092,1.0,0.9993642095909684,0.9961052853424168,0.9832680378899642,0.9998899527799456,0.9972141876612688,1.0,0.9990767881249252,0.9725061944281476,0.99917225351872,0.9975142543047716,0.9972654518942132,0.9932909928742716
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9372493182233738,0.7864826645200165,0.9393746103883046,0.9607917080217372,0.8644429258241383,0.9990716312317086,0.9559317634106512,0.9617384270994128,0.9881406462710968,0.9282179983025844,0.9985885247862566,0.9553347269609992,0.9968973747016706,0.9950774944321348,0.999472548003258,0.9803334453551756,0.9067829415416864,0.9997646402105252,0.9874514271392848,0.9537705982535986,0.9957990669909604,0.9955920734103816,0.8343971611007002,0.9759907952221736,0.980885504183731,0.9863732833601996,0.9921415348511344,0.9947769721065612,,0.978496590928509,0.7677844168123902,0.9632645063539168,0.6209793746902786
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5,0.4133591481122943,0.9597804098212313,0.966249348964731,0.5,0.9986305895647094,0.9602632882215296,0.9753897505710266,0.9899483370452437,0.5,0.9996040122806318,0.9681806323727936,0.9968973747016706,0.9956416288355616,0.9993677411270158,0.9922563667329304,0.5,0.5,0.9925270418828784,0.5,0.9947446186795472,0.9966834319695148,0.5,0.9762915453887822,0.9851039809524896,0.9868358006618784,0.9975541264859508,0.9957475749169804,0.8854832223557624,0.9930424183047488,0.5047732696897375,0.9771386583580636,0.3403341288782816
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9957984664402508,0.9862738721887304,0.9997619095497596,0.9929116999636404,0.9972473641285496,0.9991413253913912,0.9858589131559422,0.9915999567102032,0.9932661582014228,0.9771370634708164,0.9993604502138856,0.9818153234488298,0.9968973747016708,0.996028275072482,0.9999027118779228,0.9996703140219068,0.9985393111226296,1.0,0.9999503306543024,0.9978482692625354,0.995594237900217,0.9984977301336856,0.9979783664936972,0.973554263190572,0.9999708363474804,0.9920900427771544,0.9990239290047334,0.994956966524456,0.950483535637186,0.9983103308821436,0.9925883311213768,0.9913115099595012,0.985444375459242
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",1.0,0.9996907474446836,1.0,1.0,1.0,1.0,0.9996989887125368,0.998997955126708,0.9999788107837162,0.9960528819042952,0.9999364323511486,0.9957733209539704,0.998329355608592,1.0,0.9998213726283172,1.0,1.0,1.0,1.0,1.0,1.0,0.9999178633067708,0.9999264073455948,0.978164626540063,1.0,0.9977377663604104,1.0,0.9997878799961268,0.9719138077363424,1.0,1.0,0.9995992276188904,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9997597734284124,0.9608411294653024,0.995280822055541,0.9979830190347972,0.9933027751966697,0.9948718930902232,0.9913162385924086,0.99507043136004,0.9967218231839644,0.9808640871264118,0.9985206281577343,0.9810737008788968,0.9978520286396182,0.9997106418851568,0.9977833345674724,0.9996463907131994,0.9994130814930424,0.9984880468896852,0.9983643292075118,0.9985832844424446,0.999540216790745,0.9983696834718416,0.9970187000529732,0.9814660431417,0.998226029699079,0.9940184893000154,0.9994281190013728,0.9959166329651802,0.9331821987799112,0.998971525566612,0.9950020790494472,0.9977186277134444,0.9839449536058692
