Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,5_campaign,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7533137311801748,0.4234458385712414,0.5181512219294141,0.8954741735381813,,0.9763626465573229,0.6854231011260734,0.9724423153283748,,0.9499217714652473,0.3185419618522002,0.6035895737365801,,,,0.5428353655105327,0.9572304026784426,0.7080272336887912,,0.9818472085834976,,0.684925606827169,0.8678226181975798,0.7726479514238113,,0.9938546553134936,0.3233022092297601,,0.5470277985097225,0.6866116153771198,0.4363816312293177,0.4384616427660394
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.9943568439900322,0.9572026819393776,0.9798349646659562,0.9859656292079628,0.993872141789942,,0.977403377384347,,0.9132695510619272,0.9248616296553708,,0.9746976515508904,0.9822373260293004,0.9731459273998172,0.9998365086427125,0.9657690486763506,0.9926229353836958,0.9724723437636488,0.9883368288984318,0.990384315189001,,0.9780373952824152,0.9731212880317708,0.99859182526644,0.9766674291077024,0.9943285621668512,0.9923630899432878,0.8161626402755489,0.9933155262597152,0.9857784918345748,0.9688595965464106,0.9023409241505592
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.980177918758678,0.8456474518754448,0.9608355634378718,0.9851276042886516,0.985548481001826,0.9986627297625535,0.983219440977321,0.9993075654859014,0.9888973290457308,0.989121941397404,1.0,0.9422589464544684,0.9821003065361672,,0.9982158903433478,0.9462829235991592,0.9988939724557744,0.9630909391367262,0.9911174921410068,0.9964138594446692,,0.9649469012544952,0.968613261346124,0.9994245589992234,0.8899119048556249,0.9963788977131336,0.9756557816438076,,0.9593617590139594,0.947682471822746,0.946402973498482,0.8575856769651444
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.9977359607956896,0.9770355987868956,0.9987442769942266,0.998157890586471,0.9999009627516078,0.9998106569661428,0.9985072336012002,0.9994597600777678,0.98936147182148,0.9939987688483513,1.0,0.9757963680561924,0.9853983110249548,0.9608558775513508,0.999586056529964,0.883266724809695,0.9993118014272528,0.998681423832442,0.9957542308102316,0.9983007435898756,,0.9934634306093088,0.9687748687496788,1.0,0.9821407043187598,0.9938952263047752,0.997062610645958,0.8718266838293756,0.9990209611607884,0.9998893298948384,0.993028482654182,0.9988780360556616
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.9991894873336394,0.9699392991452284,0.9994366943283548,0.9941165118359082,0.9992720708989732,0.9994558053728088,0.9964889709136462,0.9996843716485322,0.9970934769361888,0.9933771369288484,1.0,0.958791521322272,0.9880301605999562,0.98862048331496,0.997541557967766,0.9859243748574394,0.9986291221225898,0.9947164131955132,0.9983400839228402,0.9993721801095908,,0.9804523128451568,0.9853998357790208,0.9989117992456946,0.9854188364659828,0.998527267382157,0.9990058638417838,0.8985812208081223,0.9992370098567454,0.9972858625079788,0.9820968832139612,0.9880897258499628
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9405238648485454,0.6319448834325001,0.8605587321280304,0.91942796503153,0.7068811201076147,0.9987266583256524,0.8656572054322609,0.9896813819439756,0.986950401427128,0.9119863668863836,1.0,0.6930366962621046,0.9808009659588308,,0.9310673648143896,0.7669579994643687,0.9551774727999592,0.8707776025233099,0.9909258210591309,0.9886650886652188,,0.7790792070710229,0.9244939995731792,0.9363694114709944,0.8779510916710036,0.9953125946102483,0.9833725215466478,,0.9302871066268036,0.6246261104707385,0.770431775734864,0.8037068667923567
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5,0.4933605089247113,0.3841907304146651,0.9026121398792596,0.4730643106014026,0.9956529079131112,0.4065188131868296,0.9832006949138828,0.9887965706525176,0.9278209022698604,0.5,0.5,0.9828259180331064,0.8675165260101638,0.94104445086615,0.5,0.9831939218101304,0.5,0.9859731361670658,0.9899082255884212,,0.5,0.9423137292178028,0.9541769848395928,0.8646296480277325,0.9938240571783854,0.9876848855703092,0.7309841300509772,0.9548469082924478,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9919301403870968,0.9143100987827412,0.9883604875759068,0.964365463771968,0.9975920114169788,0.9972160745446615,0.9813387412128572,0.9991358342875788,0.988560741842086,0.9895317818219456,1.0,0.951592866888848,0.979869582737106,0.97279964756314,0.9970791229607509,0.9569553514246748,0.9977478961016408,0.9772324326142456,0.9871360352111196,0.9938055726191544,,0.9573003168138338,0.9724960778327983,0.9998328718365496,0.9308163808852132,0.9946781900761844,0.9916738532225702,0.8915041630293395,0.9929377400506372,0.9848812201448948,0.9605068898707084,0.9514505648470256
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.999818237001742,0.989675584798955,1.0,0.99972780968937,0.999981652368195,0.9997063209288544,0.9999921052862628,1.0,0.9989608309818024,0.99469859915377,1.0,0.9889798750498888,0.9972996608947348,0.9926305842285328,0.9999997711769968,0.9622238602559756,0.9972145289136616,1.0,1.0,0.9993653565677012,,0.9998293127634632,0.9867716921517488,0.9999956485004566,0.9831039388194984,0.9998573292440668,0.9994984957624058,0.8588586548846266,0.9999451687377018,1.0,0.9970795679914084,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.996240126666978,0.9669400109514406,0.987293876228638,0.9855960156858316,0.991369493089276,0.9861791400761432,0.9916838553066274,0.992938217336408,0.993762031449316,0.991713888893366,0.9964651281752688,0.9442271935504456,0.9878847817169832,0.976078323011902,0.9971953294754692,0.9497122765061224,0.9966128030585186,0.9684284238220484,0.9964024527587968,0.9982902332257808,,0.978639668036082,0.9841311911716776,0.976807812255612,0.9768392278999298,0.9959578399995228,0.9960069471897488,0.8710744377437717,0.9875015769108776,0.9767778902352056,0.9683604831815028,0.9815127712358642
