Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,0.6306275331437791,,,0.9072139487072356,,,0.4528353258864616,0.9854662691794466,,,,,,,,0.4155325304517469,,,,0.7223980586287264,,0.9435182304195184,0.9518939137026914,0.3933979314886038,,,0.5351623802453152,0.4096521052218382,0.3997127236648707,0.5627395159841276
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.990697332956716,0.8839304106448277,0.9856318550620532,0.976267714971467,0.9977801823251622,,0.9943307841465204,0.9985057698282488,0.978205368145826,0.9820034495171064,,0.960473388369622,0.9966698382492865,0.9955334152519544,,0.9993396802614668,0.9927164157547038,,0.997037073955335,0.999697639256556,0.993590676583727,0.9939248970868048,0.9934214041913102,0.940681435016986,0.9994859536114687,0.9960870338891208,0.9971102159795692,0.9817447240793185,0.9120385869858764,0.9949143509882806,0.9483982261369804,0.9859545248896072,0.8445388892358073
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9915005617552786,0.9850268914187592,0.9951042005697606,0.9949202262023792,0.9884699196284472,0.9986363444996308,0.98563825702675,0.9970515730666956,0.9842820553424578,0.929672069336889,0.9997323720451844,0.9256597126942818,0.995249406175772,0.9954164849987822,0.9997649034150388,0.9990237165795008,0.9956471039156116,1.0,0.999725981681118,0.9796613852182068,0.9898133020913596,0.9988515075393958,0.995532596874162,0.9352160641654406,0.9999775770843108,0.991553626648,0.99597499373265,0.9929024082286108,,0.9956456584903758,0.9670038874754282,0.9768848878895892,0.7798833560697418
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.9965983125177672,0.9893833843707742,0.9997039392786656,0.9934856700790812,0.996918512056762,0.999322812586984,0.9943505936089256,0.9942828695626114,0.9956033320207972,0.9905138698591116,0.9981736156717188,0.967954132200822,0.995249406175772,0.9947946629891882,0.9991350598140304,0.9999573577998492,0.9988342069806586,1.0,0.998406267130302,0.999481967627582,0.9942177518594698,0.9995051938306992,0.9995195162828012,0.9712850867124516,0.9987242419518804,0.9932904226032008,0.998731311429435,0.9987012510452036,0.9329744895659382,0.9974571700589654,0.9986876729377896,0.9952440852789156,0.9998994363331748
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.999669035327833,0.9866813485168796,0.9998061293825696,0.9969945039455224,0.9999062893901408,0.9999321554088778,0.9975440123037408,0.9959792877530468,0.999829764115108,0.9760587768653536,0.9993633883232328,0.9927482655884852,0.9966698382492865,0.999843983023558,0.9999775770843108,0.9999262635695588,0.9988699592182686,1.0,0.9999630270029818,0.9979195277388432,1.0,0.999105229563082,0.99392576041474,0.969347341530685,0.9998759719589976,0.9963601345955214,1.0,0.998803132780316,0.9584279444804008,0.9990344118347358,0.9970316875087682,0.9968575981288776,0.9914313188981304
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9235981318712012,0.6995926886878805,0.882123049956558,0.936334596886572,0.866003456226456,0.9981968425456424,0.9400517368063016,0.9406442535006954,0.9826564987516332,0.885933739447728,0.9982102422975504,0.9193589209773876,0.995249406175772,0.9918227017177292,0.9991558000158492,0.96767502897345,0.886928965673166,0.9996783529029882,0.9824778344641544,0.915205175606119,0.9936140327517936,0.9944115912369084,0.8209744615118388,0.9394250100211052,0.967997711263541,0.97889164572798,0.9766173006855778,0.9807040348180652,,0.9616933594793976,0.7624508029503485,0.951388724808641,0.6964220598496302
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5,0.4624277995890972,0.8948116625843345,0.9271280942445574,0.5,0.9984206113262968,0.9424758782946944,0.962188916287274,0.9758655534739372,0.5,0.9995599572913544,0.9269489568788,0.995249406175772,0.9929482887682942,0.9984512595096636,0.9830296472916846,0.5,0.5,0.9900031927972356,0.5,0.9874417853293234,0.9957889316264064,0.5,0.9406843294920236,0.9818719469088352,0.9798083785826072,0.9914623361547577,0.985089161468928,0.7737967986048284,0.98485436604043,0.5024128328124304,0.96619881042486,0.4374680796287147
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9934875001295284,0.9745970687730808,0.9997272695035034,0.9876438257792818,0.9955881863390172,0.9990618540795968,0.9810348974979968,0.9898232185591024,0.9896639406636548,0.9289243289097902,0.99911142023459,0.9630094054302472,0.995249406175772,0.9930348033591798,0.9998927960996148,0.9995235806920244,0.9983853853987926,1.0,0.9999485061652296,0.9965068714251966,0.9901169531484544,0.9978194720840834,0.996884997177106,0.9353164988508796,0.9999701625104958,0.989508314047974,0.998311424621118,0.9866326026020796,0.9231383985393976,0.994193978837394,0.9862759695278442,0.9869860106611584,0.9577947520672851
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",1.0,0.9996476235764554,1.0,1.0,1.0,1.0,0.9996649503905304,0.998868382739418,0.9999785058538356,0.9931676454841688,0.9999210702361434,0.9943860590127214,0.9966698382492865,1.0,0.9997968738541856,1.0,1.0,1.0,1.0,1.0,1.0,0.9998907006527044,0.9999211226851472,0.952753617809718,1.0,0.9973360890212596,1.0,0.9997314022850996,0.9506302509135638,1.0,1.0,0.9994139657645555,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9997431250247516,0.9444988792245708,0.988592664463118,0.99780538872366,0.9913832519718688,0.9913670225387692,0.9877954338197128,0.9945787490320092,0.9948571248355476,0.9579557508849752,0.9966941372112365,0.9643038349799512,0.9961959106038992,0.9996949040581308,0.9964185353653398,0.9996067416083726,0.999315391507998,0.9977481300723572,0.9981279028293518,0.9984306333677712,0.9994975587970928,0.9977333620150868,0.9958492784650994,0.9719188401313744,0.9975160687256156,0.9925840040909996,0.9992413568619684,0.9907768669041552,0.8564958117587511,0.9987042266452476,0.9940083899189552,0.9972524730995854,0.9818550310761124
