Unnamed: 0,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,24_mnist,9_census,28_pendigits,11_donors,1_ALOI,44_Wilt,38_thyroid,2_annthyroid,3_backdoor,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,19_landsat,5_campaign,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.4981074485630794,0.461546807371642,0.8622865372647746,0.7484298656485533,0.9123370962917944,,0.9904916954290516,0.5850251971334215,0.551295614926858,0.6884852680648312,0.9957240535461798,0.7783725377068297,0.5346375130732031,,0.9959352524949168,,0.919642868866029,,,,,0.3924129581343671,0.3237665646886958,0.4028628359026577
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.7448783914993933,0.9586917032184852,0.9771533911623838,0.9684509485347964,,0.9500644136442342,0.9787752431453411,,0.9999945001809708,0.9852742628287092,0.9092566662440428,0.9704489495411196,0.9972337262954344,0.9702550016045554,0.9987048186615328,0.986299113170219,0.9940181801444156,0.934830378102214,0.9618238038509956,0.9887828138935502,0.9682174944941482,0.9939279634188424,0.8568536168224079,0.8784690086553704,0.9958740524899244,0.8321930649776814
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.6615316345934925,0.9265153969823952,0.9562698924608776,0.8785647122916725,0.9496985854929164,0.901240852037516,0.9550265084654244,0.9774803169228282,0.9998983938468694,0.9863084884197212,0.8445964617666315,0.9642595608438678,0.9963292360757456,0.9566117914925274,0.999228837510536,0.9837024446831606,0.997164352684156,0.8246446985863609,0.9414910330262564,0.9831707248064764,0.9263340641109038,0.9956404950222252,,0.7332846159563364,0.994305453304586,0.7052350547575515
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.8288488073956517,0.99071297340748,0.9850327217674056,0.959750796665504,0.997051494979265,0.9413914481245368,0.9947217727322492,0.99450142508174,0.999978375687828,0.9863926393073624,0.8894924677582053,0.9706576731849852,0.9953275734377732,0.9708457636385512,0.9997545108527666,0.988596911965852,0.998763336589177,0.938680740303268,0.9533388093379908,0.983889310501754,0.958321798484242,0.9967256833295142,0.8703818957180951,0.9597196105085224,0.9973712715061688,0.938556315163246
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.769355028527669,0.9907971986615872,0.9876470967387816,0.9676888558497848,0.9849900698006122,0.9609243816043354,0.9937779508698764,0.9938768475782592,0.9999491183597568,0.9907153544188164,0.9436880179549896,0.9703438201647656,0.9980098539054238,0.9754153649994364,0.9994385849590836,0.9895000073968208,0.9993169151011172,0.9306582228611778,0.9778933019459684,0.986654011510438,0.97173429081185,0.9975720287505264,0.8980117756254586,0.9046251996409556,0.9903002854233164,0.8911941432248829
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.5950731763770847,0.7823764861482728,0.9441286073607716,0.6940575457741505,0.9809956490843436,0.8020739049999489,0.916360375183238,0.9266745515898608,0.996121446450698,0.9331622071086584,0.6816022145967775,0.77253301370265,0.9926797847872284,0.8346244807108034,0.9694180899649952,0.8966037243476663,0.9928168144219414,0.6651890527771318,0.9484650448334278,0.8695017488831158,0.9023543406133104,0.99251949469921,,0.5741180885676016,0.8472698405088225,0.6766995130516609
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5,0.5,0.942283655407614,0.4082709189170363,0.9601929048962438,0.4252988106283602,0.9338535374642388,0.9391872374746332,0.9993644424600204,0.9419690741003236,0.5,0.5,0.9951944806697192,0.5,0.988864892571958,0.5,0.996863503405008,0.5,0.934861334934543,0.8869673073404803,0.3771590590615782,0.9929547572451644,0.7218132678372926,0.5,0.3650953970716416,0.5
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.7062061966684497,0.9771779164878672,0.9719695377854526,0.956647459886396,0.9832946405295322,0.917588516561124,0.9875193915630448,0.9952113558308758,0.999892948660895,0.982747037368124,0.8919317656429244,0.9665403658177094,0.9955827496343618,0.9656334177588664,0.999373407119858,0.9823632192372652,0.9973465882812568,0.88037163114468,0.9623955779667712,0.9866355809654964,0.9360128521842253,0.9959024601876724,0.8522209603166697,0.8541381722683177,0.995367232705442,0.8502726155065911
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.8572982958051445,1.0,0.9942918368578348,0.9709764218590272,0.9982074209480776,0.9831756100438328,0.999995715085647,0.9999382346575234,1.0,0.9921149330486988,0.9367856953608742,0.970854601973194,0.9996402734639498,0.9654852788753272,0.9986868765960908,0.999771134686024,0.9998049927359768,0.9571594994672066,0.983852269000912,0.9953705380579204,0.9722011944057006,0.9994941565371592,0.8996367416388729,0.9992169013392256,0.9997438805955632,0.9937747839060836
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.7873652029173808,0.9685382661827676,0.9827149903791396,0.9694386800021192,0.942676881904291,0.9483437952054922,0.9861180863745308,0.9887603134493204,0.9999483289007784,0.9846782581969888,0.8497138768874043,0.9664149508057938,0.9949627962252074,0.9663837883692004,0.9988904533447204,0.9817109558863728,0.9985731110405623,0.8726655278485163,0.975527204206315,0.93644586110336,0.9517498186778796,0.9916144378784122,0.8870498893662653,0.928969266084588,0.9791313093901304,0.8398253326377103
