Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8696984816124553,0.7825710882597421,0.6487755635544652,0.5997229415001818,0.6319140242400206,0.9986933675100724,0.7169444500698677,,0.5025111499706655,,0.9789242485517852,0.970904358029403,,0.9922966945961802,0.9982595223312696,,0.5508342969110452,1.0,,0.755008116836883,,0.9940392228342284,0.8066750588114673,0.952526814041843,0.8438012998331064,,0.9967359493281536,0.99384533011318,,0.9823027893438748,0.4004086328968278,,0.4340598424479241
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.9942389388793575,0.9812171243448298,0.9971461320356332,0.9956472764615129,0.999073532359996,,0.9877423048811694,0.8864612299998291,0.9965832958344965,0.9664936973473608,,0.9930754552548686,0.9979831511554388,0.9971713535466304,,0.998180461492017,0.9936336657913774,,0.9989765380693888,0.9912206013864128,0.9921337882559338,0.9975659742197868,0.9662685904044748,0.9912370059409548,0.9966965328290452,0.9974363326706956,0.998195271159312,0.9900513211932036,0.9000912503346415,0.998400669852644,0.9836050147811872,0.9680441555926432,0.94113863557396
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9994344463506958,0.9867499336981264,0.998934223491323,0.9982956388007194,0.9990085266706326,0.9999313698732896,0.9958498183806516,,0.994702468088015,0.9800156071109186,0.9993221729199536,0.990159431764458,,0.9946158884945974,0.9999776715785396,0.9996103918296204,0.9782518896565864,1.0,0.9986491305016488,0.988782474467564,0.9961517649136198,0.998957399422423,0.9766317120544996,0.9852896713962668,0.9999635454343504,0.9885983789110336,0.9994675355004812,0.9989309698623272,,0.9988887053502772,0.9837098216574296,0.966047014997636,0.9355493532162612
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.9999839524759871,0.9934026121532508,1.0,0.9963462180992718,0.999892385539457,1.0,0.9998016271178952,0.9553026013750208,0.9968970329401178,0.9829284408268352,0.9991681523800844,0.9980655156897033,0.9979833789964742,0.9980793000723396,1.0,0.9999578494084678,0.9861165065134057,1.0,0.9999487357670552,0.9995226730310264,0.9987694305682924,0.9997833231754204,0.989492427133589,0.9876831414721948,0.9999838232864928,0.999012536952968,0.9983073689486844,0.9994160434265013,0.9668131304788647,0.9990832815944316,0.9984566048268124,0.9841413525783062,0.9948662857924028
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.9988771596077012,0.9964885778037258,0.9998785416959924,0.9976673283477951,0.9999196988543158,0.9998542274828012,0.9996534227837008,0.9950524319182508,0.99690614658153,0.9845901994178662,0.9995388497445332,0.996762948490838,0.9989380329344216,0.9995898861364426,1.0,0.9993766269273928,0.9964160605145788,1.0,0.999930736325266,0.999863295378814,0.999830714110765,0.9997511975894418,0.9959412397969936,0.9926580504781812,0.9999368880332192,0.9973878025301748,1.0,0.9995046735892368,0.9684285234192104,0.9989082996793136,0.9989621840841644,0.9907088704211072,0.9929747495172618
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9527166999288074,0.8786652284860963,0.9448796476904824,0.9697563408378456,0.8443321320937459,0.99994094617004,0.9237033041281812,,0.9926607845706052,0.8935430989798417,0.9420734673418356,0.941681922522656,,0.9953957883584624,0.9998341317262948,0.9791675827774962,0.921468663313606,1.0,0.9933267639168152,0.8795727980587944,0.9929679142862026,0.9954329264472178,0.8163491891707156,0.9602898137969138,0.9911335661109244,0.9505156612231646,0.9983461019246872,0.9941185115145164,,0.9682256309772672,0.8906882508074118,0.8036630003246734,0.8323263139307704
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5,0.5,0.1216235999115204,0.9784808276255148,0.5,0.9990583308195556,0.5,0.8813556541600924,0.9932240076098904,0.5,0.9865897323437438,0.9635788130621264,0.5,0.9947222902580868,0.999858055035002,0.9932645633141756,0.5,0.5,0.997603567990613,0.5,0.9930886700349166,0.996909792038095,0.5,0.956571562021178,0.9941663581319314,0.9545924208679604,0.9987382163464552,0.9986575606199556,0.8375491139831739,0.98611046872597,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.999032771961766,0.9871800758887028,0.999827062679724,0.9953819488802192,0.9998049829319096,0.999932965922748,0.9986242771586744,0.9808827700913072,0.994188230871321,0.980747888198404,0.9990608392524536,0.9899933356497173,0.9989380329344216,0.9958886085178372,0.9999339260997604,0.9995222173489556,0.9938911261612772,1.0,0.999907268698629,0.9979665187598612,0.9953155883140332,0.9985579940875252,0.9859244365206395,0.9841805412363794,0.9999835954454576,0.98946371916314,0.9986823952928042,0.9986076634332226,0.9216757708147024,0.9964093392040374,0.9915628186214478,0.989761735237325,0.9931255802826366
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.999983952475987,0.9998847331384728,1.0,0.9991843633612092,1.0,1.0,1.0,0.9901249138476084,0.999691731079226,0.9996543651494352,0.9998446124139188,0.999683187040402,0.997983378996474,1.0,1.0,1.0,0.9992187330899232,1.0,1.0,1.0,1.0,0.9999302806431952,1.0,0.9923768946406092,0.9999829119223518,0.9993044013191996,1.0,0.9997778549905731,0.9770869384430484,0.9997718172031372,1.0,0.9982027899134772,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9981059058778676,0.9505664475971546,0.9985392829133906,0.9929227552795276,0.995449601744556,0.992720418420326,0.9894738101769432,0.9917150164330346,0.9978557880167008,0.9783373300448276,0.9963780110616822,0.9981746515456168,0.9989380329344216,0.9983932650189964,0.998177499558558,0.9980143653772764,0.9962413064404964,0.9993743485170395,0.9989826897773424,0.995058583626204,0.9981879802461824,0.9995994554599256,0.9894680481428108,0.9917122823406108,0.999983823286493,0.9890934774807616,0.9978181942458746,0.9960531097453308,0.9520016404554542,0.9983204698082148,0.9941144103758808,0.9881898599347236,0.9379879358171804
