Unnamed: 0,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,24_mnist,9_census,28_pendigits,11_donors,1_ALOI,44_Wilt,38_thyroid,2_annthyroid,3_backdoor,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,19_landsat,5_campaign,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.6244234695548502,,,0.5,,,,,,,0.6037770654034194,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.8029197599697424,0.9916582438124744,0.9912291598122634,0.9935670463802848,0.9989621787120688,0.9701391136500064,0.9995374718561189,0.9998127806491685,0.999559498064581,0.990923856156766,0.9889503591079064,0.9779681431176775,0.9994428279822511,0.969577809623298,0.9999532104140288,0.9997074265650484,0.9999952236486476,0.9458076941266534,0.9848198484883262,0.999682907427516,0.9741459126237312,0.999846490237245,0.9034830605732644,0.9823764422487128,0.9999976165066726,0.9820444602897588
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.5791173191909914,0.9389053926474324,0.94812296108,0.9070025136463248,0.9932899529840752,0.9213343341163568,0.9891908450126397,0.9724515350765368,0.9990192110233252,0.9691693445245848,0.8672525411433659,0.9485110427184276,0.9984881183300398,0.9472469473724316,0.9982065244605376,0.9850683825382388,0.9986386469688256,0.8403362842395601,0.962494932975915,0.9847893494346066,0.9559581833227964,0.9967292564363924,0.8837710483203245,0.7320601613324048,0.995253706095743,0.8499044741921171
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.7870910518050234,0.9949921006816248,0.9895732322899382,0.9907976166456052,0.9949567478840516,0.9424348408975108,0.9972843575256104,0.9984979839121292,0.9997560290657164,0.980234032499266,0.9363672583143848,0.9666394041120494,0.9995563909941756,0.963054785098965,0.9997448264501734,0.9976194856622412,0.9999747189342568,0.9228237495357724,0.9738062600385132,0.994172377760342,0.9491294886229196,0.9994204651042492,0.9103366476616902,0.9500253821700156,0.9999229174323072,0.9703814604758386
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7629274576937712,0.9179651802185128,0.984333730987783,0.9773120908150398,0.9853648309366438,0.9336808126803556,0.9959773788909164,0.9970855996284284,0.9987410659585289,0.9860977377445472,0.9162941882282756,0.9698101478438832,0.9987535235891388,0.9562061713792698,0.9967322913987818,0.9835521680897724,0.999062049612356,0.8766262253616852,0.9491699501719372,0.9890258284268544,0.9501001712074468,0.9986563985244392,,0.9089325692157736,0.9970058166734298,0.9305909997555032
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.8507285658894825,0.995775842464745,0.9825758543552292,0.9900726533962562,0.9935906855113402,0.9770137688173206,0.999260312354521,0.999622662825138,0.9999256362122612,0.9798590226647004,0.9532366440959088,0.976616092703442,0.9989307312379372,0.9291171490584524,0.9989329547207262,0.9982044800715156,0.999990437965578,0.9571732923708952,0.9759192032868902,0.9859346242690896,0.9490921684273816,0.9980126421289408,0.8329254987375982,0.9938470940445584,0.9998742255818304,0.994317925955362
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.6094554058506444,0.6080690506276412,0.5245057747265867,0.4220420191889474,0.3507863398332976,0.5583403735276844,0.6141951559211164,0.3514590914611089,0.5774179161077915,0.3174568836018658,0.4176269650084447,0.3968629213185819,0.9364626233724094,0.7785856907886215,0.6903377210543947,0.3938042433019195,0.3294198972573213,0.3364968538724798,0.3101743178948644,0.341910621640181,0.4425950204783017,0.4331437497031056,0.5122026089422524,0.393782079689917,0.417521588263718,0.5329514323698608
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9092059433520742,1.0,0.9988458827197052,0.9991602941413118,0.9993650204371398,0.99538910120886,0.9999933867543735,0.9999717534281962,0.9999746224411036,0.9898868319444188,0.9800203291062344,0.9879579316148012,0.9999782166891,0.9784471612476332,0.9999221655016984,0.9999457314075144,0.9999629232289172,0.9865232141905568,0.9896959979547496,0.9983872875989134,0.9824249538384894,0.9999841224801372,0.9070508311071336,0.9999878463254432,0.9999952310147082,0.9999775394078192
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,,0.5,0.5,,0.5,0.921497344142991,0.5,0.5,0.9950782230174704,0.9483991121690718,0.5,0.5,0.5,0.5,0.9401761528911976,0.5,0.8842954414670172,,0.7407997806948672,0.5,0.5,0.5
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.5875652309172928,0.8229397551620293,0.930176672363188,0.6864491628031887,0.9887101631844976,0.8281544810227739,0.9394552248004472,0.954550294728395,0.9926431147197828,0.9246214104192452,0.609532177121178,0.8724009903519028,0.9984494931693668,0.8404077317735769,0.9917671314851926,0.8805006847718875,0.9990023301605342,0.7217654965012162,0.9514293459811264,0.9014250593979752,0.8989427416938442,0.9963442732942906,0.7414691878981143,0.6511270368131887,0.9026069415371524,0.7353507977650011
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.7005541362514074,0.9071058850825856,0.951428337345128,0.6875061563486377,0.4928245859927096,0.8549272895689228,0.9429441387267667,0.7756617432235668,0.7441486344721125,0.482597270838016,0.6563277566965857,0.9594693202602542,0.99653255262629,0.8483997104861326,0.9779079976847246,0.9485155995406404,0.9976674230705942,0.7852600462838933,0.953206182399992,0.3941399652788596,0.9240551109180356,0.6438010677343321,0.8688363915277343,0.6294447722717842,0.8347480368844538,0.7896088660614229
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.7548637140692085,0.9820480032429342,0.9651004153772422,0.9079625424703996,0.9740215100663976,0.9031441162226448,0.9971314425821474,0.9911017094941754,0.9977901796048716,0.9777507345617,0.7822128026817985,0.9675757602987506,0.9990365666076002,0.9278443521753252,0.9973818291310936,0.9751378014054308,0.9989067866812504,0.8307823656143589,0.9765414590990592,0.9167733784292382,0.920864367696032,0.9980246373013016,0.8586467130188346,0.8243909244326584,0.9875708263253647,0.8785584288423243
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5844281647653764,0.8542581798783886,0.9347090186672578,0.7571489853444655,0.9900416417021498,0.8360934503758439,0.9579811627885364,0.9716867255748618,0.9934620686575288,0.9762303527936352,0.6852289659395003,0.9430526966464996,0.9983314720136768,0.9410230197503406,0.9980549209810388,0.9128509770798254,0.9990328420804808,0.7366962379430682,0.9473728007389064,0.9151463427707736,0.9201760622566356,0.9962264035474152,0.756026423448587,0.8398623870966466,0.9419731160281148,0.7618967461837967
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6061230649593641,0.8090615599571938,0.9317215638366564,0.6159810919672744,0.9788120449404476,0.8236786354249703,0.9234925284770092,0.9196996102164654,0.9861723339078858,0.9082742088327782,0.6473236471553876,0.8571695796644877,0.9968708243104938,0.8175165187457207,0.9662075739418492,0.8616787362343934,0.9983064816695154,0.7273720088470448,0.9486721220314528,0.8703385564783759,0.9159710805975873,0.9952305293141503,0.740551061086782,0.5477636980053554,0.8605827839419429,0.715500153043312
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.701149200962108,0.9819443838039736,0.9548829826816828,0.959022647696695,0.995518408798979,0.9335663213452736,0.9986271610348064,0.9987921638345592,0.9973646140130872,0.9832428790073586,0.9495701449478144,0.9488320650039904,0.9986933487564692,0.9509703385893312,0.9995814743426894,0.976481537908638,0.999354511783202,0.8808733396548569,0.975606979205727,0.9982523124727878,0.9560201246319052,0.9974278945687306,0.9021370203470138,0.8934794514354722,0.999334522557969,0.8748348427920896
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.618051947431509,0.8561652744108869,0.9203274606918036,0.7296139721061677,0.9477909767061576,0.8402083738225918,0.9343044291189482,0.6593994633479647,0.9870993067409812,0.9617100359674364,0.6408204377417102,0.9318450959542312,0.9985415719619286,0.8905982521235305,0.9401912024521496,0.9023264111090096,0.4704861311223979,0.7650663207859321,0.950089294387554,0.8666413084659864,0.9199001567139952,0.9969219323422932,0.7445411462055731,0.7466884455294589,0.9377157054177552,0.7818280577707786
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5331795899543335,0.6071265034239038,0.8504506983723257,0.5967576322801013,0.437157447267852,0.7492267901857591,0.8664263813049372,0.5627118437629473,0.9906417688311386,0.9500081516025674,0.5361821970040048,0.7973822045926403,0.9981347755373156,0.8165872795797606,0.9066599521204316,0.813983553935889,0.9911805494078296,0.7173900941473312,0.9526806587961636,0.6551756006176779,0.8917489222840774,0.9483718367796946,0.744093572270867,0.5116973056080478,0.7246192198824016,0.7240984083331171
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5830578805670185,0.5651754530784178,0.9256972328207456,0.6346434261451173,0.9499390433413326,0.7792216237402168,0.9698328243571946,0.9763725171945632,0.9810686879344204,0.9547280321766832,0.5973653060131849,0.9235152931286336,0.9980928611219324,0.8344789758904039,0.989451601212676,0.9224468293141924,0.9990448221424184,0.7399836146117172,0.964972174407216,0.879005463209702,0.9125733087759592,0.9794228915554622,,0.582141279605256,0.8971015025192806,0.776760279960018
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.5817258947024974,0.8897719380496202,0.9341657204801468,0.8805498389097053,0.978163626733388,0.8342003791984265,0.9473159858245777,0.9566676462235706,0.9932524971129704,0.9546073983730202,0.7249189578904853,0.9420506655985283,0.9984681857715691,0.942871818079952,0.9944549689930964,0.9528940667167702,0.9989609134967264,0.7263288547565412,0.9467693441443016,0.9099671216070498,0.9184701571640824,0.9949109454814696,0.7434295552905131,0.8561021862570947,0.9405369974387148,0.7631816497185665
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.7844735278944944,0.9859681803416812,0.9778353371216946,0.9765507199146366,0.987497927977521,0.9296556015301124,0.9914388119395916,0.9923059241637002,0.9958462885749242,0.9772761673607496,0.8871343877564836,0.977739043494231,0.9987367388023236,0.9523028008972748,0.9983678940629602,0.9903546741947968,0.9992559856658716,0.8982101819801531,0.9724816884125695,0.9344692893737472,0.9518480328780664,0.9974578368215624,0.8994397525364939,0.9040222515791252,0.989847350510141,0.9161721437528664
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.654842748825246,0.8495120867912324,0.9304290409522296,0.7269677827080889,0.9817505000065276,0.8332400868468066,0.913580234440448,0.9861554126093192,0.9995890854105396,0.9390393590325468,0.7553488566261963,0.9663661200477488,0.9985829855166226,0.9109590347920348,0.9753098320762722,0.903661781169054,0.9956096094231928,0.7045736403365779,0.962759632942062,0.9118135542772222,0.8817127869234905,0.997582519718456,0.8450320050599224,0.5966010338775258,0.9511677333896554,0.8122300282480062
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4652658910707859,0.4354405235746611,0.5580292352115863,0.56694627701596,0.5036673624962574,0.4452415822724719,0.4449281463288143,0.6116083932276513,0.8928692239572009,0.668578258539287,0.5420188831961489,0.3401543333523197,0.9925518466554264,0.7679152203231872,0.9429947372199332,0.4094047334232414,0.405780373017957,0.4072065339327332,0.3110846080749538,0.583792832285671,0.3481771688684809,0.3762181880123814,0.3288156654819875,0.5834576091191832,0.4837101678528674,0.4930717069583697
