Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",,0.6375903515832174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.998027122614521,0.8578640203133303,0.998533199741339,0.996786537831004,0.9973519189009086,0.999953665791968,0.9918585372827724,0.9919135894498186,0.995801116002018,0.9751381254147564,0.9998293486373918,0.9862976937378908,0.9984155664816428,0.9999747526981532,1.0,1.0,0.9985202971541016,0.9999631401738178,0.9998695487195848,0.9999839625828596,0.9910546562042932,0.9823875252447458,0.9998542551084836,0.9826588419256792,0.999189571118801,0.9337184962303592,0.9999993035726722,0.9948216912836898,0.9761255637779932,0.9967376672851952
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9875924331002834,0.696379930889671,0.9856141947113002,0.9185073867380928,0.879600770745114,0.9977457300365836,0.9409362366204592,0.9841709249356564,0.9909229925899726,0.9669910833502366,0.9983513926633,0.9629363482568268,0.9886528176362392,0.9922215036487958,0.9659290333733096,0.9962450576139176,0.9478773096707772,0.9996371448693298,0.9894230406246386,0.9914660110695794,0.9045772909643112,0.9423017549721012,0.9971042272436088,0.9707540455831802,0.9844276553607566,0.905345871002899,0.9702789015172302,0.6870603459581287,0.9418625113429367,0.869428736013677
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.9995020067845372,0.8856969509319166,0.9993387481967696,0.9941941103882812,0.9983884166342134,0.9997054515894735,0.9785539577752336,0.9851304547853952,0.9908734298499304,0.9724317818687234,0.9996055210729808,0.9776400705961816,0.987660615012346,0.9992329389077488,0.99996349586468,0.9999488816095058,0.9854273183394876,0.9999908704966268,0.9994189199046823,0.9999953375732786,0.9766390540377056,0.972115067625674,0.9980046421002808,0.9693713866254506,0.9962097591416548,0.934263271123322,0.9999182952301834,0.9854390623990212,0.965334009038152,0.993646573294054
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.994349609080276,0.8332370833401014,0.9862943715651242,0.9902740292631494,0.8921908744293257,0.9965365778787963,0.9229082884252704,0.9796003508289746,0.9917834970893508,0.9571765620768472,0.9983424600743572,0.9700873405093494,0.9844770991646776,0.9964939161977668,0.9974227896512669,0.9999593495997164,0.9358575489840304,0.9963239785224112,0.9884460110101656,0.9958550499406792,0.9075954401042138,0.972736806709494,0.995848130130367,0.9724088097185902,0.9913203934880528,0.9210399623107596,0.9921956710811352,0.8987628970171255,0.9653109865263642,0.9377128909666226
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.9998244700795228,0.8972528922047207,1.0,0.9951000434672664,0.9991151269906924,0.9931457197674072,0.9760501623860008,0.9887069601728384,0.9909292044713316,0.9745785860185564,0.9978326475607984,0.9663375873116388,0.9984113455546336,1.0,1.0,0.9999965071869312,0.9852455633403282,0.9995649531432316,1.0,0.999999303572672,0.9815744686128474,0.9709153999256668,0.998171211837244,0.9776098622624496,0.9966749979657628,0.8651341694819936,0.9999953428686386,0.9998988887719276,0.9648716317613472,0.9968436958357518
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.3483337712515394,0.5932146621791147,0.9772220741054932,0.6151917994893443,0.4164520165487611,0.3513226524351352,0.5924282243838368,0.3154256172162976,0.9436109108682256,0.9154027252808804,0.6903748888626572,0.3139688725092276,0.6403271185374951,0.3358436351912663,0.6472498271801138,0.3436506711293256,0.4016063716320102,0.4069639873064573,0.3802392451136206,0.3294311476320556,0.3522019161128812,0.310439462335558,0.3445798793809055,0.4227299274522611,0.4269884057066596,0.525842186487392,0.366300683287038,0.5,0.9283953804151832,0.5
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9999408811581773,0.9565416500146292,1.0,0.999297173738228,0.9999630702993648,0.9996386584686234,0.9976666120630676,0.9914841650294748,0.9981293174103324,0.9892357417343032,0.9999278217679636,0.988024835179024,0.999783594471204,1.0,0.9999995359386512,1.0,0.992451929049912,0.999998373321414,0.999960611003656,0.9999993035726722,0.9986616485878368,0.9889876539640132,0.9995761572594282,0.9880589839270564,0.999693900979314,0.9414033901328108,0.9999993035726722,1.0,0.9898574827864016,1.0
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,0.5,,0.5,0.925879486716241,0.939910501661086,0.5,,0.6565652212778613,0.5,,0.5,,0.4842676075495963,0.5,0.5,0.5,0.5,0.9387681562635084,0.5,0.9047671441785354,0.5,0.7272906892623066,0.5,0.5,0.9408979157679882,0.5
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9511413107302412,0.6070265393562821,0.8255315486487911,0.909117543404164,0.6532548910149467,0.9962503312805672,0.813019076192901,0.9302443920439354,0.9889372603349468,0.8639782089811217,0.9935025610146772,0.9182562070010396,0.9876321226035628,0.9630562890483152,0.9492510355269153,1.0,0.6994972400780131,0.8944038159160416,0.8748317071091469,0.990977966180148,0.7318192955455234,0.940775935457028,0.9223582858617264,0.9185112817192584,0.9885411459089885,0.7477055143706202,0.92688003897754,0.6386291093577201,0.8040294058562338,0.7256379074292523
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.955953233589026,0.7159848040309504,0.900672188702498,0.9250938092463096,0.76864560634354,0.5140364873308121,0.8266030348706932,0.6411204477219103,0.9854467246599422,0.9542793709797356,0.9743903883162146,0.5243320648629628,0.9888905402820474,0.5075219389983665,0.7482155247869581,0.9997622647157138,0.8309606875927661,0.8928341816330135,0.9483280249419486,0.3626309998720184,0.8610057994803954,0.947934749011381,0.3619946248405634,0.947264499582144,0.5348762074708636,0.8411249905316924,0.6280011240903519,0.745454394968573,0.8360532402334331,0.7944294647617873
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.996119455951342,0.8135324661102236,0.946162160685968,0.9801156994311684,0.9889190791786382,0.995959642052915,0.9083780616894348,0.9744693936668348,0.9901501112184812,0.9502081433842862,0.9869372673928736,0.9824026672132122,0.993635973303298,0.9981213445824436,0.995851592425983,1.0,0.9186641422660856,0.8840300405925288,0.977627806279255,0.9976873455770487,0.8745176324812404,0.9688528912035094,0.9074286360459264,0.939401038973027,0.9947951256014632,0.8556077515033396,0.997953384855741,0.8696779737867995,0.9189511840924686,0.8747156139424406
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.3, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.9819004789357604,0.5802114403537573,0.8643844545678284,0.905590040537914,0.7247541568554966,0.9984146232743306,0.836490540516283,0.9612230110813648,0.9902950847944956,0.9396805210705336,0.9990391851349684,0.9607030527454692,0.9830168200686592,0.9789725002952931,0.9692283258650618,1.0,0.7154944544835793,0.9391625765905424,0.911610178570902,0.9910213632070506,0.796162589287645,0.945203145894156,0.9388918714818164,0.95436763834516,0.9885822820294076,0.7544788107335989,0.9478649288361206,0.7945973535153067,0.928001991086122,0.7346556362936361
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9518282311667898,0.6436906883512475,0.7145608219542672,0.9216023844957484,0.6293750121132906,0.9919663306900202,0.8002440023526316,0.8983714938335213,0.9883660690173884,0.8713109076029708,0.9561643327099664,0.9001666777983883,0.9834642478495694,0.9232886710055483,0.9375007571266678,0.9979601129889668,0.6879230435634585,0.8701411099773878,0.8571281292242293,0.9881066563041822,0.7182441912670616,0.9422930430200582,0.8958407512151644,0.9392650432778408,0.9849458867207236,0.7471288048006834,0.8951637523186848,0.5343688211084924,0.7902002658957944,0.6969045027035444
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.994833774654328,0.7219665668132697,0.9952543784764069,0.9428240532296042,0.991224516881428,0.9979921820370908,0.9430455125585672,0.9835891185927884,0.9902255139628344,0.9460763287287984,0.9996183123671404,0.9718066388843964,0.9921781790161648,0.9989495014070732,0.9999862569906448,1.0,0.9847070578055416,0.9999876328488742,0.992296240953539,0.994540390621112,0.9122118436944926,0.9666601413961616,0.9987550747734468,0.9651905923264392,0.9907576201443506,0.9290764998803868,0.9985055776163358,0.9133041034128622,0.9535695067724632,0.9138347033573472
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.9785275611976252,0.6325605106603158,0.9190478623074496,0.8966482532475291,0.700638579618756,0.9832785451884124,0.8005493083117361,0.9333601987631992,0.9899017998106064,0.9395084898770196,0.935860948305436,0.963983083850176,0.9865271842005028,0.9111110823572952,0.9467010647149838,0.9999758652395748,0.6881757288355884,0.9495053115633604,0.9273324474573976,0.9913113406724872,0.7984363456045012,0.9462112178591158,0.8495166087123883,0.9253992541879006,0.9587702697317864,0.7497912665097711,0.9219837118718264,0.7539184558732744,0.8668756226734703,0.8059958637322208
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.8099783555485718,0.5602670359169437,0.4965180876557929,0.8897989892240609,0.5784512710091337,0.3828451929777579,0.6954090464309799,0.905212436533608,0.9899500373023596,0.7826435143324992,0.8982481376980073,0.9469545427359634,0.987090554242484,0.6048699516953536,0.9034674946327454,0.3917451900151616,0.6186192321365802,0.7117770718332992,0.8286420821737147,0.9745620784732631,0.7174109913056047,0.943511244003055,0.7040308219662202,0.9035524987950944,0.9355169587822036,0.7493739291792769,0.8459614512294307,0.5929697861055072,0.7874404055558684,0.6757954947086682
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.93022378907494,0.605299230837995,0.5831511476009441,0.9020764428188792,0.6437246132292648,0.9783502406557638,0.7353733293434509,0.924105941316532,0.9905844657997326,0.9146414397812864,0.9858046141272914,0.960162793918936,0.97339514746132,0.9921960757699974,0.969225828701338,0.9896810116291964,0.7314237984730805,0.9334532833780904,0.9264042902008226,0.9911207000324024,0.7362464990285003,0.9660190305381894,0.9132545758532912,0.933249726854261,0.9624481551233164,,0.9193153087293596,0.5838120908108093,0.8001651846889027,0.727334579162825
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.9919823885184992,0.6152570010209024,0.9817074937860492,0.9053845428575238,0.8930305569277487,0.9728672311618792,0.8269333081664276,0.9478194560947798,0.989079036323107,0.9399132938618966,0.9820019717031152,0.9540274365467488,0.9822138517230724,0.969190296592822,0.9528407243743766,1.0,0.7798578576118727,0.9236894270317366,0.981212509032548,0.9915545319369136,0.8175753615849284,0.9429255606279332,0.9165530806995068,0.9246373080714428,0.9842863899031336,0.7491860722511161,0.9406720247004104,0.8740165926442363,0.9271253316241524,0.731060761280253
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9988679702096812,0.8344077367653486,0.9950468876751888,0.9682017404331718,0.9789286484732468,0.9896359925425152,0.9743112000271492,0.9877561582598762,0.9924489622028112,0.9628912271485256,0.9988180521958854,0.9820989875211364,0.9848650705742557,0.996405467865028,0.9841025716580158,1.0,0.9678251343051067,0.9972615931375506,0.9959685625325668,0.9969250887125336,0.9547305072769384,0.9641342321398074,0.989606316562098,0.9649436036931168,0.9886505337610934,0.9157402365778832,0.9903168535230517,0.9688380888805628,0.9589051807731216,0.953682015273756
