Unnamed: 0,GANomaly,REPEN,DeepSAD,DevNet,PReNet,FEAWAD,XGBOD,LR,NB,SVM,MLP,RF,LGB,XGB,CatB,ResNet,FTTransformer,Meta_baseline_rs,Meta_baseline_ss,Meta_baseline_gt,Meta
"('20_letter', 2, 20)",0.0933274869308156,0.1382011605015741,0.2539035783579692,0.4648705161073409,0.4574967927618816,0.355700601181656,0.4281102660701149,0.2047030451389254,0.0959643544474649,0.2426820626372277,0.3941714909095044,0.4096459150640112,0.4472050240314777,0.4834602254684729,0.5770209860224105,0.5937981647531494,0.4663015111366212,0.255662061658119,0.5171925846316836,0.5669483930209415,0.3564995317426994
"('20_letter', 3, 5)",0.0658139447296973,0.0964243766150634,0.1835422116770656,0.1864393735535486,0.1657000207350731,0.2502542107994149,0.2923155611378732,0.109137718431105,0.0942307508036589,0.0607306501230555,0.0538966129103627,0.1837041958344136,0.1248498241278944,0.08956951599818,0.1293096175176094,0.2711770388240641,0.129921854945591,0.0960786264556471,0.1263020704542307,0.384788337862025,0.09887790415538833
"('20_letter', 3, 10)",0.0653171605473388,0.0877969536359905,0.1776569482199625,0.1006876108586713,0.1748184567986595,0.2581181488912613,0.3076939466615333,0.1091257896215705,0.1085478024515269,0.1491408284804003,0.1617471856712254,0.1584935897435897,0.1726039557214711,0.0967344447247392,0.1374880009190743,0.1764717671797177,0.2057391446320529,0.0964454250491957,0.1603737976927572,0.26883658886957,0.1333675474753678
"('20_letter', 3, 20)",0.0655084239539022,0.0749034117588445,0.1913578857138523,0.2348153609490519,0.3236712468446975,0.2940042598442499,0.4144825234871946,0.1516032379379878,0.1281529365013658,0.051500711946209,0.2518090831550963,0.4106508152384876,0.3364683788159089,0.2961155336657219,0.4598892476923083,0.2821120604803621,0.4014210434577706,0.1785893747397817,0.3500196176915255,0.3706630002522699,0.18895654713037563
"('6_cardio', 1, 5)",0.611993667834116,0.8970771194379263,0.4948805356049774,0.7857106387223058,0.6913435352916685,0.611739896984805,0.8237077492547827,0.78474504254239,0.7648177930633416,0.4044180887587502,0.6277972733438848,0.5919076525260869,0.679545875686917,0.7758671345928687,0.8683434655158107,,0.4432127523184712,0.7864479456792692,0.4875206641581101,0.939384821857418,0.7484999224028442
"('6_cardio', 1, 10)",0.6137178800220316,0.9431587769127768,0.606934775719062,0.7609618212245801,0.7585824945371682,0.7389368884460458,0.9170421148084354,0.7473208443112695,0.7517819038395269,0.4838143798114994,0.7422313464091903,0.8428399354187303,0.8016638620106482,0.8382623159594125,0.9039677742057862,,0.5313721742428767,0.0963636363636363,0.6203001800798263,0.9415318922620104,0.8732232964834086
"('6_cardio', 1, 20)",0.6166933849088452,0.8777864819122715,0.6818195601616318,0.8210930314967295,0.7820559574866686,0.7893800492047859,0.8665295029982029,0.7416686992998779,0.8433487506271796,0.4998377611374131,0.7040775181195759,0.8728433555751558,0.7745423747561718,0.8354142842557758,0.8983392314663663,,0.7450438659688674,0.6608942943269563,0.446063442481331,0.931032480401554,0.8847464850038834
"('6_cardio', 2, 5)",0.6308867704494555,0.78932136932701,0.5127732061264184,0.5347328648708202,0.484526796732026,0.6497411317852921,0.6904306735606576,0.5712132431386977,0.3865601880160089,0.3835468673864063,0.3721178402158215,0.3573646532408827,0.4858944760561395,0.6311081606993411,0.6857608663724285,,0.5798848653230203,0.0929151243450879,0.39771130898868,0.8631965372502495,0.5099818703328802
"('6_cardio', 2, 10)",0.6307593982503767,0.7878404693530879,0.5913856782310138,0.7899950379105153,0.7517545587613039,0.7953324519245585,0.7644262117183561,0.7073798023977078,0.5263234048557458,0.4625944935580584,0.5971255210402021,0.7533910963421631,0.6108575186382122,0.7689946082786956,0.867467792437056,,0.6200339055668285,0.0943181575026967,0.2913663272169762,0.9345241133954344,0.8139746982981002
"('6_cardio', 2, 20)",0.6305607720789246,0.8420545933156294,0.664500039422637,0.7953377379384614,0.812308871389897,0.790967509122414,0.8637218718887322,0.7786912964541997,0.6528421844715113,0.5526454660070268,0.6319174898234103,0.7932212824510312,0.7173900389659308,0.7126756579646376,0.8402838822895227,,0.7765889480489682,0.0971102046934995,0.5154913798068914,0.9419781971601394,0.8624223438756446
"('6_cardio', 3, 5)",0.4757008171908257,0.7868595917690119,0.3573762709431054,0.6649646685008278,0.520135212164292,0.4274050053833436,0.586970039990806,0.564508056191521,0.5579034347425096,0.5713147489421704,0.4663690912668368,0.4092487059017001,0.4050520223966194,0.4084556268465692,0.7965186216781983,,0.4301205730287736,0.6155377311161153,0.3774439422272783,0.8313528092486555,0.6643453654419728
"('6_cardio', 3, 10)",0.4783852190190772,0.842027609590421,0.4968354604884388,0.8270512115021237,0.8312923395725711,0.8053305405894887,0.7874358943771363,0.7101407013691016,0.7761731312942837,0.3975039112172288,0.6183808003643634,0.4991297318168237,0.6772661180079119,0.6357550924755032,0.8305884869917682,,0.7470572756423335,0.6741227096561051,0.3612412046013081,0.8820665695201266,0.8286107050168116
"('6_cardio', 3, 20)",0.4785896743169051,0.8795384907576689,0.5644640310058139,0.8321675295272883,0.7963602582628471,0.6971250967769329,0.7910445210536683,0.7403686660220988,0.6998679401467045,0.4467051072062326,0.5995027263337691,0.6877995623724037,0.6327322623140637,0.6696792636257696,0.8119616878089936,,0.6701564600369639,0.7133965071885509,0.3301995665611745,0.929296924885118,0.847820310735778
"('12_fault', 1, 5)",0.3081745813574574,0.5160847771976721,0.4669378798295284,0.4585650165274906,0.4400048660139268,0.4470482011487998,0.403442060950925,0.5329524238417691,0.5041746351662605,0.3148096296559093,0.5099428233246557,0.3787396692792997,0.4215727676354814,0.3805122104012571,0.4895641318668973,0.4459308341511068,0.3766001460347105,0.3334405180278423,0.4478055774477236,0.5669247574516211,0.5467142019526872
"('12_fault', 1, 10)",0.3099183609167236,0.4581708845200215,0.4875546034371685,0.5253025702728418,0.5078077805128585,0.4403649763953166,0.4632598475821265,0.4936280252919035,0.4754030860299543,0.5005600681254428,0.5174991851626702,0.4147803951554185,0.4574622343127743,0.443429962691335,0.5286806177878178,0.4501867107392795,0.4150083507645099,0.3342945789270273,0.4165189193446346,0.6004657523404411,0.5661510563133996
"('12_fault', 1, 20)",0.3028913597678581,0.4880928654020228,0.4961031891695994,0.5140961791324088,0.5331236361463993,0.5347095821373173,0.5160901785720711,0.4769624959139106,0.4390386176737225,0.4648463420154614,0.5309482969034762,0.4641750322759677,0.5143080829724207,0.512435501194263,0.6080894577511295,0.4456208199814846,0.524937142296402,0.4214682145780504,0.4501764838454245,0.6182556497328029,0.578491152547099
"('12_fault', 2, 5)",0.4275033888845667,0.4154279943502188,0.4251041675531783,0.3667970041499837,0.368809160670503,0.4355608448628216,0.3857943118500218,0.380678543360027,0.3698113012808379,0.2985091769651635,0.4181295546750866,0.3479248198325461,0.4009152778115702,0.4025830149955076,0.3926761942697986,0.3670204078692591,0.3549026344237396,0.3244348690383539,0.2954645752053592,0.4967392923134301,0.3585088925415426
"('12_fault', 2, 10)",0.4254049201520077,0.4540025589518227,0.4284787639649933,0.4065157116814753,0.4113799022089953,0.413108212940994,0.4491054318640622,0.4189668100905908,0.4344420348190433,0.3411237383799191,0.4424607659543955,0.4021733724109985,0.4019437425876287,0.4222634269132297,0.4658303817552811,0.3655156320717458,0.4427039523420919,0.3457959323575603,0.3803495041018079,0.5383393767399406,0.4439827924487263
