Unnamed: 0,GANomaly,DeepSAD,REPEN,DevNet,PReNet,FEAWAD,XGBOD,LR,NB,SVM,MLP,RF,LGB,XGB,CatB,ResNet,FTTransformer,Meta_baseline_rs,Meta_baseline_ss,Meta_baseline_gt,Meta
"('12_fault', 2, 50)",0.4250254342596983,0.5233207643167856,0.3408023395224636,0.4564344916731268,0.4828201235619915,0.4508788798990388,0.4893126734908457,0.5280350340871631,0.4656159421998382,0.3747006235794297,0.5151328982759216,0.4944079618109526,0.545753738610163,0.5163756682757679,0.5798793525974402,0.4648412131689593,0.454226879790608,0.3320612217963495,0.4007499503525582,0.5889832818638152,0.4486932163162409
"('12_fault', 3, 5)",0.3351529077103482,0.5062380897018407,0.4753932104260092,0.5044457085609919,0.5014615601297675,0.484090632769119,0.4751135093197039,0.5497291450706849,0.4811234810235068,0.3254684971767693,0.5247060299845564,0.430263939705619,0.5009084218836984,0.4927153907998469,0.5369137687405208,0.4059087784311139,0.4314962263726689,0.314033997657175,0.3604577916032918,0.5774252386476073,0.5153973570954338
"('12_fault', 3, 10)",0.3344378920601653,0.5091431631660539,0.3868842211981616,0.5154013808294832,0.5167744318913685,0.5450382303717892,0.5334660751612944,0.5569520779975503,0.52327465485135,0.4130940736076389,0.4879207697643425,0.47762658798289,0.5331958830345249,0.5241945795535283,0.5808137536149931,0.293324683253684,0.4922177954906856,0.3127990035738531,0.3640317754037083,0.5852576165791317,0.5317039572656101
"('12_fault', 3, 25)",0.3435272949012836,0.5610431691064761,0.4177547063204036,0.604390491489234,0.5910356980718214,0.5546862247497829,0.5757222357887394,0.5617616254375695,0.5270233867040723,0.2909985384383483,0.5473430343177557,0.5852829032101079,0.5691262549278663,0.5849911365997652,0.5966136349380248,0.4320725283762044,0.4687294636240527,0.3110904603100898,0.4646284210794042,0.6042749295348393,0.5520962983313399
"('12_fault', 3, 50)",0.3472528545254879,0.593018554404291,0.4617046726282584,0.602682158744051,0.6579658177402297,0.5617857066914765,0.6022988480556426,0.637416141668017,0.5564637733943079,0.5774243282016919,0.5670612141720104,0.633915446549612,0.6156562126240235,0.6073939764345712,0.6260126614602768,0.5323563904605817,0.5515519950304894,0.312455443487032,0.4979479508209846,0.6587797576515673,0.5044259596637731
"('17_InternetAds', 1, 5)",0.382347051085834,0.3387825130352115,0.5469624024375287,0.460478495495857,0.4216231247555026,0.5421049858480629,0.4904141047446548,0.6245093931163632,0.1942064714946071,0.3982300261780447,0.2049923062187608,0.2899845916795069,0.508360971379278,0.6191007909482975,0.5917580194073969,0.2157302755177017,,0.5548402063297234,0.3140301329910905,0.7409423819011077,0.615846228727309
"('17_InternetAds', 1, 10)",0.3828303992274798,0.3572705247843866,0.5539248504754399,0.4035240800480248,0.3414190951736984,0.3664810768186653,0.3342613295693557,0.4804035300246293,0.1944530046224961,0.3534600426376959,0.2368437941538522,0.2537767160279623,0.315233330635721,0.305060306321248,0.6089103971413421,0.290750241074697,,0.4403723510722483,0.3203981715938017,0.6973949451062699,0.6004387395362524
"('17_InternetAds', 1, 25)",0.3849918859174197,0.4329978147570918,0.5273054298091312,0.5111156533430998,0.4775309726613587,0.400243455249204,0.4547038316253189,0.5777856257251438,0.2172958397534669,0.5040815961532822,0.3674837179531804,0.3096445305031374,0.440631743891262,0.5997036212347964,0.6885389924644574,0.3923978248571744,,0.5300116396432439,0.4059451884166603,0.7444064134715287,0.1471681316412544
"('17_InternetAds', 1, 50)",0.3902023821662277,0.5336819733396124,0.5746788505025521,0.6658387017610817,0.6441066139877124,0.545094186440065,0.6889285260412559,0.696428389089211,0.3154143237348168,0.5990832390909262,0.5288995122494307,0.4398534201745872,0.614252280787434,0.6979018223408412,0.7805465832179997,0.421393754200409,,0.6993675908308756,0.4162211514057875,0.840413958084285,0.5200624689715083
"('17_InternetAds', 2, 5)",0.4844209719477965,0.4841623654422728,0.4676533174932342,0.4685754037838726,0.4420926382535506,0.4414624066168445,0.507973834699295,0.6877005592435013,0.1877760657421674,0.4884656556983144,0.1987064065553991,0.3239918444849107,0.2010074365313618,0.5473651126194441,0.7081666083404902,0.2135619455836725,,0.4574456869736826,0.1919459959658446,0.8033330658316364,0.3204249575062028
"('17_InternetAds', 2, 10)",0.4858154428535349,0.5205805964477465,0.4879138034008661,0.4867992994500989,0.5105376342060597,0.649627339416637,0.653687748759724,0.6942021383564174,0.1891114535182332,0.5268728100361246,0.2490921898169108,0.4306976365276465,0.3586972272407894,0.6564478720902936,0.7129817244572109,0.2220423696611594,,0.514500713173539,0.3866926262558119,0.8270392506155555,0.5121946288754813
"('17_InternetAds', 2, 25)",0.4914169435338166,0.558040627310932,0.5936382846873602,0.6237907777037875,0.5852924691874488,0.6184998712573294,0.5971247596614605,0.7277945770808012,0.1980212472629957,0.5394771219282168,0.340508500395472,0.3026900602680913,0.484128043877798,0.6462220721946729,0.7107428422039732,0.3435923944544544,,0.5446420528940332,0.3426012657643829,0.8191629466332598,0.3433769048272244
"('17_InternetAds', 2, 50)",0.4931790075655673,0.6693875300824937,0.5265698046392495,0.7308060332745664,0.7069493359874901,0.76091204498512,0.7381111310088905,0.8013013444104952,0.2848114375205234,0.6789568220535059,0.5269157678149109,0.4652205778042354,0.6732775977644909,0.7243612417885686,0.8391104188526148,0.5121781630157933,,0.686982259331318,0.5264088792523438,0.8675693142065507,0.761169885727636
"('17_InternetAds', 3, 5)",0.5149589730149655,0.4370897565741842,0.546900696911663,0.2624418553117009,0.3005746807526377,0.3222046540696325,0.4263157961470385,0.3594298373732145,0.1951720595788392,0.1496053390867838,0.1646888051879692,0.2418839729009221,0.1870219076672228,0.2643583984510994,0.7590996595940538,0.2437477453207158,,0.1344102028186647,0.3041576491143147,0.6595682397916001,0.3988757901048412
"('17_InternetAds', 3, 10)",0.5162718617489321,0.4671419399447649,0.4753010495399828,0.4136068785005857,0.4248275555117717,0.5293193535692069,0.5420916449009602,0.643956223894736,0.2032186269474405,0.379893817398341,0.2408356129444342,0.376248479979187,0.2999617204415731,0.5298162523058687,0.7353936627396442,0.2510414610604521,,0.1346139388243807,0.3069314045371313,0.8350868143325879,0.6399526057103592
"('17_InternetAds', 3, 25)",0.5192286694699847,0.5257274082686093,0.5798654276424167,0.5603349260682251,0.5232067112360782,0.5293193535692069,0.5847506673036578,0.7013632774418078,0.2122068139017291,0.5417989051249158,0.3698753314243369,0.5687466042032147,0.5185199574985158,0.4999828720633882,0.8101670239174764,0.3367640134321606,,0.134618458130504,0.4114956707836735,0.8432917786818527,0.3968025970955774
"('17_InternetAds', 3, 50)",0.5214230160711097,0.5596981320406368,0.5744580453020567,0.5934602118429715,0.5484293214158009,0.6217309999343755,0.6893442485785855,0.7260134998181154,0.2301559508801419,0.5563583878604246,0.4379758386268265,0.6531815289415717,0.6321564424952288,0.6238836837961297,0.8875827691150888,0.3467643118005848,,0.1346246811541082,0.5685778020529101,0.8875020576950267,0.4503620318752683
"('7_Cardiotocography', 1, 5)",0.2566592988404615,0.2262912468269551,0.5243155091079288,0.5181978427383553,0.6556666862828919,0.5311825344092128,0.6066742033468502,0.5703097501737532,0.5439365998866055,0.5150379279558253,0.2204613412145384,0.4116618832114423,0.5931822482000081,0.6147121197605991,0.6932643173471952,0.4869099846170925,0.6618998661036108,0.7215362942661318,0.4435578981185279,0.7215362942661318,0.6111439716786828
"('7_Cardiotocography', 1, 10)",0.2622287993452409,0.2436746874022462,0.5404548369273063,0.6769413225816167,0.6599158247969656,0.6216914967399958,0.6672338049456495,0.4728582251324466,0.6315296653341481,0.5779022491771836,0.2375528036625625,0.527458257328026,0.6587934761068327,0.6374492163539212,0.6984364578209059,0.4902949357229058,0.6609746760956743,0.5170106140299353,0.2830812700640389,0.7084920519745357,0.6434238381207293
"('7_Cardiotocography', 1, 25)",0.2622199791514966,0.2657399736722948,0.4892559074591527,0.6701191365205191,0.7247275366590252,0.6000164315361126,0.7341775644062973,0.5697328875815276,0.7835559274477607,0.4204547045328233,0.63143469234425,0.6581080457427249,0.5780637499231707,0.6664050245007556,0.7221760134117423,0.4549575192061407,0.5612003305962825,0.5802447845535789,0.4395029158069648,0.8447111959664694,0.8447111959664694
"('7_Cardiotocography', 1, 50)",0.2622199791514966,0.3687899296652185,0.4815142827111946,0.6889364840533231,0.7752184187073272,0.739360082314846,0.721860300517099,0.7181299670155743,0.8053468863879512,0.4112172521474534,0.6670024710100301,0.7542977451814727,0.7894118777680192,0.7691051593805657,0.8130301935768822,0.4942757479341507,0.7303482781845105,0.5017323843940377,0.631249297542048,0.8774404723505196,0.837490001397825
"('7_Cardiotocography', 2, 5)",0.2251261230179608,0.2025553450074225,0.3926202368149671,0.5341525520208228,0.6953804744605411,0.4381738610346326,0.5330994085702698,0.5592338448383584,0.5522579916136239,0.1745258653133565,0.1457580786226604,0.3557221546915849,0.5299991351440442,0.5568207532480459,0.5958605201181179,0.4559907461320013,0.6859957465274841,0.7725982063734974,0.3160269660213202,0.8081982666356329,0.745418777586843
"('7_Cardiotocography', 2, 10)",0.225455160548921,0.2325052104998982,0.4730234332396277,0.673041240653367,0.7131102001444574,0.5495508500108319,0.6367681714843674,0.6380036104803104,0.7209827257258226,0.6093076432043366,0.6240338112407597,0.4810605493072251,0.5138613748328832,0.6423190746092017,0.7094952137153707,0.5271531827621485,0.6644517152589071,0.7856229712807771,0.3828197540012842,0.829508060360586,0.7037058979784232
"('7_Cardiotocography', 2, 25)",0.225455160548921,0.3154217181544865,0.4339245281953607,0.7088923979750112,0.7936935560806535,0.6784735718250526,0.6441365948538565,0.6965744361019576,0.7561170863549365,0.1579358171904614,0.686130932120514,0.611054200563008,0.6970640540511417,0.6973027763201285,0.7946966932600523,0.424468548081333,0.6840768472976818,0.7868018317019426,0.5316844340115359,0.8608543561270967,0.6862318594811887
"('7_Cardiotocography', 2, 50)",0.24255861895455,0.4580046205151887,0.3919444293037757,0.7676550237827109,0.799833892771488,0.6727737549063129,0.762207506311842,0.7558070078894963,0.7887454873273946,0.561846431856207,0.6931519357641844,0.7509382708343937,0.7512613435368218,0.7614504624935957,0.8123547678848444,0.4990411860752159,0.6871865821263867,0.1621186845511032,0.6312356960796163,0.8881060711041248,0.6681738093831057
