,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.27077462402303937,0.6356038698541991,0.5144249655060467,0.683109751454866,0.6180669901117383,0.01675173476759366,0.7076501845955512,0.8954918614500584,0.995128545591905,0.9778964538357637,0.6814897781644194,0.6969160504567203,0.9929145395023007,0.9824486618896088,0.6812756118220736,0.8905184176186443,0.4190484421144205,0.9934566516334333,0.7547690071198004,0.9952565188525904,0.8539415306426135,0.6935484535610448,0.966049540990362,0.9249005288340468,0.6845502621276984,0.9951095441954168,0.9907630319818685,0.7705568782765961,0.6208948970948467,0.7421414344909686,0.9087068748426089,0.6881131384354753
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9965606862322349,0.966921338703084,0.9961691421150881,0.9900519424726746,0.9714975037202053,0.9993386767962373,0.9895317848654355,0.9993436505574507,0.9947095991392139,0.9827404363453216,1.0,0.4347582472928733,0.9928190746548843,0.9876676358141984,0.9961314988209977,0.9979414390696183,0.9456775256976719,0.9994034019367689,0.9995215311004785,0.9968251642590601,0.9984764542936287,0.9849792816098533,0.9688464091939287,0.9978141526063964,0.9807401387330876,0.997283716032142,0.995025297039903,0.9616876903001306,0.9980882992605481,0.8999178132368764,1.0,0.979702387765848
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9548311971247867,0.7365204242304956,0.7640962584205826,0.9576397404795347,0.7732369748787081,0.9908990351326612,0.9177918414651608,0.9989789611043702,0.9943814244179392,0.9752404935784439,1.0,0.738776355852659,0.9911467228314369,0.9610446189418741,0.7908992468121152,0.9858240424898698,0.7511149012156315,0.9945053913600879,0.9462716055035371,0.9956761521027448,0.9952835328861519,0.7509869279549461,0.9618928138092078,0.8860030676953367,0.8939728943934433,0.9978894713948856,0.9939264210984181,0.8890535930953962,0.9904353151255694,0.7996627824454569,0.9901646024587348,0.7400904283326848
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9451580964579439,0.7526239988493392,0.7633560587614643,0.9388436346483716,0.887681442559149,,0.8403657434031477,,0.9774515235457064,0.026908724617110417,,0.7078236533046406,0.9901265996657587,0.9509130972276276,0.8482516425906,0.8904166571278129,0.7044557130102332,0.8811786589134865,0.7544012270781346,0.9935745518646552,0.7908915775737735,0.7900765779171722,0.9194258373205741,0.7968511480964264,0.7937546072663173,0.9942769167372542,0.45649721847027314,0.8183606144547974,0.7700408644490739,0.7882950252970399,0.8068463405141824,0.8007460909777706
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9840440004282567,0.706424870172145,0.9033024916808701,0.9603619073677095,0.7388454375753948,0.9986473421666964,0.932239275871992,0.9988205398228063,0.994131773539983,0.9736071747441679,1.0,0.7073084407408256,0.9911066596460703,0.9563867585449052,0.6151721572308326,0.9855886998924017,0.5,0.9942792060621323,0.9405109773127904,0.9956814175499645,0.9954653052814725,0.746173279000023,0.9615750555161283,0.5,0.8668794212586708,0.9980087452210343,0.9938920812252466,0.882510817060049,0.9807510130262586,0.7831853666353793,0.9881046679334264,0.7117911677846204
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9752863475499494,0.7640672076791473,0.917868679490301,0.9609682433465536,0.7690924680150393,1.0,0.9076818348431692,0.9969119296719396,0.9941862594720816,0.9493826835466221,1.0,0.9829090451225934,0.9914498294452967,0.9764114832535884,0.7919663011377944,0.961164808497974,0.7906415832970858,0.9780126370733271,0.9445198141068198,0.9799132345871202,0.9945523225200888,0.7942141892355944,0.9655385636775715,0.8883672534969437,0.9371937455644331,0.9940880474348115,0.9918999107163297,,0.9458166021840159,0.7193579588379387,0.9500009157299512,0.6858314827957235
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9885564115232481,0.8636410089479023,0.9690706923139356,0.9409161337368558,0.9770651542234235,1.0,0.9107504723208621,0.998746365696756,0.9962363499004144,0.9712286806620727,1.0,0.9715171355967125,0.9902099310913212,0.9798685927519974,0.9782202788397701,0.9987390398571462,0.7715803209633478,0.9910123394610929,0.9632898743160642,0.9957945101989424,0.9939443922987111,0.9538419450104163,0.9746743435360912,0.9671539113115543,0.9600689086788307,0.9971610082186763,0.9892655845791076,0.8861343604770953,0.9985750097296308,0.9794070648565739,0.9875353128362444,0.9836242302145097
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6585669509596978,0.6161571333403988,0.6875570164759355,0.790623427287038,0.520416002606345,0.9528434754088521,0.6953652081756808,0.9139783887731507,0.9935061010508001,0.9605646619811818,0.6804004029211785,0.6602177147959066,0.9889526338682723,0.9570747006707722,0.5506023213754264,0.9175740024266844,0.5746796089833108,0.9686607449463153,0.5294091252489641,0.9951480048533687,0.9785362056729471,0.48607403676655747,0.9541796204299352,0.4369614935555505,0.6658061857558206,0.9973269842723381,0.9877257846661021,0.896341200979831,0.9138157322405623,0.43422449119754586,0.5514251047366132,0.436890066619354
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9965606862322349,0.966921338703084,0.9961691421150881,0.9900519424726746,0.9714975037202053,0.9993386767962373,0.9895317848654355,0.9993436505574507,0.9947095991392139,0.9827404363453216,1.0,0.4347582472928733,0.9928190746548843,0.9876676358141984,0.9961314988209977,0.9979414390696183,0.9456775256976719,0.9994034019367689,0.9995215311004785,0.9968251642590601,0.9984764542936287,0.9849792816098533,0.9688464091939287,0.9978141526063964,0.9807401387330876,0.997283716032142,0.995025297039903,0.9616876903001306,0.9980882992605481,0.8999178132368764,1.0,0.979702387765848
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7247080536813869,0.6867713742827294,0.6298888077266457,0.7755476677885481,0.7471531623946674,0.6837679988166925,0.78126620453289,0.9682373343101119,0.994574986836382,0.9701322085117098,0.4668854879695977,0.7222987111100936,0.9928490648107873,0.9331336278931343,0.7109631189762139,0.8905147546988392,0.7152288180215656,0.9783171172821133,0.8914418168082232,0.9806879421258672,0.9955660355761087,0.7297600787527759,0.9617469838144731,0.9196746869348229,0.6626819440946865,0.9967443510908632,0.991733934662668,0.8723797532107782,0.9589511458071016,0.7486470089970467,0.9146640415741398,0.6964964172065659
