,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,24_mnist,9_census,28_pendigits,11_donors,1_ALOI,44_Wilt,38_thyroid,2_annthyroid,3_backdoor,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,19_landsat,5_campaign,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.4277579231474964,0.39613732995578255,0.947666083499088,0.6747522954541788,0.9575628098235556,0.3634087587909058,0.9412329784435922,0.9466028304061369,0.9992124882435518,0.9670968698333462,0.5944749038970265,0.4587346505406093,0.9959922852264036,0.4083590872978303,0.991324944656292,0.6766925544361453,0.9973472070813334,0.4847128117350539,0.944191316015696,0.34715016028848644,0.5101541148854145,0.9929407695739279,0.38702730712233524,0.3729250618447155,0.8460776606321935,0.6338285059165095
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9280357421830931,0.9976479767582593,0.9853875612615819,0.9763562100183939,0.9940016614482506,0.9750384256811647,0.9967292664843925,0.9997824334895095,0.9990080646558759,0.9767122463195501,0.9650261139423117,0.9741990857969725,0.9963589372158275,0.9645128410891131,1.0,0.994303218345552,0.998012285876203,0.9731014341718236,0.9447464155884913,0.9866564925313757,0.9301694736416876,0.9894425556147708,0.9089557916321596,0.9626673104924008,0.9999358202843721,0.9791774210574866
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7089577664304524,0.979161265168203,0.966923575991741,0.9216305608168877,0.9943027778583131,0.9011153459948138,0.9947176267981392,0.9868481581474796,0.9998528748263241,0.9764336062042548,0.8084668959284724,0.9733205285206588,0.9969648891455891,0.9514478227715212,0.9992850490874836,0.9851653248492479,0.9971406500883604,0.8254223326281711,0.9532449365213068,0.9670438237351078,0.9088604537583689,0.9947912971489536,0.8845428780845284,0.8028177408404631,0.9878607711978833,0.9241685029072331
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6198541678251536,0.7100599003335807,0.9310200658266237,0.7233896188238492,0.8109867234853008,0.8443063000931762,0.913660889675815,0.8572047054408595,0.998451253931762,0.9191082633222702,0.652586711255086,0.7714163126839007,0.9964472688372461,0.8938747734860848,0.9650320036682807,0.519043523697222,0.9946413072905527,0.7092952195915319,0.9377606799425401,0.8574197688585503,0.877396561873614,0.9918902325095623,0.8274908234475964,0.6587875146576656,0.8452376507339849,0.5618719867805451
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.49623652620162817,0.7363446004708082,0.9495674675847815,0.437344956923873,0.9788992117534963,0.842000853529828,0.9444563060683713,0.9659868170245658,0.9993701025324635,0.9693738092208237,0.5,0.5,0.9961211054263215,0.5,0.992445941978475,0.9051277990936666,0.9970316131248084,0.5,0.9453466824999046,0.49270534891252893,0.4927916500561737,0.9928306532481924,0.7462433128259554,0.6696616752429548,0.8559719367130529,0.6522711638478265
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6703056442739516,0.9619957277433278,0.9623671488436456,0.9062070235307629,0.9931962037532267,0.8993258838026401,0.9993993706490206,0.9941663381500632,0.9999598736647208,0.9796092179475753,0.8233586704394236,0.9456233978682538,0.9951965073180706,0.937469690249366,0.9997945484291446,0.9853367441641375,0.996704430568975,0.8022287661565465,0.9512972825243807,0.991954576223526,0.919167576735864,0.9935452455291444,0.8396554294689917,0.8550683068505633,0.996378583656236,0.7992337125352632
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5046015693464332,0.5234163764714567,0.9353598594019789,0.647391456155604,0.6613553391296831,0.7518612461407226,0.3518980433846627,0.7004376704969402,0.991809497515828,0.8008083707795892,0.601088953658862,0.6170670399496898,0.3956119276350842,0.4949865935482835,0.4093847692624993,0.3244802419708014,0.9922242273594353,0.6008868591455352,0.9396456020952828,0.6590051978741139,0.5576428192124105,0.8849751352193043,0.7137312857325957,0.5885741503046561,0.6379049201526625,0.39385336676818516
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6117724775405382,0.9172312406530452,0.9628144703601527,0.8931974675561298,0.9886706447031581,0.8963666361083946,0.9928180541712491,0.9906470848349107,0.9998839687425787,0.9734614366203975,0.7623721462361076,0.9617565085678698,0.9966393949842409,0.9177112390782376,0.9989220002883094,0.9797619399297718,0.997210645825359,0.761655676999338,0.9446394575871455,0.9106723804398618,0.8977497242766592,0.9931854236078212,0.8374788491134657,0.8233874086491535,0.9968933306427423,0.7870892753341512
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.9481463550328398,0.5,0.9766470753979446,0.8284872641108261,0.9463891320139344,0.9653367210761188,0.9995075921704984,0.9686860005306679,0.5,0.5,0.9960210643599372,0.5,0.9927101068497266,0.9146671873399446,0.9977069967210382,0.5,0.944146155021309,0.5,0.5,0.9927415354822394,0.7372550192681944,0.6704093754574456,0.8598653627578052,0.6651547911683444
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5925555886742234,0.4575408336485265,0.9330402531228332,0.773339267830172,0.5241789788556201,0.8448228172128881,0.7668062666842215,0.3372106586068643,0.48136151858619375,0.3344032729568489,0.6421345234802831,0.7223368778868928,0.9960753060131402,0.8858796997146674,0.9509999668628575,0.5330940674900265,0.42999463805905,0.7259592720280019,0.9400757348790354,0.4826022767753247,0.9009576220547779,0.8497642396487718,0.726706139252284,0.6568499106410584,0.7843963316930602,0.5954541323714733
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7389323450773293,0.9777313406665371,0.9751289995966254,0.9362886070068667,0.9846300395166043,0.9047489136192737,0.9968726783988642,0.9900366220704065,0.9999327283411621,0.9741157794367807,0.8530041687245692,0.960946828342218,0.9963413768937137,0.961545898819849,0.9990688512951331,0.983787354059575,0.9977548946941209,0.9193535264529169,0.9490469893713529,0.972050039320616,0.927402871786245,0.9948766800685962,,0.9009281250953782,0.9818139339301467,0.8389413836053282
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4939734951414966,0.5093934133389276,0.9495217709310939,0.5605948781937959,0.6427177167599647,0.6684627547104788,0.9606911955054611,0.9695316550800437,0.9994632550217404,0.964802462695161,0.5502140022976596,0.6162534628921355,0.9954245937921974,0.7260337661367555,0.985386488879425,0.6738944978446934,0.9976980438642369,0.4582950021658137,0.9387997746858394,0.8631691082892021,0.6961528976629997,0.9929369244455666,0.8046260103250191,0.6807488384204712,0.9360240811942484,0.5974596838363533
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6568578670132892,0.5512177143790749,,0.6952658814970111,0.7131624953019502,0.8328875381382943,,,,,0.6080447946457408,0.6269395500962524,,,,,,0.5951669940396067,,0.8477921575545728,0.7630404684873504,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.623279971691943,0.9399593649876006,0.9579485735648003,0.840031309969127,0.979484750350974,0.855321259946352,0.9742509439752698,0.9782203794499478,0.9996467270826345,0.9400774328418162,0.6185855460844535,0.9633654985195756,0.9961276281031866,0.8797973235720264,0.9992136923780032,0.9064039603740913,0.9980252348887119,0.6828435774750979,0.9468461182185957,0.8965024513392742,0.8943194793627987,0.9938006098437949,0.7132970109867246,0.5914772013007132,0.9334998764725734,0.6712172175113671
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.47410385101909813,0.9262310989949176,0.9588413267356914,0.8537467511796826,0.9925360072591987,0.8920195057123528,0.9789193426674185,0.9865751271816525,0.9998162580843748,0.9637229587559993,0.40689373729246364,0.63133278047383,0.9963861407999888,0.862125765853446,0.9990213155399408,0.959571844576166,0.9968478121292532,0.40283721751884854,0.94669654174638,0.7863612977604773,0.8885228257292376,0.9939655551957169,0.8109191167531195,0.7008479372526164,0.9874099567971855,0.6907955093562199
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5885794359015558,0.7973522060543748,0.9451146486311485,0.7466983447104907,0.9686956678290718,0.7982651381151809,0.9084792203548475,0.951655764551315,0.995112024461233,0.9266893051795936,0.644419168775916,0.6292610202184556,0.9954127464051694,0.8222161291284567,0.9688567703408915,0.9022876277274613,0.9958163857305637,0.617638525219736,0.9431368089770431,0.7564855980763088,0.856511335040911,0.9910879378471003,0.7143104922362384,0.6713206932655188,0.833784373123647,0.6726760128274334
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6067524704030596,0.7757134593765006,0.9490526973781764,0.6881438428746126,0.7405393997648902,0.8481797088668573,0.9514480903101623,0.9598898400646226,0.9998444815520761,0.9576274963796871,0.6089296997974617,0.7220178199131009,0.9964900575677085,0.848735115324594,0.9964777777893039,0.9278303179765945,0.9966627426428938,0.6127586743546777,0.9459944060939265,0.8142916258954229,0.8674244323133385,0.9916735771483403,0.7237117845008099,0.6575881759357877,0.8503066137569115,0.6604652933904693
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5051282051282051,0.41933670450458843,0.9152794308180239,0.6026401772508738,,0.44506291271548165,0.5,,0.9999048327863169,0.952051311202575,0.5080600319746907,0.5898050183875673,0.9958840797255472,0.8111596850351284,0.5,0.32381223352972,0.993178298040122,0.5,0.9148122704327293,0.5001219809709685,0.49552893599889436,0.990200685474033,0.7388904771654823,0.6715605214427911,0.7933378461181777,0.6552493215743115
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.49623652620162817,0.7363446004708082,0.9495674675847815,0.437344956923873,0.9788992117534963,0.842000853529828,0.9444563060683713,0.9659868170245658,0.9993701025324635,0.9693738092208237,0.5,0.5,0.9961211054263215,0.5,0.992445941978475,0.9051277990936666,0.9970316131248084,0.5,0.9453466824999046,0.49270534891252893,0.4927916500561737,0.9928306532481924,0.7462433128259554,0.6696616752429548,0.8559719367130529,0.6522711638478265
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,,0.5,0.5,,0.9999705978885329,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.950028510611548,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8940118704339054,0.9238794694166437,0.9611071303392522,0.950586631257218,0.9882137008002502,0.958322537537349,0.9976080255072273,0.9903695591398356,0.9997953276310783,0.9755242444344583,0.944118943372517,0.9562189528704768,0.9959466660212841,0.9607433794256647,0.9996849606438152,0.9928426572220888,0.9977782923117239,0.9260115578589745,0.9471127694244725,0.9930396042144909,0.956541160106415,0.9900008445763695,0.8495639217465663,0.7819687128370525,0.9966894364100884,0.8592463267039481
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7195169665929757,0.916961411238587,0.9446329306385222,0.7591746525976727,0.9747825785855584,0.8415363226041648,0.9478651486417614,0.9687465352395085,0.9998565680696112,0.937920827764398,0.6012249521943838,0.9495961829063247,0.9969800557454229,0.9311943326890098,0.9996484570380813,0.9556407045734228,0.9968001814625296,0.736893416433839,0.9484540246545186,0.8813280347761496,0.9051019212364381,0.9931086143774355,0.9083056992143074,0.8587247654236083,0.8558201558493154,0.832315919047588
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4943278458607025,0.5087038682840204,0.9491619310517804,0.559611408318821,0.6430554875756451,0.8215094453270873,0.9603496095688806,0.9748186294630007,0.9994761423815901,0.965994288136919,0.5473587962907787,0.6143303302090601,0.9953923007280364,0.699663912567349,0.9856421364899066,0.9420359737283602,0.997681698580914,0.4585718680727149,0.9386703614380222,0.8663491590940716,0.8563559270800923,0.9937135337744435,0.8093560243385882,0.6803946270202368,0.9355492579089965,0.596538285688125
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5513243086117601,0.7427131284556261,0.4643537116430728,0.6895244157566434,0.3723705184409106,0.7672019130895648,0.5513691476421049,0.37946861354399225,0.3090836986658107,0.4526077086679932,0.6085198251211644,0.5,0.33000160962577063,0.8212897678199496,0.5,0.7639441533218698,0.4704864101776415,0.5,0.4482310773023487,0.7442477247982737,0.4646120148151041,0.5,0.39989287951274166,0.5,0.5,0.5
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8092166021463009,0.9722672983577793,0.9626029180266698,0.9257346238440054,0.9987300704976688,0.9512948443598439,0.9872853022650232,0.9962088402519029,0.9999602852760079,0.9776461267555616,0.8562073682872848,0.9761905834979832,0.9979627197396534,0.9740076266414333,0.9992976258384074,0.9898825494073842,0.9954370117722677,0.8805260401106951,0.964327470923451,0.9588694139011463,0.9322984311365445,0.996207033396794,0.9258025654652716,0.9602916881742989,0.9835985927320556,0.9358205443533312
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.46064070076896824,0.6282080615426513,0.9015256927764739,0.5518261286701682,0.6482012371054129,0.7486074944965138,0.8866500621679785,0.5813614553437632,0.9991963274492958,0.9585938427439882,0.5171284142436181,0.544814600561365,0.9961281553506298,0.8483026473346587,0.9701815480134983,0.9058251436947666,0.9972907038665136,0.5906502449113666,0.9384749489732789,0.5895661972565203,0.7137249801746621,0.9892776896891952,0.7329952827455017,0.6824838280285687,0.6667346711791602,0.6548668492721494
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5077830752968202,0.5604074551439928,0.9421527031450085,0.6826081792556355,0.8484520879646513,0.8375756701724302,0.8830329220794801,,,,0.6109724658650029,0.5684988744809778,0.4526648048245164,0.817461473766695,,0.9185803660041673,,0.6154671048432039,,0.751677891198007,0.8378011623351336,,,0.6647677735970338,0.8291558735356555,0.6548869543727338
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.43516395402021274,0.49977865223807183,0.5,0.6775629285004431,,0.7490112926502994,0.5165183864301842,,0.9073798703052205,0.9554986799896663,0.4774235886553308,0.5675726835929643,0.9207379692731066,0.5,0.4731953585231604,0.7679699694096763,0.46238147437654153,0.5369737243492876,0.9427019733414419,0.6790891922862817,0.6855834801101041,0.5007327918634917,0.7824191863494236,0.5,0.672354864965764,0.5691521488639244
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4876047160073502,0.54009627234767,0.7380150165474947,0.501930198639061,0.8250169263886593,0.8041839804559332,0.8786691366650539,0.8992819858476312,0.9971788572260005,,0.440710871390293,0.4972227363993177,0.9715695543026632,0.5961259741870918,0.9787213005169746,0.7587115490580973,0.9914665557800026,,0.9433687691446468,0.6355556609504927,0.7382265457595011,0.9923024767453997,0.7545345121817859,0.42522251016058277,0.7833453071095434,0.48450490546908714
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5429935313303,0.8509093653625192,0.5161422345082913,0.741924658696584,0.8349558475281493,0.7146989342455865,0.8584160512890535,0.9509565992638265,0.9984173174677553,0.9024985483455952,0.6908182435256984,0.8360081557830747,0.9964656226928715,0.8584351896446196,0.5132317410230695,0.3576049794099442,0.9950434798698643,0.6103677243553558,0.9253513530423287,0.7620134937050534,0.7197798101346711,0.9946839798068441,0.6899010804579095,0.3908017352794565,0.8405725888589402,0.39894659494872664
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5751201638780988,0.755392989505625,,0.7435948187828494,0.8378170165556328,0.7935419025406895,,,,,0.5921160978130151,0.6121912094205211,,0.7828687048073045,,,,0.6194368944547048,,0.7509635643165729,0.7943320672959383,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.42555043828511796,0.7506341216027885,0.8847706887715375,0.6824070939604825,,0.8170345810159068,0.8914571307996192,,0.9964465512736099,0.5890758856234422,0.6395450620169001,0.617890571241989,0.5311807173479602,0.763488444748056,0.41410391881046926,0.7366084047223234,0.9682903004844914,0.6491668735687117,0.9277698076830087,0.7410699281402663,0.777222643879097,0.9865743022813529,0.726083053267784,0.6417261599834098,0.8008741399141162,0.5598327425236053
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5802794758421501,0.72999679020243,0.9210517068999577,0.8135164566518502,,0.8128765202418805,0.7152635309551456,,0.9999735671892863,0.9500088669446118,0.5871041788023661,0.6581618762725956,0.992603178526693,0.837766383881066,0.8881032159304004,0.9497286899997468,0.8086858404402786,0.6953975904087448,0.941064362408052,0.5798271653563021,0.7679056756128066,0.9906793826877314,0.8021814148962026,0.723422928501727,0.8289207948810651,0.795328833778567
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4943278458607025,0.5087038682840204,0.9491619310517804,0.559611408318821,0.6430554875756451,0.8215094453270873,0.9603496095688806,0.9748186294630007,0.9994761423815901,0.965994288136919,0.5473587962907787,0.6143303302090601,0.9953923007280364,0.699663912567349,0.9856421364899066,0.9420359737283602,0.997681698580914,0.4585718680727149,0.9386703614380222,0.8663491590940716,0.8563559270800923,0.9937135337744435,0.8093560243385882,0.6803946270202368,0.9355492579089965,0.596538285688125
