,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,24_mnist,9_census,28_pendigits,11_donors,1_ALOI,44_Wilt,38_thyroid,23_mammography,2_annthyroid,3_backdoor,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5226065222244497,0.49196233215190605,0.9682350554838444,0.5473635410973525,0.9898384010588868,0.4543417955233441,0.9467647868647125,0.9752739675080018,0.9989138825490556,0.9647739168441791,0.5219237958764531,0.5674563224695042,0.9967386107129612,0.968581021537734,0.6589317408361257,0.9869095820334011,0.6389455186788643,0.9973312360130051,0.3966437415272027,0.9565173929066814,0.8553596474054594,0.8714289017483693,0.9972225882112167,0.7826745883612047,0.9571197245422669,0.6774729044351788,0.8938648201911255,0.6119924849353061
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5278445645979182,0.7558704022171671,0.9594907633242584,0.6751747715083063,0.85311331458531,0.8242183918868021,0.8847731269254301,0.3472299565746523,0.5662519596305375,0.35389715124409155,0.6737469667762834,0.7005488272776657,0.9983206308210149,0.9824714928620653,0.8326659820027209,0.8989007059529217,0.8809874868326972,0.5980388561456649,0.6721842505079039,0.3511368376928897,0.7512917029375268,0.9078123039406184,0.8596166006281536,0.383488335473148,0.5311715656070735,0.6578664105013265,0.6937220033756154,0.7141973543605673
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6032717616242045,0.8544455258089163,0.9587607121823566,0.6575838492895618,0.4449109311354405,0.8346884313143003,0.7638130120067071,0.4671804660168021,0.6049764917171568,0.32790383383171384,0.678375868672756,0.6852260070227478,0.9982133484902083,0.9799518920758248,0.8301539323905366,0.8085077988114837,0.8889448222565981,0.5753237483759988,0.7294958734710192,0.34281956357702387,0.45973145055897624,0.9160247135152435,0.9025144900422688,0.7890202637797841,0.8788411679546833,0.6552588757037663,0.8764439305670682,0.7367302257368857
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5279212837506877,0.49192402888121445,0.9695348620146702,0.5493805148114521,0.5118505953599337,0.46055171933100136,0.9450550502680803,0.9677764825523212,0.9989445314325672,0.9652809211499819,0.5237544674085546,0.5761894221674765,0.9967609956916972,0.968288998907821,0.6890538638283259,0.9863637587309495,0.6381459547129915,0.9974503409079014,0.394144606688925,0.9563006929004751,0.8457038166023798,0.8744795622149408,0.997094514388874,0.7812187981630214,0.5327205937160827,0.6776573423063232,0.8982589986795408,0.6152499610799944
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6071939679962557,0.8553744833932981,0.9657287316018922,0.6957063391336878,0.9723172132853342,0.8623261477565551,0.9409581265845526,0.9798123786771871,0.9993606263558735,0.9627182318346514,0.6227453683217465,0.9272304270046785,0.9986233983899513,0.9579092022187262,0.9246903116384452,0.9992061521442495,0.8791017404333417,0.9949611151327897,0.6802506034658946,0.9568496478329604,0.7294034422770602,0.9002579610818265,0.9944023381274201,0.763407234679296,0.9605962285314602,0.6520550220019012,0.9591316672145533,0.6969934312133929
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.9655164581560112,0.5,0.9671771237084587,0.8168712535733331,0.9299990631261609,0.9678401272222978,0.998860155792535,0.9541907408495327,0.5,0.5,0.9978398148409124,0.9440352231747843,0.5,0.9954457502715371,0.8777038697104518,0.9966966053168035,0.5,0.9579578149992745,0.5,0.5,0.9968384262687298,0.7767078897220823,0.952461864629198,0.6700092095909813,0.8429012362180661,0.6730624764716151
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.7012917085917321,0.9224199317331419,0.5145028861658745,,0.5222353965049379,0.5,,0.5,0.3541779250877725,0.5453100619003162,0.5734111184120211,0.5799204204452184,0.8909325062418496,0.520094554663262,0.5116561869575202,0.5,0.5,0.5,0.9580607901900828,0.48982613924531626,0.5,0.9920554744999283,0.7709892805277629,0.7538443631750571,0.6618151710564024,0.7855078951230192,0.6873174722426713
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.822235149881769,0.49332394476060026,0.9648753662438954,0.5819585516459962,0.9873863441935062,0.8593105136083897,0.9707015721934105,0.9774484834180059,0.9993501270215294,0.9657346999997284,0.5686070058183,0.9691673329843601,0.9984470392034857,0.9738728238518432,0.9296794606074573,0.99895534380786,0.976349182105575,0.9966269335774697,0.764959976575709,0.9581190346971856,0.864981329716183,0.912913164407827,0.9958686267927236,0.8085013968412986,0.9869928390992795,0.8817303948117932,0.9885289907292529,0.8509497611979543
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7436734484116675,0.962828912674923,0.9755336420979654,0.8111496788629884,0.9886575386205028,0.9153419775734954,0.995559783746134,0.9864498288414709,0.9992476303064234,0.9649266318433307,0.835389884626248,0.9680411906712161,0.9985634428390181,0.9852517092248425,0.9247414859618822,0.9990010940720673,0.96475954981482,0.996763205552746,0.8588986623082445,0.9584951268024736,0.9828282476797575,0.9508224255509056,0.9984721053460515,0.8650939397357715,0.9722681257318269,0.8670020349191906,0.9971217314142649,0.852151951982147
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7364538305243844,0.9413586156444748,0.9704655733837615,0.8142296916449198,0.9917849496590481,0.8673812682265696,0.9793008496632152,0.9932890768702893,0.9993976250996817,0.9676766773487946,0.8488609029208268,0.7846112507778435,0.99849558120275,,0.923791821210709,0.9955984404508507,0.9771473907511841,0.9979789305798126,0.8133247789538586,0.957307288570639,,0.9191324964113006,0.9954093006257154,,0.9915470866684399,0.8480098374408904,0.9957358167617637,0.81562107295827
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.48311876002405185,0.6715957582938596,0.9301680381217149,0.5552235582157353,0.8935527435845385,0.715519560893305,0.8987598325316566,0.9119219117355787,0.9985287759275067,0.9544116372692582,0.509812860963289,0.6263349911624834,0.9962054401584639,0.9396209854023131,0.7484803345626034,0.9707260477581582,0.7914992578226778,0.995106705188652,0.6220576015222785,0.9560801419492511,0.4549576706272728,0.7949306711965266,0.995691639804524,0.7895146286272591,0.9232962432187345,0.6646165484655602,0.7724084909009854,0.6625891461620028
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5862041768804475,0.7837945476585626,0.9677178556137047,0.6710802772505708,,0.8370946542898214,0.918592977852352,,0.9961532975124818,0.9599582423719704,0.5572239033005244,0.6541588699163368,0.9985239742014265,0.9653926335388977,0.7927842307521846,0.9682585547594055,0.9665153763118675,0.9955948868745583,0.6834786308993615,0.963267434978959,0.7039429766073184,0.9045792986611862,0.9943125376946736,0.8441147883538687,0.9757828729561244,0.6450063805346854,0.8818581396365937,0.6996799729563299
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5248257150257425,0.8355987249251295,0.9348701237313646,0.585917580598674,0.8930604680317407,0.6992511957098789,0.9233927691084638,0.368190569967347,0.9991902952185651,0.9516124075970741,0.5409802484214096,0.6577352374715071,0.9977064324269312,0.9679262342467256,0.8132694446877671,0.9982651601124184,0.34275818479623077,0.9966652997271899,0.5999635485224477,0.9540618855040421,0.7478022037075451,0.8843687167400034,0.988577598537901,0.7682265808573374,0.9110506841436371,0.6298956725102464,0.8295964343231368,0.68663411047216
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5721218161580195,0.641436417878772,0.9536308139666141,0.6389952250430615,,0.7877082402346377,0.8990604289329873,,0.9931173293992974,0.9619118134933992,0.4523065675318353,0.588249860249717,0.9985037981682696,0.9659889469059348,0.8342240820800546,0.7641645825007048,0.7586612179126304,0.9821059521788036,0.6940210271838092,0.9580127582398078,0.723116292385101,0.8474935105805217,0.9889365476508245,0.8264686133945673,0.8824189444049324,0.57272701384591,0.7520505183165775,0.6729399993886056
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.4973990401752482,0.5607892204860792,0.8652890946685128,0.482872333807467,0.7716353835502898,0.5009174647966985,0.8442122900382616,0.884536460879186,0.9969555409956566,0.8983748553619271,0.549679151812899,0.5314883883493242,0.9947843513715711,0.9519320302010272,0.7573144525462469,0.9584879649221649,0.7706521273225415,0.9797858177875078,0.5486119209488983,0.9283848962706922,0.42662227422908366,0.8222040739509906,0.9915015415798835,0.7122838717424083,0.9022649626987645,0.6552808930409746,0.6665042584492447,0.6898572261984379
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6699773403199041,0.7086844898372524,0.9554852986645048,0.6601118376705539,0.5459677417356084,0.8085770820504925,0.9302951042696204,0.943970326647557,0.9993686435339112,0.9514504970738168,0.5655653354459165,0.6448459437060985,0.9985400467715468,0.9658454790531108,0.7780378028894301,0.9943053404872009,0.8757844554093084,0.9947767431552763,0.6592892820315582,0.9574135113331417,0.8401370352160713,0.8930193615914054,0.9953195158311012,0.76663809499766,0.9644922633348818,0.693298535105132,0.868668863272103,0.7154721227487716
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6372517678235688,0.9761252895012744,0.9716766022894356,0.8686535339040639,0.9971662175893845,0.9131270104839362,0.9989461572834615,0.998638624426765,0.9994120520361931,0.9707779826746694,0.5313320096245218,0.9796474903965299,0.9986627983244988,0.9821977640412067,0.9611285128992086,0.9991149936484578,0.9810888593137141,0.9968348537602824,0.8550188571031428,0.9589399581255158,0.9614219461770382,0.9215508941331738,0.9981254153850911,,0.9993563158745399,0.8306766044691403,0.9988981211744818,0.8601541629284215
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5148888873497173,0.44021903367275683,0.5554777048857462,0.5076516235195041,0.4244039253872556,0.46911299018307845,0.7541079605352863,0.3349979398747299,0.4965493200141695,0.3235477748381633,0.5670438661894499,0.6136001713954506,0.813681263150798,0.32198437128935853,0.6033056697270625,0.6581965255893544,0.4779297284260847,0.42984002033443575,0.37477143850852374,0.32331879403087177,0.4411817406912889,0.5089290505648979,0.8489497052897771,0.3726984859505869,0.44063006518487624,0.6504112510751054,0.6505385843385707,0.6065152643092689
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6351961336052208,0.5102432281117391,0.9609204344353397,0.5266294787434428,0.8837510527799445,0.5004005915093084,0.6488444031824605,0.917267911568368,0.9930522455319187,0.8446490286164932,0.5044373466067431,0.4069045853731619,0.9975620082216639,0.5437083361144841,0.4087415067564639,0.9989956306044527,0.8192841053937833,0.9985726794730172,0.7767169806366202,0.9598226120566202,0.7331648959091868,0.8942633114280172,0.9904450106222548,0.391293344221416,0.9491180795417694,0.6477010084326791,0.45498597255807516,0.6358621800930024
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4321949770100608,0.4914932892534099,0.7219249994027678,0.49046059596042113,0.521453910719871,0.6525408836527875,0.8132736582685871,0.8170507254474315,0.9933789540404497,0.9490786988812996,0.5117430253529331,0.5212820350326014,0.8859917283971785,0.9153370905334051,0.6013805040956003,0.6480055844304451,0.5643045020716089,0.9606922789709644,0.6739618049316743,0.8655834537607651,0.5027727974807681,0.5056556419441298,0.9865331988026,0.7586271125332715,0.794621992500671,0.6870316690467291,0.3611884907516721,0.40129226969092413
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6194222408273842,0.9090088304367308,0.9641647110000339,0.8240160910391243,0.9926452003428728,0.8395618465553918,0.9771748619235097,0.9876004995290292,0.9992732352705267,0.9658367236238128,0.5,0.6494051692813093,0.9984331552808439,0.9672846804742727,0.824084554518914,0.9988777078791187,0.9660284864324541,0.9970235864179193,0.7242524044013694,0.958266605291289,0.8036242647859768,0.9106779486976921,0.9977294167311928,0.7979690577123302,0.9806983142776073,0.7820959077976243,0.9960845356394912,0.8150135544311446
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5833388596406577,0.7712946422754425,0.9575287037422351,0.6170551515804643,0.9184875675303978,0.8197502345588571,0.909759710812204,0.9632563095421744,0.998709133097907,0.9529571806206913,0.5700774103586286,0.6336634722691754,0.9985018507925393,0.9582141692763562,0.7539084927433444,0.9963612248356505,0.8780551808139132,0.9965457167495885,0.6543363276800271,0.9574490450749464,0.7055358788764292,0.8757297135762661,0.9963994076942886,0.7406884192997748,0.9533219290736171,0.6382104585704098,0.8700294164518044,0.6927563318873475
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5828888347790818,0.7729156630419954,0.9614939294145963,0.6232373602173231,0.9586071557247542,0.8236561117728614,0.9281997468780747,0.9636045270562263,0.9993895021522394,0.9400459593897807,0.568989806963887,0.6354209292083937,0.9986231429108112,0.965782370731474,0.7564230453035587,0.9989725587365219,0.8746589937047693,0.9954478364706144,0.6679158548092303,0.950508912010542,0.718046366743567,0.8584763826285662,0.9972781340128438,0.7369786301669118,0.9564933473965925,0.6301285654464475,0.8613555322571617,0.6920205732891869
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6125148799912793,0.7471691945457024,0.973030200486696,0.7647277001471462,0.9770739414234273,0.8721679276612717,0.9859564536211181,0.7954503633039313,0.46185577799664856,0.9175229900986425,0.6527093559564012,0.9190239877010057,0.9985879079943456,0.970041688581019,0.9230723792876165,0.998660557917959,0.9070276701251541,0.9970752028779375,0.7847932833246634,0.9596559651063593,0.7378511717209608,0.9185128579092088,0.9954368495932829,0.7588367311804957,0.9296073738294799,0.7215574719354618,0.687416047546046,0.7301563662609516
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5986062666984729,,0.5474203559244238,0.5,0.9202629609791404,0.8214983147297834,,,,,,0.5467884689648622,0.9213431470103561,0.9631861840887274,0.7798451943714929,,,,0.6836596439646825,,0.736239564824274,0.8845065732764998,,0.7651932644648899,,0.5168633539405969,0.8375914569642313,0.4995703402288768
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.39596096018640015,0.36478264964605017,0.9631327913422977,0.5546411559934672,0.9566542476586066,0.3401927151455497,0.9272263692109232,0.9370233285569274,0.9987150973169245,0.9628560865331082,0.42511659437017746,0.4280459950989559,0.9981265718997682,0.9449837915463826,0.5162193458232488,0.9817968602508509,0.8582432954532953,0.9968014521200553,0.4968842422885247,0.9571475159509015,0.3551908965754759,0.7727224359100255,0.9963948572558536,0.7767290887004694,0.9444439475655645,0.637598951868602,0.8370000078556201,0.6696999112125179
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5978257575395731,0.8329298869841749,0.9488494125903024,0.5594115085797365,0.9437402078678266,0.8597750693726981,0.9535809658892886,0.9757998460271307,0.9985840693172995,0.9665900526308804,0.5855698660828533,0.6987774766163019,0.9968422010248166,0.9589082765319512,0.8604021552249069,0.9984411021384823,0.9054443535028233,0.9945145297254787,0.6978460265894451,0.9587622705750625,0.702133463286299,0.9008850200846349,0.9964194543501319,0.843878214502518,0.9298809419475607,0.7662666568521096,0.9546479599635869,0.7089143881132832
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7593716764993068,0.8775334232279881,0.9475203922955489,0.5082073931160926,0.9792011030174521,0.8802055622019831,0.7478059410587963,0.9896371843818136,0.9994350563242063,0.9674066747426533,0.748125541560479,0.5497710178987536,0.9941214191564598,0.9710102754582527,0.5975165780802565,0.9965468358771357,0.9228731941093874,0.998866742571881,0.7593764347900984,0.9509980415072563,0.839219195532618,0.9002098186725962,0.9925879779086477,0.8784079694677727,0.9815991997703726,0.7631380517263402,0.8806024152665348,0.727713203855381
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6036244928274523,0.8649327291338298,0.9667535697152064,0.6690777357726759,0.9786435054345015,0.855658120027937,0.9445398183317792,0.9837347673692464,0.9992968069334138,0.9588503308423213,0.6325416688582077,0.9252652779689943,0.9984809737515417,0.9658089208920674,0.9023312033753655,0.9987308766653267,0.9061003278987626,0.9968787923552835,0.7072020796264639,0.9575749038660113,0.7413450725204849,0.8995806204183079,0.9979008349813525,0.7520367223288555,0.9670701335517917,0.6882190192395189,0.9177788310116812,0.7190771897896677
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7081168488792691,0.8916369367768693,0.9604702051689373,0.44601144712304097,0.9082281709772496,0.4355943813244666,0.8923732650080831,0.8058722387808657,0.998863910497718,0.9657005163722735,0.6270609422304759,0.553179671500809,0.9977448917837003,0.8862869200676513,0.7834098242191352,0.9956255597695536,0.8823664983402093,0.9956855187111563,0.7446287042508336,0.9463785772270127,0.6746488653106018,0.8944267650434559,0.9752470197623027,0.8197354772878425,0.9119793550528066,0.5518944455337244,0.7739260710053772,0.6643615118048571
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6188299341240892,0.9129790446625774,0.9640940408036567,0.8222082211624846,0.9927263154300109,0.8395341274804895,0.9779581646601633,0.9875338542750327,0.9992874494422592,0.9658281885986614,0.5,0.6494787261273749,0.9984318757973561,0.9675346904991002,0.8240938573825343,0.9988701391303376,0.9661244768732185,0.9969852177558802,0.7222282297785291,0.9582656879661278,0.8016198814950308,0.9107771416517739,0.9977314781367849,0.7955550947393417,0.9815411352165827,0.7820529929522253,0.9963733934000119,0.8139438626009916
