,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9756689791873142,0.6464007782101168,0.8074774774774776,0.9718332022029899,0.6390207715133531,0.9978038067349927,0.8965282505105514,0.9774641148325359,0.9908612440191387,0.6210047846889952,0.9965789473684211,0.978708133971292,0.9992105263157894,0.9937320574162679,0.9992822966507177,0.994066985645933,0.6934449760765551,0.9200478468899521,0.9683732057416268,0.9822488038277511,0.9971291866028709,0.9930861244019139,0.8093779904306221,0.9749282296650718,0.8754545454545455,0.947177033492823,0.99688995215311,0.991244019138756,0.9389712918660287,0.9872727272727273,0.6591387559808612,0.8945933014354067,0.6052631578947368
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9888903731628427,0.7785791609259791,0.9753843032221411,0.9823138078085178,0.901885087479858,0.9999099657226644,0.9466051518076554,0.9744641835122823,0.9913184221972939,0.9553780820036172,0.9987977610402693,0.9821233488244318,0.9992139603031066,0.9946970078523844,0.9990764863441771,0.997244339644239,0.7913280373617821,1.0,0.9874737299970239,0.986365238891051,0.997476019321902,0.9957767679311371,0.7794338499576474,0.9755316957029373,0.9530008470502049,0.9523960074174126,0.9984695863189945,0.9965410590416887,0.9051389620201004,0.9834037682287493,0.9514621917996383,0.9381260731210366,0.9342911105514984
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.9667628946223759,0.9989291682882717,0.5,,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9965820379570064,0.5,0.5,0.5,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9907333994053519,0.8107003891050584,0.9970270270270271,0.987411487018096,0.9934718100890207,0.9997803806734993,0.9712729748127978,0.980909090909091,0.9904784688995215,0.9783732057416268,0.9972966507177033,0.9794736842105263,0.9992105263157895,0.9936363636363637,0.9992344497607656,0.9995693779904307,0.9085167464114833,1.0,1.0,0.9945933014354067,0.9973684210526316,0.9954306220095694,0.9396172248803828,0.9750239234449761,0.9923923444976076,0.9654545454545453,0.9985645933014353,0.9963157894736842,0.9365311004784689,0.9982775119617224,0.9783732057416268,0.9152631578947369,0.9531578947368422
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9266900177883686,0.7439561916153159,0.8557276195114032,0.9609239829866891,0.7549947608942581,0.9969077513081767,0.8501474308386481,0.9507785993910396,0.9889775875094434,0.6312673702525126,0.9705044527368878,0.9588544218310021,0.9992139603031065,0.9904938073762047,0.9945555275749182,0.9723792953458026,0.7444731118793068,0.9998289874316064,0.9077848492479569,0.9539545797944187,0.9958109933380646,0.9896764039284816,0.7467365673862778,0.9758167166502598,0.9269272681486229,0.9027675648451272,0.9897708385797028,0.9929621574597652,0.9050228932487809,0.9186838671275841,0.6987012659966576,0.8995611364208694,0.6597770197568738
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9946679095278274,0.847445646414026,0.9779522766009252,0.9879215644520599,0.9991915707631484,0.9981591205794778,0.9803244822311433,0.9865964607037384,0.9923158810466793,0.9784487534626038,0.9974858634188778,0.9792159062292529,0.9991466541516907,0.9931189762139145,0.9988750257549049,0.9990764863441771,0.9749733293651702,1.0,0.9999812275359996,0.9933836221698221,0.9973237792175087,0.9966900940912524,0.9550861930816602,0.975139305418832,0.9986051143517777,0.9826414230443442,0.9985801607106064,0.9963345619376845,0.956343719237197,0.9864515464389552,0.9736565096952908,0.9639438199674916,0.9728117488152743
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7616415613864592,0.6663391812865497,0.8953015873015874,0.9093783686669062,0.7220744680851063,0.9164643399089529,0.8637925648234926,0.6888169923622547,0.5432274157711718,0.40028543927777227,0.7855615852655813,0.6869912737405588,0.8009059659752971,0.550844779384952,0.9465113285272915,0.931185944363104,0.49587475149105364,0.9215526046986721,0.8625181598062954,0.9037636337066413,0.6848050201703272,0.9897666504618376,0.8065626383355468,0.8353658536585366,0.7729923273657289,0.7421911938534278,0.7537893572729639,0.6268656716417911,0.6781351046008806,0.8521052631578948,0.8853309763013267,0.8249520153550864,0.5849584299800502
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6509961127308066,0.5,0.6885714285714286,0.8540424002874596,0.4907864741641338,,0.7723211496407373,0.6721831762127675,0.6354847235873757,0.5953068472236052,0.13969741818779804,0.23161252474884506,0.7113813796317875,0.8739273125075968,,0.962725719863348,0.41863817097415507,0.5,0.45552058111380145,0.8291950633029107,0.7534438966083968,0.3189596499756927,0.7332337317397079,0.7847383533359142,0.6325575447570333,0.6967863475177305,0.4661072079104866,0.002583237657864501,0.40048696871712963,0.8220095693779905,0.7169023698673295,0.8142461079121348,0.5548619264434962
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7195902170391966,0.4667134502923977,0.9539047619047619,0.9829680201221704,0.9289513677811551,0.9977238239757208,0.8713527022805374,0.4739810936628759,0.5,0.5,0.9955599407992107,0.9305565740265455,0.6895274994173852,0.9366962440743893,0.9982621009268795,0.9932894094680332,0.38672962226640156,1.0,0.9922033898305085,0.9076295617286411,0.9935454952935904,0.991079241614001,0.5,0.8523680474899987,0.489769820971867,0.4042996453900709,0.5,0.9994259471871412,0.5,0.9733492822966507,0.9033325165400637,0.5,0.8661550356519001
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9969772051536174,0.9933852140077821,0.9987387387387388,0.9921321793863099,0.9379080118694362,0.9994875549048317,0.9773315180394826,0.9886124401913875,0.9838277511961723,0.9559808612440192,0.9990191387559808,0.9794258373205741,0.9992105263157894,0.9944497607655503,0.9993301435406698,0.9994258373205741,0.9922009569377991,1.0,0.999377990430622,0.999043062200957,0.997511961722488,0.9979186602870813,0.9981818181818182,0.9701435406698565,0.9983732057416268,0.9697607655502393,0.9988995215311004,0.996555023923445,0.9722248803827751,0.9973684210526316,0.982822966507177,0.9939234449760765,0.9971291866028708
