,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0039787292480469,1.0087828636169434,1.3494515419006348,1.682560920715332,1.9311258792877197,2.3415188789367676,1.96669340133667,3.1516337394714355,2.6283750534057617,2.6790590286254883,2.7574589252471924,2.8826847076416016,2.6801390647888184,3.3258492946624756,2.7624619007110596,2.9018399715423584,2.7529237270355225,2.6661884784698486,2.881817579269409,2.7587881088256836,2.797760486602783,2.687288999557495,2.760796070098877,2.7284438610076904,2.6049606800079346,2.9027414321899414,2.7185704708099365,2.9112515449523926,2.8096811771392822,2.8882102966308594,2.905991554260254
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.3103232383728027,1.0122647285461426,1.161695957183838,1.4469029903411865,1.6298108100891113,2.3458759784698486,1.6984753608703613,2.8398635387420654,2.7735421657562256,3.018261671066284,2.241152763366699,2.3840677738189697,2.232872247695923,2.4080779552459717,2.1122727394104004,1.1614532470703125,2.149609088897705,2.293941020965576,2.606741189956665,2.6100642681121826,2.275322914123535,2.616690158843994,2.691232204437256,2.149278402328491,2.2565290927886963,1.9972991943359375,2.9666755199432373,2.809962511062622,2.277487277984619,2.871309757232666,2.6731390953063965
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7205784320831299,0.7462606430053711,1.0143098831176758,1.1908073425292969,1.350508689880371,1.7364819049835205,1.3827483654022217,2.137307643890381,1.7957024574279785,1.853860855102539,1.941554307937622,1.865140676498413,2.0838117599487305,2.2329938411712646,1.9083654880523682,2.069732666015625,1.909391164779663,2.031032085418701,1.9022881984710693,2.1132888793945312,2.1102476119995117,1.9848618507385254,1.8641176223754883,1.928788661956787,1.9633722305297852,2.1981139183044434,1.8917808532714844,2.5355215072631836,1.9383833408355713,1.835660696029663,1.9904041290283203
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.334913969039917,1.3963093757629395,1.9074978828430176,1.8640210628509521,2.3583428859710693,2.9079997539520264,2.5475516319274902,4.039153099060059,3.4208195209503174,3.4193155765533447,3.729132890701294,3.5570380687713623,3.6400306224823,3.7960500717163086,3.585531234741211,3.661844491958618,3.4589333534240723,3.534266948699951,3.6534712314605713,3.8024139404296875,3.8999454975128174,3.3906590938568115,3.500035047531128,3.857175588607788,3.4743025302886963,3.852410316467285,3.4386024475097656,4.694549083709717,3.740349769592285,3.823211193084717,3.8031702041625977
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.7060763835906982,1.4718070030212402,1.8992948532104492,1.8253490924835205,2.2575531005859375,2.8659403324127197,2.54613995552063,4.371557950973511,4.12115216255188,4.381744623184204,3.234342575073242,3.3168132305145264,3.400761604309082,3.504364013671875,3.0312259197235107,1.4608039855957031,3.0813820362091064,3.379018783569336,3.82275390625,3.734464406967163,3.339796781539917,3.843904733657837,4.033803462982178,3.4231371879577637,3.405876874923706,2.867553472518921,,4.219989061355591,3.501645088195801,4.468720436096191,3.6398487091064453
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.1698765754699707,1.354560375213623,1.744100570678711,1.8277678489685059,1.9465970993041992,2.368255615234375,2.5055699348449707,3.6218760013580322,3.180481195449829,3.3850414752960205,3.2861406803131104,3.053443431854248,3.1126718521118164,3.4546523094177246,3.066241979598999,3.2138662338256836,2.9616737365722656,3.112884998321533,3.2767138481140137,3.30696964263916,3.213824510574341,3.0434017181396484,3.2739949226379395,3.239794969558716,3.0710465908050537,3.197780132293701,3.3822951316833496,3.7403063774108887,3.1879661083221436,3.096453905105591,3.259016275405884
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9324550628662109,1.171267032623291,1.4352705478668213,1.6132116317749023,1.6488561630249023,1.9097859859466553,2.038376569747925,2.9192402362823486,2.3850159645080566,2.4826419353485107,2.5767982006073,2.641963005065918,2.6130032539367676,2.7151200771331787,2.5121400356292725,2.723371982574463,2.4671742916107178,2.5043160915374756,2.5547003746032715,2.593963384628296,2.55617356300354,2.4276602268218994,2.560807466506958,2.7937769889831543,2.527686834335327,2.779088020324707,2.5144715309143066,3.242267370223999,2.5327231884002686,2.539872884750366,2.57328200340271
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9323089122772217,1.2246348857879639,1.2507524490356445,1.3852155208587646,1.4388024806976318,1.7810938358306885,1.6874616146087646,2.4041903018951416,2.043015241622925,2.0556178092956543,2.2944376468658447,2.214203357696533,2.1850380897521973,2.5334644317626953,2.13535737991333,2.2994706630706787,2.0615248680114746,2.219022274017334,2.1904563903808594,2.276315689086914,2.206818103790283,2.1229004859924316,2.390120029449463,2.1724495887756348,2.147268533706665,2.335611343383789,2.0912668704986572,2.49017333984375,2.3045082092285156,2.277395725250244,2.206775426864624
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.931692361831665,1.3003764152526855,1.2957913875579834,1.465010404586792,1.466163158416748,2.140838384628296,1.8105101585388184,2.6996371746063232,2.348353147506714,2.21207594871521,2.401388645172119,2.2719240188598633,2.260246753692627,2.4449925422668457,2.2644968032836914,2.3440663814544678,2.2639315128326416,2.287362813949585,2.281123161315918,2.3764548301696777,2.256868600845337,2.293865919113159,2.367006301879883,2.359706401824951,2.2667346000671387,2.470553159713745,2.3744685649871826,2.6696958541870117,2.5229125022888184,2.329432487487793,2.4805798530578613
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9359595775604248,0.9615910053253174,1.018688678741455,1.2688140869140625,1.352935552597046,1.5882396697998047,1.50400710105896,2.1968157291412354,2.204484701156616,2.275224447250366,1.8768665790557861,1.8036913871765137,1.9014537334442139,1.9473345279693604,1.6792914867401123,0.8336441516876221,1.734199047088623,1.8725886344909668,2.006584405899048,2.0482661724090576,1.7944185733795166,2.2691872119903564,2.235414743423462,1.924163579940796,2.003950834274292,1.5767121315002441,2.447335720062256,2.1538827419281006,2.1112935543060303,2.308938503265381,2.0871920585632324
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.3035697937011719,1.5674800872802734,1.8840034008026123,2.649733781814575,2.240170478820801,2.7137625217437744,2.6841447353363037,3.9117581844329834,3.434074878692627,3.4639699459075928,3.701585054397583,3.561648368835449,3.466590642929077,4.203958749771118,,3.525998115539551,3.426176071166992,3.415706157684326,3.6001930236816406,3.617429494857788,3.4610636234283447,3.382303237915039,3.6393749713897705,3.6691575050354004,3.405142068862915,3.8174376487731934,,4.547445058822632,3.4743149280548096,3.3772614002227783,3.754739284515381
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.9723570346832275,2.065488576889038,2.444554090499878,2.880955457687378,3.0856642723083496,,3.5182883739471436,5.169538974761963,5.1694982051849365,5.143011093139648,13.408527135848999,5.24945330619812,5.069493532180786,,6.450396299362183,,4.89767861366272,5.147376775741577,5.0627171993255615,5.326554775238037,5.400618076324463,5.060689926147461,5.168797254562378,5.3681960105896,5.174026727676392,10.752735614776611,5.078495264053345,5.174729347229004,5.2816431522369385,5.0880725383758545,5.199183702468872
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8175449371337891,1.0564682483673096,1.3968088626861572,1.439790964126587,1.4445929527282715,1.8541309833526611,2.038912057876587,2.654371738433838,2.1607847213745117,2.1388275623321533,2.376351833343506,2.1901803016662598,2.2088406085968018,2.3592748641967773,2.088597297668457,2.2099497318267822,2.1660196781158447,2.220193386077881,2.3187506198883057,2.3380515575408936,2.182849168777466,2.2213306427001953,2.426900863647461,2.3022210597991943,2.3201608657836914,2.3781657218933105,2.2991561889648438,2.722989082336426,2.4068844318389893,2.2099664211273193,2.3583598136901855
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.339508295059204,1.6869730949401855,2.021286964416504,2.2881362438201904,2.4461898803710938,2.606807231903076,2.8780975341796875,4.225091934204102,3.4943313598632812,3.4900362491607666,3.975008487701416,3.6233150959014893,3.540534496307373,3.813671112060547,3.428412914276123,3.697422504425049,3.488884687423706,3.4500198364257812,3.715705633163452,3.693256139755249,3.6142404079437256,3.4186346530914307,3.6744132041931152,3.6637797355651855,3.564028263092041,3.7308781147003174,3.520263671875,4.225456953048706,3.815559148788452,3.6141631603240967,3.6130266189575195
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.2757530212402344,1.562838077545166,1.8922898769378662,2.1269545555114746,2.4337680339813232,2.4870879650115967,2.496342420578003,3.9273808002471924,3.297877550125122,3.3145182132720947,3.6230340003967285,3.702569007873535,3.3550779819488525,3.674380302429199,3.3251631259918213,3.505471706390381,3.2796452045440674,3.4204745292663574,3.702852249145508,3.531075954437256,3.4681010246276855,3.4024415016174316,3.4998326301574707,3.657527208328247,3.5913949012756348,3.6391186714172363,,4.040395975112915,3.6403186321258545,3.4665443897247314,3.6382462978363037
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.729175329208374,0.9456753730773926,1.149972915649414,1.3066024780273438,1.4926025867462158,1.599825382232666,1.3325252532958984,2.3734683990478516,1.8319475650787354,1.816002607345581,2.0241689682006836,1.981116533279419,1.984739065170288,2.210908889770508,1.8957750797271729,1.9794819355010986,1.9565820693969727,1.919205904006958,1.9836456775665283,2.0077314376831055,2.1319456100463867,2.0714128017425537,2.02156662940979,2.210592031478882,2.0165557861328125,2.1457717418670654,1.8211705684661865,2.558067798614502,2.0010578632354736,1.9548101425170898,2.137296199798584
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.2477383613586426,1.3891992568969727,1.785243272781372,1.966848373413086,2.0875637531280518,2.382534980773926,2.121366262435913,3.2041594982147217,2.906126022338867,2.8813536167144775,3.304689645767212,3.031864643096924,3.227029800415039,3.273632526397705,2.9260897636413574,3.135934352874756,2.9373509883880615,2.940351724624634,3.061145782470703,3.0698471069335938,3.157576560974121,2.9667415618896484,2.998162031173706,3.1292247772216797,2.9451138973236084,3.3440773487091064,,3.321803331375122,3.097223997116089,2.980875253677368,3.3539879322052
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.816178560256958,1.0450108051300049,1.2958745956420898,1.3962512016296387,1.6223554611206055,1.7575654983520508,1.5393848419189453,2.6363699436187744,2.0969979763031006,2.167285680770874,2.2930469512939453,2.170315742492676,2.4362165927886963,2.513942241668701,2.1843113899230957,2.244563341140747,2.1014814376831055,2.30072283744812,2.3043715953826904,2.3284027576446533,2.299583673477173,2.102753162384033,2.3219852447509766,2.2774438858032227,2.2225341796875,2.4277725219726562,2.242156505584717,3.003399133682251,2.319669723510742,2.3040363788604736,2.296511650085449
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9957876205444336,1.3568410873413086,1.4061360359191895,1.7045416831970215,1.828423261642456,,1.6904983520507812,2.709728479385376,2.665722131729126,2.673107385635376,7.166343450546265,2.6743085384368896,2.8016247749328613,,3.4652318954467773,21.69308638572693,2.6237614154815674,2.7965848445892334,2.7681384086608887,2.8489203453063965,2.975389242172241,2.7445783615112305,2.6701695919036865,2.8468520641326904,2.7898643016815186,5.763407945632935,2.857036828994751,3.123152494430542,2.951181411743164,2.758669137954712,2.9347541332244873
