Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",,0.6314175177906396,,,,,,,,,,0.6129107923406047,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.9864542805488146,0.5030298498651753,0.9977690580584158,0.9400603283695856,0.5989085877189644,0.9995256768774504,0.9591969252183012,1.0,0.9914018867462868,0.9759822643803336,0.5472139840076973,0.622507933687102,0.9947292786099624,0.9508076911583804,0.970571834187864,0.9999278088984488,0.9653637427482904,0.9966461573910128,0.9905585656670142,0.9956001355866096,0.997856045,0.535631919,0.967566351,0.998848154,0.962891296,0.997936371,0.990736927,0.845609765,0.960528213,0.983285355,0.996930873,0.753218456
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.6511722577255543,0.3233078517060102,0.6107052565894354,0.2972394449663228,0.4928636623257787,0.952798783183509,0.2861835990522121,0.820609057059959,0.4259020570386693,0.2116695452868303,1.0000000000000002,0.231054295885658,0.6249599373024343,0.241991221445084,0.3020910584285147,0.5788878867595216,0.391799021797375,0.6697387643421304,0.4834073347995,0.6536466834292921,0.599548816,0.182900134,0.288325929,0.182124613,0.109206314,0.885613622,0.499658164,0.061519243,0.573542701,0.981495405,0.968725932,0.575657241
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.659578024780542,0.2025367207425663,0.3608713344219879,0.2605574967007028,0.9745742503540492,0.759871879711276,0.0811341087243691,0.7228586897278848,0.4114898322429458,0.1856476687259861,1.0000000000000002,0.1563801479354243,0.5944425270702446,0.201275046667148,0.1981505267018058,0.8490475629984647,0.0250014200778741,0.4962615264545466,0.381437407388436,0.6915846841294397,0.435248914,0.320292186,0.144951713,0.033115968,0.09771474,0.818874092,0.442832806,0.079430258,0.329645996,0.754681431,0.986768514,0.059781104
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.8421311276025654,0.6196493919708275,0.6501949293662987,0.9103345073502832,0.6219098063501924,0.9366782081958732,0.7491341974391449,0.953039352687874,0.98104256525501,0.9509903316057218,0.9990394707767428,0.6096793629280743,0.9826688933487578,0.8640101762990832,0.7748850645552119,0.9345680964794362,0.5612419191105644,0.9710009292098628,0.8597449177309883,0.9915507571767658,0.975459804,0.698933688,0.934213822,0.801129887,0.896813749,0.997637289,0.98685998,0.770914326,0.932882182,0.669528352,0.852187624,0.703075517
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9873869625604614,0.7821288943798668,0.7851429333591917,0.9289165340182388,0.8359419787437985,0.9926614524324596,0.8010159464541122,0.9618886945885676,0.9824069498270817,0.8993660713522199,0.9998900695734236,0.6388038153002252,0.9838753693229688,0.8628419462612655,0.726367103850405,0.9374526736040149,0.6152999841625113,0.9725383836884336,0.9093749690657652,0.9934287838679942,0.982968319,0.77050088,0.918337331,0.68555683,0.914411095,0.843965244,0.970799817,0.857064359,0.893072625,0.7981694,0.883926007,0.671207685
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.939007890028858,0.5815728363984269,0.7992097161562152,0.6951151818606546,0.6191814037217332,0.5077434331362705,0.6122352193329154,0.5115535942807496,0.7773139567801302,0.3722615782919044,0.5286057692307692,0.5599864383834325,0.7706736774951553,0.919187225686363,0.7935141570633827,0.7848879376072316,0.6397451868068563,0.6114809088043787,0.5770759011516791,0.6448484758727269,0.572932736,0.399944744,0.951387195,0.754989791,0.45544803,0.997542997,,0.394552024,0.523752495,0.712237168,0.641115347,0.817764532
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.4315407324758608,0.5264208545926302,0.5204487961309736,0.6908838573133564,0.4977384760031581,0.6150364650034856,0.4685546020862288,0.6321467624369259,0.4103911487718264,0.7788587594338299,0.4717342880306051,0.5483477636033469,0.5591800468621375,0.8827322250768534,0.466827996531499,0.655066266418585,0.527772263977648,0.5200745177226338,0.5305973934110593,0.9680836463071012,0.517233859,0.548316566,0.327317639,0.607435784,0.693639906,0.320518414,0.335350416,0.716477857,0.36552896,0.574212741,0.542096936,0.713495145
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9991853635877548,0.9686554738362484,0.9996617209272368,0.9956939413174206,0.995843495796158,0.9985087823246616,0.9828772623359624,0.9999434457152606,0.9882690799596308,0.9532927562393864,1.0,0.984817668808362,0.9938702799067036,0.9689670155906384,0.9841499413999236,0.9998047662244016,0.9660859562957768,0.9978591220390296,0.9997240757242094,0.9951723370818752,0.991835072,0.987911659,0.941447535,0.997731847,0.967261355,0.998207154,0.987666686,0.882106122,0.99944107,0.775807821,0.999949641,0.996027574
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.743605069044168,0.3967073704621177,0.646603133090879,0.2723878968386419,0.3565800185248993,0.6218307833457907,0.0946086403766939,0.9124743185676693,0.4476012605347907,0.1940240234805589,1.0000000000000002,0.1789087707944704,0.5668138758363701,0.24106253576262,0.0836277259587143,0.8950938024393906,0.0186060753052734,0.6067560867610122,0.4367781231863447,0.7276370573870573,0.414291381,0.344014813,0.132676032,0.059691497,0.133890632,0.809260068,0.364947948,0.044660595,0.452233935,0.330632775,0.909712332,0.017400201
