,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9606045589692764,0.6901750972762646,0.6490990990990991,0.949213217938631,0.7289317507418398,0.9974377745241582,0.9367597004765146,0.9994736842105263,0.9938755980861244,0.9783492822966507,0.8817703349282298,0.7007655502392345,0.9908133971291866,0.9815789473684211,0.7534928229665072,0.9961244019138756,0.7082775119617225,0.9944976076555023,0.9258851674641149,0.995023923444976,0.994976076555024,0.8669856459330143,0.9650717703349283,0.9315311004784689,0.9144019138755981,0.9972727272727273,0.9882775119617225,0.8763157894736842,0.9881100478468899,0.7687081339712918,0.9901435406698564,0.6966507177033493
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9880387709818766,0.7618434798407243,0.9585739793847902,0.9659210704693022,0.8624718232968503,0.9988413445976219,0.9575460353546705,0.9992371969506192,0.9943632242851583,0.976141915249193,1.0,0.9429307937089352,0.9913884755385637,0.9798065520478011,0.901900597513793,0.9952386621185413,0.8768352372885235,0.99868638538495,0.9541954167715941,0.9960287081339714,0.9973077539433621,0.9114910372931023,0.9611002495364118,0.9347366131727753,0.9490774020741284,0.9980130949383027,0.9957242279251849,0.8894814679151118,0.9905971703944507,0.9746237494562853,0.9940905656921774,0.9401364437627344
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,0.5,,0.5,,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9945820837435041,0.5,0.5,0.5,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9880574826560952,0.7846303501945525,0.9895495495495495,0.9690401258851298,0.9790059347181009,0.9995607613469986,0.9673927842069435,0.9995693779904306,0.99377990430622,0.9813636363636364,1.0,0.8781818181818182,0.9904784688995216,0.981866028708134,0.8588516746411483,1.0,0.9241626794258373,0.9967464114832536,0.977799043062201,0.9953588516746412,0.9966985645933014,0.931866028708134,0.9745454545454546,0.9820095693779904,0.9522488038277512,0.9978947368421053,0.9946411483253589,0.8873205741626794,0.9973923444976077,0.9787081339712919,1.0,0.9526794258373206
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.968089474216688,0.7084295371618042,0.8389668046424803,0.9477446096762432,0.73664413264183,1.0,0.887128173308044,0.9761752249261693,0.9937544928000732,0.9504192898514228,0.9999913005654633,0.7392964904649619,0.9906515418603055,0.977248002564044,0.7964492571140771,0.946053203910167,0.782455529864243,0.9761450058377785,0.9359002770083101,0.9769311600009157,0.9942517341635952,0.7844087818502323,0.9600771502483918,0.9078536434605435,0.926467342780614,0.9932183329136238,0.9909122959639202,0.8811785444472424,0.933099173553719,0.7110281358027517,0.9301684943110278,0.6739087932968567
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9882416035659245,0.8271094187648563,0.9555815274734193,0.9831708493222593,0.9969583469080472,0.9972652088259315,0.9880947802115052,0.9994997825141367,0.9935560083331426,0.9904306220095693,1.0,0.969241088802912,0.9909100066390422,0.9863496714818799,0.9618339781598407,0.9979840205123509,0.9556995032165014,0.9976593942446373,0.9839204688537351,0.9955085735216685,0.9965293834848103,0.9524772784505849,0.979857146127607,0.999630274032188,0.9734639774730431,0.9976090290973192,0.9963620338362217,0.9171172821135047,0.9933725189441633,0.9904265012247889,1.0,0.9855442869897668
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7516992307019844,0.7424301242236024,0.832037643207856,0.9521632977515331,0.6134238310708899,0.9718631178707224,0.8348329925017042,0.8193441119137714,0.8684759166067577,0.8473481234096691,0.873220787818603,0.4801486328203885,0.4696355547027714,0.6007839116197532,0.4276019647279344,0.9064814814814814,0.7131944444444445,0.7846153846153845,0.7938325513695978,0.8798813413984102,0.9817120622568093,0.8376273586357621,0.8738532331815589,0.822455242966752,0.7995967741935484,0.6341910666714451,,0.5261882470724499,0.9411244019138756,0.570410545772935,0.8218140808764298,0.7856792779869702
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.4337026838010315,0.5617883022774327,0.6891707583196944,0.8539915966386554,0.5737933634992458,,0.7359577368779823,,0.26660675772825304,0.8406687340966921,0.49189010261502814,0.6543916690227123,0.7036198688044899,0.8035879667912545,0.5920384736417246,0.6216130604288499,0.4746031746031745,0.4493796526054591,0.758628698843313,0.7249762451041739,0.5111138132295721,0.6974347431280205,0.8025675976141449,0.7154219948849104,0.6118788142981691,0.4920289335674778,,0.7381918830781217,0.6786363636363637,0.7584152154878879,0.6951023038504914,0.8474627936166398
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.818542923332459,0.7409420289855071,0.9176213857064921,0.9556836248012719,0.5,0.9984790874524714,0.9416496250852079,0.999484004127967,0.9815600287562904,0.9569616730279898,1.0,0.5,0.5,0.5,0.5,0.9863060428849902,0.49875992063492064,0.9956575682382134,0.9128671745559839,0.9832672831351827,0.9948443579766536,0.5,0.8110166951847877,0.5,0.5,0.5072990956766894,,0.5,0.9778708133971292,0.8566494795213542,0.9905483056763869,0.9125933895164664
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9929137760158573,0.98784046692607,0.9888288288288288,0.9918568056648308,0.9988130563798219,0.9996339677891655,0.9925799863852961,0.999377990430622,0.9936363636363637,0.9901196172248804,1.0,0.8589952153110048,0.991866028708134,0.9833014354066985,0.9718660287081339,0.9999043062200957,0.9695215311004785,0.9982775119617224,0.9990909090909091,0.9974162679425838,0.9992822966507177,0.9985167464114834,0.9712918660287081,0.9955502392344497,0.9766985645933014,0.9980382775119616,0.9958373205741626,0.9193301435406698,0.9980143540669857,0.8349282296650717,0.9995215311004785,0.9541148325358852
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7490960935328328,0.6525420521128253,0.7602256310364418,0.902258578307719,0.661512494606803,0.9690893032847505,0.7635745038951121,0.9310322565875324,0.9942542524209611,0.9695684622604794,0.9927503949085416,0.7212268492021703,0.9894020283418421,0.9446056637897485,0.8281451889837688,0.9298159382798012,0.6670949611959434,0.9727220072800531,0.8481502254985005,0.9931102767793778,0.9949360133696572,0.6508955838923101,0.9609729630731898,0.5776858359469793,0.8037106522286577,0.9971788649527255,0.991201895560999,0.8855998031180604,0.9546364552093588,0.76027380325542,0.8464089649962226,0.695234312401273
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.1584241823587711,0.549805447470817,0.4813513513513513,0.522462627852085,0.5514836795252226,0.27745241581259145,0.5528931245745405,0.15220095693779903,0.7699043062200958,0.6262440191387559,0.3831578947368421,0.3016746411483254,0.709377990430622,0.7537799043062201,0.5820574162679426,0.722488038277512,0.5388516746411484,0.6791387559808613,0.4603349282296651,0.555311004784689,0.6632057416267942,0.4970334928229665,0.09933014354066985,0.4222488038277512,0.4325358851674641,0.9572248803827751,0.9473684210526315,0.35626794258373207,0.596291866028708,0.7364114832535885,0.39851674641148327,0.6711961722488038
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8845889063729347,0.8238871635610766,0.9886797599563556,0.9640302066772655,0.9769230769230769,0.9993155893536121,0.9663940013633264,0.9994840041279669,0.9925233644859813,0.9647145356234097,1.0,0.7368162419053004,0.8535563097365296,0.8289534614494096,0.7296788846474845,0.9977582846003898,0.9256944444444444,0.9973945409429281,0.918563509391307,0.9926765394331271,0.9955252918287937,0.8694093021824113,0.8935355703140859,0.9720716112531969,0.9319529206625982,0.8904000764553394,,0.8253041698869195,0.9934688995215311,0.9451065278723612,0.9989259438268622,0.9152471460163768
