Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9998264977078536,0.9555000229074948,0.996981640589816,0.9964016629324622,0.9957337256466062,1.0,0.9929065494089584,0.9958095493638546,0.9923272411429298,0.9827237913483766,0.9833264905236572,0.9708254395276686,0.997163496301694,0.9924414865108856,0.9999528708747591,0.9321474823251428,0.9996758233255651,0.9997466324276472,1.0,0.9996266669918438,0.9954786199372582,0.9721993268451474,0.9722646857550576,0.9995083350859258,0.9931937852608096,0.9917264489099716,0.9086319503262276,0.998974871028699,0.9711407405923972,0.9969870391470887,0.8758225660821571
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'FTT', 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4374715512627375,0.2045065134193307,0.1044973981202942,0.2319828339833728,0.1387550063424509,,0.0274484374818777,0.1441320561413542,0.1767527968433598,0.0328234096307535,0.2937470695157417,0.0946620577674971,0.3313506180122182,,0.2261230528961086,,0.0107185513184048,0.1715512789021762,0.1243744712030734,0.9416118706714685,0.2329542115602256,0.0827979231801779,0.1488168104312493,0.0166665462883892,0.0933294876693758,0.3293090309124673,0.0416322465881911,0.0729246464178816,0.0182647557409455,0.0725822825075824,0.0264666165241321
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.986331037914864,0.7262425133750321,0.9993352246679332,0.9525260146721816,0.9993798501113846,1.0,0.9707902508748408,,0.9877092745869748,0.9318358626646924,0.9986085968394144,0.9657536537264498,0.9840203748128996,0.99967172036917,0.9999883120878,0.9999550006410656,0.8673853156994265,0.9998892917201094,0.9923961619462512,0.9994757722853314,0.9908661117101462,0.9177004337330832,0.9605485803558964,0.9966721251523948,0.938431496020583,0.9825761628456458,,0.9998291826084548,0.9721956286369956,0.9252793215897666,0.9679769526650712
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.9970650798231518,0.9543842024020708,0.999995036792509,0.994362419588679,0.9975244980955263,0.99918033841862,0.9590760412538212,0.9926995169273324,0.9866682925050037,0.9597642059823106,0.9996963168034024,0.9831279538866722,0.9952821621803584,0.9989859435405766,0.9999923168416656,1.0,0.6312707459959047,0.9998111063545494,0.9999962901636305,0.999968999375742,0.9987171341367642,0.9750901173557698,0.971490235994506,0.9578528226070716,0.9796134473160278,0.9953043315947764,0.908690999559132,0.9992389430611228,0.998913457441112,0.9439484088110396,0.9672385947111604
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.987177673270034,0.610622165398452,0.6337879590697301,0.9101331752375426,0.5286792769333826,0.9581508380565162,0.7721005483545134,0.920771967263256,0.9831031220892013,0.5673669411493418,0.9853276952963296,0.8991531275386379,0.9645260606976628,0.596291325747317,0.8367148429200137,0.9580281093253318,0.6243719716483939,0.85408009589148,0.860082260595312,0.9997051365833776,0.9852893848648848,0.4711048018595561,0.575927200246543,0.6194717894238883,0.8781985335495925,0.9848443732581584,0.7933832530018793,0.8427456087243343,0.7408941615196725,0.8084618945825714,0.7788354847466898
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9971732471111696,0.8991228488093496,0.5693327764928472,0.9622592221810546,0.961772179006824,0.9980900615403768,0.6458012668609805,0.973880871576806,0.9866520889580288,0.4382378945379427,0.9884812970628536,0.905594992169886,0.972957433794756,0.955470636576856,0.9692430406846014,0.9997446791244592,0.491427874028244,0.949685986730706,0.9693988246710152,0.999617961953706,0.9832071254917298,0.9225275306746904,0.93578960388732,0.5586394915451771,0.9055625339358028,0.9758232457750846,0.815407323773341,0.3677847021651145,0.8579971493005772,0.7493859089234236,0.693000851068601
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.1226279534176817,0.0388525659752212,0.0705033370081015,0.1375419574309831,0.0762120233526096,0.5627233691847705,0.0534692773122225,0.0987337855307441,0.1611081519673439,0.0588352530676943,0.3506077319223098,0.0946807213209555,0.3965598119263817,0.2447720595438968,0.1793747331285053,0.7980122655122655,0.0217524541737696,0.144509506506858,0.1813907232605889,0.4468608670179838,0.5974971341086324,0.0501091535896876,0.1530291215815068,0.0258035221027765,0.1513290618112556,0.3179563492063492,0.0609675779721658,0.0938324157450909,0.2446068090572243,0.0469857239571756,0.0708081655610388
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.1220079207213064,0.0433564656864674,0.0493913362173385,0.2141088780176765,0.0743356308874003,0.6226744880076924,0.0573404185982102,0.1771696390359393,0.1738208974878215,0.0597966968974941,0.2801896408294355,0.0922891582330034,0.3832664254251955,0.2624121597201012,0.1668172033312342,0.9263455988455987,0.021957852820961,0.144243765783,0.1901397876352332,0.4694397434376839,0.5786506686398932,0.0764986578640391,0.1689554925574783,0.0278319859992089,0.1866804999190024,0.4154761904761904,0.0618168623302493,0.0926888613430821,0.2310358493733815,0.0471522087618782,0.0692884329921839
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.988796850941557,0.6673817692226284,0.6422676280959065,0.9572502907466636,0.8174621728444756,0.995401448969528,0.7474530065053931,0.958213698112252,0.9819897119915232,0.7302074794673517,0.9573205125275016,0.9079179417704148,0.9880891697506782,0.9461965776391572,0.94877452051115,0.9995502170575776,0.6472726445297299,0.8950768190980544,0.8953311625427928,0.9995748932752212,0.9875436334425484,0.7116838955419857,0.954409879415324,0.6614965870545382,0.861641935312532,0.9758394518032724,0.8851216568459179,0.8857044144744787,0.6922350747323898,0.7658709307234601,0.7184107325214026
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.4945502985665903,0.1367478696107606,0.536647209730414,0.1406947729368039,0.409792437920407,0.7184502188125828,0.0902403155977257,0.2687556413568941,0.3479694294923405,0.0750905716289979,0.4609319014894717,0.172940466613033,0.528438112218617,0.5176358308571947,0.2367859025411234,0.9523809523809524,0.0322932099028065,0.0757575757575757,0.2843511255057855,0.9426508673644896,0.0095238095238095,0.0749531909606108,0.15625,0.0174353655835809,0.110847978222652,0.3448275862068966,0.0646211102037269,0.3765250648381,0.1258461216511759,0.1139865438190707,0.0413184295441933
