,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",3.534447431564331,1.13887357711792,1.166184902191162,1.3135132789611816,1.5588219165802002,1.9081666469573975,1.7424683570861816,2.9450864791870117,2.5310757160186768,2.4284467697143555,2.6437697410583496,2.825277328491211,2.3820669651031494,2.4526052474975586,2.5458338260650635,2.503244400024414,2.4921646118164062,2.5337281227111816,2.4886529445648193,2.6475090980529785,2.522770881652832,2.4253334999084473,2.3408002853393555,2.499950408935547,2.6171576976776123,2.3904900550842285,2.5023038387298584,2.3298401832580566,2.48310923576355,2.4306139945983887,2.495544910430908,2.682675361633301
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7483260631561279,0.8330326080322266,0.9040787220001221,1.014235496520996,1.208017349243164,1.5557613372802734,1.324030876159668,2.3685402870178223,1.8436994552612305,1.8690052032470703,2.1036858558654785,1.8968660831451416,1.855808973312378,1.7981712818145752,2.15659236907959,1.8509504795074463,1.8492894172668457,2.0357565879821777,1.8951976299285889,1.8535971641540527,1.8989012241363525,1.8894710540771484,1.8314416408538818,1.9192564487457275,2.1819159984588623,1.8406293392181396,1.9132030010223389,1.7952244281768799,1.9550833702087402,1.8832473754882812,2.007568836212158,2.1670889854431152
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",2.443838596343994,3.083449125289917,2.7198050022125244,3.03261661529541,3.6590757369995117,,4.2253429889678955,,5.70223331451416,5.854994773864746,,6.161768674850464,5.6272642612457275,5.658576965332031,6.598720073699951,6.4418792724609375,5.756542444229126,11.389639616012573,5.726192951202393,5.857567310333252,6.138153314590454,5.704395055770874,5.7044830322265625,5.852691888809204,6.522268772125244,5.7115209102630615,9.886569261550903,5.576763391494751,5.793665647506714,5.725806474685669,5.831665277481079,6.575564861297607
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.824044942855835,0.9328534603118896,0.8824539184570312,0.958014726638794,1.2287724018096924,1.5182275772094727,1.2612106800079346,2.3363611698150635,1.8799147605895996,1.8373875617980957,2.130478858947754,1.9542157649993896,1.8197300434112549,1.8227627277374268,2.131591558456421,2.0166287422180176,1.8818025588989258,1.9929945468902588,1.9437379837036133,1.9857587814331055,1.8501219749450684,1.841658115386963,1.8976988792419434,1.9604628086090088,2.0810279846191406,1.8060154914855957,2.2789340019226074,1.809145212173462,1.9002635478973389,1.8384840488433838,1.9002103805541992,2.1843602657318115
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7479467391967773,0.9204442501068115,1.057849407196045,1.0099248886108398,1.2015271186828613,1.5850305557250977,1.4165434837341309,2.402852773666382,1.8420062065124512,1.793138027191162,2.1431219577789307,1.8718593120574951,1.785172939300537,1.810788869857788,2.1564037799835205,1.9052371978759766,1.84956955909729,1.9898245334625244,1.8324787616729736,1.827777624130249,1.8266117572784424,1.8802859783172607,1.8318114280700684,1.896803855895996,2.094029188156128,1.8567390441894531,2.325822353363037,1.8014411926269531,1.9797661304473877,1.9067389965057373,1.9173922538757324,2.0899901390075684
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7877347469329834,0.8931019306182861,0.9231550693511963,1.0832514762878418,1.4067773818969727,1.63681960105896,1.3119292259216309,2.527886390686035,1.904942274093628,1.9736430644989014,2.092472553253174,2.0478689670562744,1.8753721714019775,1.8820469379425049,2.232027769088745,2.0527565479278564,1.8846323490142822,2.216219186782837,1.9217803478240967,2.069056987762451,1.9541313648223877,1.9289891719818115,1.9815847873687744,2.0629146099090576,2.186695098876953,1.996800184249878,2.421254873275757,1.9023454189300537,1.9410037994384766,1.8714709281921387,2.0086894035339355,2.2493879795074463
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",100.7462809085846,93.3234760761261,78.10970735549927,76.00889348983765,79.53165030479431,458.9388415813446,89.97693514823914,304.1397216320038,79.66373944282532,83.54770541191101,298.400586605072,136.4756863117218,116.97381138801575,96.7371666431427,107.60028147697449,122.1491961479187,92.6236584186554,143.30898308753967,105.49747705459595,111.07928991317749,107.53138542175293,150.4343616962433,110.41790270805359,115.54293036460876,106.81719923019409,119.5382034778595,,154.33553862571716,103.82330870628357,89.96114587783813,99.64087104797363,81.35162258148193
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.163120985031128,1.1507205963134766,1.2344715595245361,1.1524789333343506,1.5455210208892822,,1.6535181999206543,,2.33563232421875,2.328434944152832,6.805768251419067,3.037700653076172,2.874211072921753,2.5936591625213623,2.86090087890625,2.8869354724884033,2.0230016708374023,5.2548980712890625,2.769460916519165,2.421229839324951,2.5259993076324463,2.90036678314209,2.9111955165863037,2.1818630695343018,2.664506435394287,2.6083812713623047,,2.859039783477783,2.422858953475952,2.363633155822754,2.4765465259552,2.3614397048950195
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8299753665924072,0.8427011966705322,0.9549496173858643,0.967456579208374,1.1538879871368408,1.7566392421722412,1.2558836936950684,2.1973445415496826,2.170767068862915,1.8482341766357422,0.9493730068206787,2.512876272201538,2.5709078311920166,2.177004337310791,2.316601514816284,1.917785882949829,1.7967612743377686,1.8928885459899902,2.0121681690216064,1.922010898590088,1.7931528091430664,2.20062518119812,2.268294334411621,1.802321434020996,1.9232232570648193,1.9893085956573486,,2.236687421798706,1.9542465209960938,1.904404878616333,1.8563661575317383,1.8309857845306396
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.0621392726898193,1.2642929553985596,1.3393285274505615,1.5021724700927734,1.679457187652588,2.5013139247894287,1.9243354797363281,3.1322264671325684,3.2603518962860107,2.8421337604522705,2.9255285263061523,2.8935163021087646,2.694973945617676,2.780000925064087,2.808354616165161,2.8795156478881836,2.7554852962493896,3.0111420154571533,2.7844932079315186,2.7706124782562256,2.8869822025299072,2.8352222442626953,2.7533655166625977,2.814814329147339,2.7480969429016113,2.750706911087036,3.030627489089966,2.7112205028533936,2.9198875427246094,2.8764166831970215,2.837404727935791,2.736182928085327
