,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9671597633136094,0.8344627299128752,0.7528251121076233,0.9768808777429467,0.776940133037694,0.9994164843180161,0.9439620081411126,0.9751789976133651,0.9933174224343675,0.6873508353221958,0.9951312649164678,0.97618138424821,0.9997136038186157,0.994653937947494,1.0,0.9991408114558472,0.8821002386634844,0.7585680190930788,0.9998090692124105,0.878854415274463,0.9939856801909308,0.9976133651551312,0.8467780429594272,0.9601909307875895,0.9851073985680191,0.9092124105011933,0.9988544152744631,0.9928400954653938,0.9292601431980907,0.9954653937947493,0.9646778042959427,0.7427207637231503,0.5767064439140812
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.995892937497508,0.5,0.5,0.9981850183127232,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9896449704142012,0.9275895450145208,0.9983856502242152,0.9903605015673982,0.9967479674796749,1.0,0.9845318860244232,0.9754653937947493,0.9917899761336515,0.8835322195704057,0.9978042959427207,0.9787589498806682,0.9997136038186157,0.9972315035799523,1.0,1.0,0.9722195704057279,1.0,1.0,0.9948448687350835,0.9951312649164678,0.9989498806682577,0.9771837708830549,0.9709785202863961,0.9928400954653938,0.9784248210023866,0.9986634844868736,0.998090692124105,0.9245823389021479,0.9989976133651551,0.9899761336515513,0.9167541766109786,0.9917899761336515
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9978744325011963,0.9769063311495105,0.9885209837318265,0.9950644156405696,0.9995493303048331,1.0,0.9986721443970477,0.9802876493070785,0.9921342439380044,0.978469933527378,0.9975992390109422,0.9898655168289084,0.9996748708426131,0.9958232181407033,1.0,0.9992595166352436,0.9871010076269786,1.0,0.999387107615017,0.9602620171906062,0.9949578778885971,0.999299616657458,0.9838863984597946,0.9895489317103456,0.9995591275966758,0.9917790397639568,0.9985160713370281,0.9985151599728869,0.9380556046046673,0.9984409977158937,0.9875740056162815,0.9892773451962565,0.9841076321050803
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5713558631921825,0.5925760286225402,0.6426071741032371,0.876830249396621,0.7073573573573574,0.9987878787878788,0.4504155124653739,0.482504215851602,0.8746069182389937,0.6106398274622574,0.78505291005291,0.7076666666666667,0.9998457979953739,0.9722982216142271,0.837590113285273,0.8710743801652894,0.2812469074715488,0.8235877106045589,0.37636275928605883,0.7781328847771236,0.681068106810681,0.911208151382824,0.37683352735739234,0.7047987616099071,0.6602040816326531,0.6996870809119357,0.7614877954281285,,0.6000000000000001,0.8505011933174225,0.519680611785875,0.7217864923747277,0.43229643183897537
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8386604234527688,0.6439432660362894,0.5984251968503936,0.7921962992759454,0.5501501501501501,,0.7138504155124654,0.732135328836425,0.6458333333333333,,0.18187830687830686,0.5646190476190476,0.9781804163454124,0.5183538531691747,,0.549538162372387,0.5,0.34241823587710607,0.8349252291365171,0.8063078216989066,0.9969996999699969,0.6324599708879185,0.7552968568102445,,0.6543367346938775,0.4308895842646402,0.9724137931034483,,0.9142550143266476,0.9001909307875894,0.4479307242465137,0.5506172839506173,0.48517840805123513
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.955720684039088,0.8738819320214669,0.9969378827646544,0.9830249396621078,0.9860360360360361,1.0,0.9655124653739612,0.9611087689713322,0.9936124213836478,0.5,0.9943783068783068,0.976047619047619,0.9997686969930609,0.9953260373917009,0.9996910401647786,0.9963052989790957,0.30336467095497277,1.0,0.9981669078630004,0.9349873843566021,0.9984998499849984,0.9969917515769045,0.8632518432285602,0.9561919504643963,0.5,0.9429593205185516,0.9989151491669895,,0.9313753581661891,0.9904057279236277,0.9492802519118309,0.5,0.7942360475754803
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9961538461538461,0.9990319457889641,0.9992825112107624,0.9956896551724138,0.9968957871396896,1.0,0.9492537313432836,0.9936992840095465,0.9979952267303103,0.9860620525059667,0.9990453460620524,0.9883054892601432,0.9998090692124104,0.9976133651551312,1.0,1.0,0.9948448687350835,1.0,1.0,0.9957040572792363,0.9954176610978519,0.9995226730310262,0.961527446300716,0.9894988066825776,0.9998090692124105,0.9930310262529833,0.9983770883054892,0.9981861575178997,0.9606682577565633,0.997183770883055,0.9791885441527447,0.8757995226730311,0.9985680190930787
