Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9987891834988548,0.993608897107396,1.0,0.8743373602967519,0.9920279211057316,0.9870051658885606,0.9228803519935644,0.9992013553680534,0.9944284779511354,0.9886972542308848,0.8357231934749781,0.9282190826547104,0.9935250765163884,,0.9674045294556388,1.0,0.9974500894283692,0.9881568315434056,1.0,0.9982347298326548,0.9981684266772984,0.996658501712104,0.975149870209023,0.9992841854899048,0.9929965810752563,0.9997887953204894,0.9985392580868014,,0.977205753582477,0.9999546930453824,0.9699901928734882,1.0
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'FTT', 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5094845513963161,0.0491640318890321,0.0183941284366439,0.0846610754572392,0.0738576888859533,,0.0159453029180341,,0.1721634498856724,0.07765018271204,,0.0313263276866242,0.2148813292228882,0.1406242186911862,0.0134420892051274,0.1145844424806623,0.0145362479644531,0.113702974375028,0.0427545681944013,0.1146917455547938,0.1291062322430979,0.0640097055579407,0.097776050223089,0.014424680591354,0.0418229463993988,0.1355293919916561,0.1882258247428526,0.0307993932889166,0.0846715485512845,0.1376935218656901,0.0710851992902213,0.0035369812410667
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9916284886411382,0.7514317117473666,0.9999943083692656,0.9732114738728984,0.9997270731712524,1.0,0.9968652253495712,0.999155442169936,0.9834815089761448,0.9913567611005984,1.0,0.71733818243139,0.9854204160049382,,0.8027352858026342,,0.8922292226702571,0.9986129517884884,0.9999739970478806,0.9861518669045914,0.9899083852089816,0.9665066788092678,0.9731809358868012,0.9969379179894295,0.9537677728461276,0.9970703502563724,0.9839908379985636,,0.999996110008947,0.9975110160535932,1.0,0.983584346702444
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.9987067311765524,0.970095395844524,1.0,0.9862605593828108,1.0,0.9991131839069752,0.9749827877458334,0.9992348070865392,0.9817243802375522,0.9848171850518526,1.0,0.963737324091886,0.9924258686197212,0.9919410452733312,0.9884994710376578,1.0,0.7788237727037423,0.9982034484661956,0.998057012179645,0.9957555900044224,0.9964946078522876,0.9974211967707683,0.980161844298062,0.9732848220720612,0.9945148518477372,0.9985746839028248,0.9896986701089652,0.935503514497442,0.9999898609869998,0.9989183523873078,1.0,0.9999983959361258
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.98549604546506,0.6667706687723352,0.8553431539077816,0.9493825212322616,0.6944246725704598,0.9317279132982146,0.3214281721304087,0.996150689778086,0.9880404922701452,0.5542294080805192,1.0,0.6205185573557892,0.985823293754631,0.9198374639115476,0.395894235638139,0.9009509627894632,0.5579571346774757,0.9749878761755244,0.8684428933744062,0.9837429532008284,0.944521718229355,0.736259672307554,0.9074088623355342,0.8520748999180567,0.6445961676413826,0.8326105671115975,0.9465262148143504,0.8532068093150001,0.796937408062591,0.712277399266122,0.9358541164311804,0.4550894844251894
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9987160588282816,0.9710440175599092,0.5455319012214358,0.9254631892728492,0.9915194530064148,0.9930379620820272,0.5638124682333243,0.9391795818887118,0.9493134987710734,0.9345133717747336,0.99988901457188,0.5960196358093164,0.9769614902960226,0.9822341955785272,0.6541101404478603,0.9941535698637664,0.5701043565009309,0.9804823944559116,0.951883655648183,0.984272127847282,0.9875937317272884,0.9779623259648512,0.912091252628318,0.4364827792980602,0.8210661307600877,0.5898322165429691,0.983325895043096,0.8846487212371684,0.9410689647925125,0.9788056560564324,0.9399701607019264,0.3565473159800572
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.2730217039702263,0.0432561267922611,0.2335204249428321,0.089256618671039,0.0405112766235158,0.7980122655122655,0.04404659644924,0.6710758377425045,0.179551027782818,0.0498506375145504,1.0,0.0450045702404333,0.0950901901054489,0.0773875561447329,0.0491791593850148,0.054696832151683,0.0254002428508949,0.2889409221902017,0.2377545834538612,0.1773874866117883,0.3582807178201915,0.1164137507146732,0.0630271880151401,0.0082781055541783,0.047798943720614,0.0768755378654165,,0.1663757094946847,0.1579667876077952,0.0577084609795717,0.1333392809723579,0.0567971187904875
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.2821035086961894,0.0813235464897596,0.3331720534014442,0.1591254513261313,0.0511676031802344,0.8566991341991341,0.0460340020092972,0.8012937679604346,0.1668592862410239,0.0489444615127361,1.0,0.0445476099850975,0.0948544152555312,0.0569909625465969,0.0487851666940048,0.0598074362971485,0.0256295747658145,0.2321788241698421,0.2403912359096557,0.1860432677980886,0.3496048848990025,0.1474937452235182,0.0631106215723747,0.0093855550217995,0.0473388565535219,0.0852557322766133,,0.1649604508554864,0.1558531769997493,0.0824612771955239,0.1374235952780014,0.0841854365483337
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9902522109693463,0.739068278484077,0.8563188401245805,0.974263824869671,0.8055859706797324,0.9986810357142564,0.822095819312533,0.972036582747367,0.9873636647029798,0.8964374690194423,0.999879064304784,0.6277128079703596,0.9805021593099836,0.8767003151106183,0.7106690118309347,0.9118496302234756,0.71939657566637,0.9629021374647948,0.8867167045614445,0.9852289937500184,0.9872628391034044,0.8830575380689031,0.906332747878206,0.5712476658405062,0.875929671585994,0.8618769239051407,0.9723852970302236,0.8664070406810123,0.9341861428479916,0.7731488022525255,0.9101990375140854,0.6660976829993798
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.3018447385947385,0.1125276347917349,0.6590698143664245,0.1814516924231633,0.5456509216589861,0.5822846108140225,0.0389516310223602,0.7751515151515151,0.2192364824717765,0.0125944584382871,1.0,0.0476973942171485,0.2333081817440248,0.0978798189105853,0.0069235566911786,0.2127659574468085,0.0235009061657794,0.154065819250151,0.1579098204178127,0.3571428571428571,0.0047619047619047,0.3098473748473748,0.0739844022814573,0.0604807534688539,0.0368288228063463,0.4,0.1992307692307692,0.029234088772309,0.34252664002664,0.1404633816235541,0.6661294261294262,0.0618192598831928
