,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9714073339940535,0.6646400778210118,0.7670270270270271,0.9656963021243115,0.7666913946587538,0.9950219619326501,0.9121170864533696,0.9994258373205742,0.9939712918660287,0.977488038277512,0.6402392344497607,0.6747846889952153,0.9899043062200957,0.9419617224880383,0.9229665071770334,0.9914832535885167,0.6555980861244018,0.9932057416267943,0.9580861244019139,0.9980382775119617,0.9922966507177033,0.7566985645933014,0.9456459330143541,0.9313875598086124,0.9178947368421053,0.9973205741626794,0.9925358851674642,0.8944497607655502,0.9855023923444977,0.7734928229665072,0.9971291866028709,0.7607655502392345
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9907576116242225,0.7444335834002029,0.9521978735492248,0.977446406275438,0.9059965747695234,0.9997781298165658,0.944853034878758,0.9991481422128614,0.9943243057622307,0.978583022366704,1.0,0.9500027471898537,0.9902129072136626,0.9474313774867792,0.9743150339964743,0.9971497905267737,0.8708649069389437,0.9954872828003022,0.9647462283372633,0.9984448616103111,0.9943034729058401,0.891161145578169,0.9595549552436987,0.968304525995284,0.9109420571873353,0.9974922735285364,0.9969013987775005,0.9053684668391291,0.9804837343467412,0.9467070350953505,0.995191044161077,0.9703880405668368
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,0.5,,0.5,,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9914271555996035,0.8269941634241245,0.9984684684684685,0.9797010228166797,0.9956231454005935,0.9996339677891655,0.9638529611980938,0.9991387559808613,0.9935885167464115,0.9829425837320575,1.0,0.9722966507177033,0.9889473684210527,0.9743062200956938,0.9666507177033493,0.9991866028708134,0.8931100478468901,0.9970813397129186,0.9839712918660287,0.998421052631579,0.9934928229665072,0.9608612440191387,0.9483253588516747,0.9743062200956938,0.9470334928229664,0.9976076555023924,0.9958851674641148,0.9041148325358852,0.9998564593301436,0.961866028708134,1.0,0.9741626794258373
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.977265561384605,0.7141303236990719,0.8536855774693612,0.957682143761363,0.7802274938583592,0.9998606612374568,0.8317356059724897,0.9945207298367712,0.9941130010759827,0.9451435406698564,0.999399510084476,0.6981719740848423,0.9894004258144273,0.9341514617339347,0.8805817174515237,0.9695453400792107,0.7532018497745014,0.9761227993864608,0.9205659211098648,0.9894899384171607,0.9913944277832467,0.6936885602435842,0.9603015040864449,0.9513983196355394,0.910866738398846,0.9868086811199377,0.9940605755362744,0.8774263409720474,0.9222769625237517,0.7283128820310891,0.9732361896476729,0.7119353952519402
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9910738929417208,0.8635662538418447,0.9944152260368476,0.9883059796055691,0.9952017055710626,0.9998076053240269,0.9860053077882315,0.999382798012866,0.9938543073647581,0.9869390581717451,1.0,0.9777296765183947,0.9888921956914907,0.9775112749250245,0.9864227009454911,0.9965254916325175,0.9718415329319384,0.9974558732629747,0.9830905885854262,0.9983974725853346,0.9952285890890776,0.9853187884892745,0.9683521439527483,0.9960467938005083,0.944392527643598,0.9976813717634669,0.9958734919072365,0.9188205398228062,0.9865639522904696,0.9771328495226759,0.9996872782216524,0.9915626931617867
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.774458644938051,0.6053367579908676,0.5455665024630542,0.37136059816472183,0.5941265060240963,0.8370683039140445,0.7257022840640588,0.9315339458907606,0.9586948874296436,0.9490523968784839,1.0,0.5821807993355517,0.4989557533577677,0.707342238085943,0.7913113695090439,0.828300048709206,0.6037679722359941,0.7225098619329388,0.8197714315878378,0.7124615547778131,0.7642059252064108,0.5202732300279254,0.6443355546844375,0.9180867984548966,0.8225843490549372,0.7862313139260424,0.8945714285714286,0.6970903133508699,0.6605741626794259,0.6999011089920181,0.776808100289296,0.8300230946882218
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.45751478959705316,0.5724029680365297,0.4727767695099819,0.7803330689928627,0.5039533132530121,,0.46363875032817015,,0.5,0.88786430960344,0.2787504291108822,0.6900564045144638,0.5137869972173034,0.776456317447924,0.6258519056847546,0.8656167126698058,0.619261279127417,0.5,0.6305162584459459,0.7728072966380316,0.9078921806702284,0.6856417346547665,0.4067620540964328,0.44171779141104295,0.6720367426249779,0.6533407976759669,0.007428571428571451,0.6472956758502931,0.6077511961722488,0.5791481246026701,0.16215043394406944,0.7214981423837734
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6721592811697734,0.652425799086758,0.923450868550687,0.972810694460179,0.8891566265060241,0.9958557175748274,0.8766605408243634,0.9989790709545686,0.9834662288930581,0.9604554865424431,1.0,0.33512324360126794,0.5,0.46696968851956167,0.49210271317829457,0.9915570709530768,0.32580565195835404,0.9960552268244577,0.3914695945945946,0.9744193445752466,0.9911607576493444,0.5,0.9479811838494707,0.5,0.5,0.5,0.9992380952380953,0.5,0.9652631578947368,0.779296461114643,0.9918514946962391,0.8515714429159554
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9926164519326065,0.979328793774319,0.9965765765765766,0.9877261998426435,0.998887240356083,0.9968521229868228,0.9515316541865214,0.9990909090909091,0.9946411483253589,0.9796411483253589,0.9995693779904307,0.9827272727272728,0.9910047846889952,0.9919617224880383,0.9957416267942584,0.9991866028708134,0.9934928229665072,0.998421052631579,0.978133971291866,0.998421052631579,0.9974162679425838,0.9889952153110049,0.8755502392344497,0.9961244019138755,0.9819617224880383,0.9973205741626794,0.9954066985645933,0.907511961722488,0.9971291866028709,0.6964114832535885,0.9988516746411483,0.9444497607655502
