Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9995511162667804,0.9400984496358764,0.9125517409301191,0.995702721424057,0.819085754034992,1.0,0.9936263908383888,,0.998688903642316,0.961349557015636,0.9994536526178428,0.9784613447494334,0.999156956113642,0.9980050823012292,0.9999565028273162,1.0,0.8234447471440672,1.0,0.99995192417756,0.9996131040956022,0.9988418305441724,0.999392527643598,0.9977873675053228,0.9787058446464136,0.999425837320574,0.954197706096472,0.9994748288729652,0.9985957281197776,0.9478860374075684,0.9899457430003892,0.9997987683432156,0.937898857626886,0.9033002907442595
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'FTT', 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9929137760158572,0.9786964980544748,0.8668468468468468,0.9856018882769472,0.9907270029673592,,0.7228727025187203,0.9783732057416268,0.9834928229665072,0.8257655502392345,0.026578947368421,0.951555023923445,0.998732057416268,0.987511961722488,,0.9852631578947368,0.6164354066985646,,0.978708133971292,0.9709569377990432,0.9970334928229664,0.9879186602870814,0.974066985645933,0.9697129186602872,0.6898086124401914,0.9671291866028708,0.9469377990430622,0.987822966507177,0.9305502392344498,0.6759090909090909,0.8356937799043063,0.913086124401914,0.6527990430622009
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.997109758457333,0.8313117912458933,0.9993271650028408,0.996542739722466,1.0,1.0,0.99283212254531,0.9858288500721136,0.9923380874979968,0.9648911426020468,0.9990675579771524,0.979107850095007,0.9991466541516906,0.9934094915409446,0.9999608525445846,0.9999993132025364,0.9153615988644948,1.0,1.0,0.9984457773402624,0.9972754744625808,0.9978036217119572,0.986597147501202,0.9818287127126212,0.9961488976900712,0.9762370366978778,0.9985293376983128,0.9955964835969872,,1.0,0.9954625580916188,0.9420908404111628,0.9969178819166228
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.9995152645025298,0.9937887023270602,0.9998011525038552,0.9985632406259344,0.999850861590751,0.999377798833413,0.9922130196050808,0.9979233534030816,0.9986435750097296,0.982803736178201,0.9998532542753142,0.9834436024816282,0.9994179391497447,0.9958361759117236,0.999588150454431,1.0,0.9493921842448664,1.0,1.0,0.9999942766878048,0.9985069023145074,0.9996600352556032,0.9989210411849544,0.9806826766786476,0.884069503903299,0.9961644650992424,0.999644467846432,0.9962070465419748,0.966756713445205,0.9999084270048764,0.9998869073510224,0.9826089146310754,0.9969382569080378
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9950303561307988,0.833722879983043,0.8616139112085057,0.9873873450036244,0.7939083288573466,0.9936161410022528,0.8975011596595119,0.9786169043749,0.9911590851857788,0.5381094755156705,0.9965652114191524,0.9388133284494404,0.9936090062040704,0.9948684782857536,0.9914033561502712,0.9953849499782514,0.5769818685469654,0.9989393557839794,0.9602529703990292,0.253810008928367,0.9973079828758498,0.9829100753187886,0.6062887754401227,0.9693550971818412,0.719878780247705,0.9455158993612784,0.89037728073991,0.9949610814770724,0.92098704242119,0.8930474348114742,0.7252044367116138,0.8677310501133215,0.6192635241867173
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9978209003016458,0.937734674256991,0.7613196980764548,0.985500553718768,0.9943261365337372,1.0,0.871215003422212,0.9944566287401846,0.9822458277054096,0.758318948742016,0.9953786543348369,0.9739580137817356,0.9914270506627596,0.9917426340972048,0.9971345665163344,0.9928783681692268,0.5093069068931572,1.0,0.9896506490236028,0.9975231794143908,0.9967967766305716,0.9853061972024448,0.8995815114122845,0.970949726425677,0.6497116595316041,0.9468271101852064,0.2613438337034408,0.9895950184290652,0.9471758888303838,0.8693933289073053,0.984630388498432,0.954956960692292,0.6414418168082233
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.8996801101392938,0.7614035087719297,0.8160000000000001,0.9610492274523896,0.932455251604188,0.9977996965098634,0.8511691884456671,0.8265557529468209,0.7491953624241825,0.5768727803777092,0.8939319190922546,0.9404387219837864,0.7809339314845025,0.8634009967181232,0.9967816683831102,0.979075158613958,0.752286282306163,0.9989785495403471,0.964406779661017,0.8975661923930227,0.9841625578963096,0.9895235780262518,0.8119411243913236,0.8586430507162215,0.8268542199488491,0.8859190307328604,0.6346929482175383,0.9988518943742823,0.7078207175971016,0.9400956937799044,0.8928658942136032,0.7738963531669865,0.7968271240800664
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.9197238419177194,0.7389005847953216,0.8578412698412698,0.979805964786202,0.943937858831476,0.9965857359635812,0.8667125171939477,0.8586563273986281,0.7641014628022038,0.6120813833847787,0.9766485775365894,0.9465903671912256,0.795120601258448,0.8711073295247356,0.9972322348094748,0.9826134699853588,0.7467196819085488,1.0,0.9682808716707022,0.9030661724655586,0.9816225907664724,0.9894263490520174,0.8066622399291723,0.8606594399277326,0.849156010230179,0.9169326241134752,0.6350344782721833,0.9988518943742823,0.7027562429389536,0.9384688995215312,0.8970927993839045,0.7778630838131797,0.7906512795548046
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9942249192353064,0.8561768535481235,0.8113067121175228,0.975523092455868,0.8885314214266218,0.9970963945559274,0.8541322109157672,0.96312469952611,0.9895272544126736,0.7821860763260915,0.9633671390307,0.9450841326892698,0.9927193745564432,0.990332638904787,0.9947469151347268,0.9809148142212862,0.7665241180375906,0.9998434101783384,0.9404954099036196,0.971721572308326,0.9969100982120374,0.9891002953229092,0.8463258625031479,0.969496806391795,0.7715088940271514,0.9422803965110688,0.8547720977083858,0.9883175751470892,0.93576131498821,0.9338957441450516,0.7331684256312814,0.8383294796364553,0.6731059270621094
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9900396432111,0.9647859922178988,0.997837837837838,0.9869394177812744,0.9754451038575668,0.9994143484626647,0.9616065350578624,0.9796172248803828,0.9883732057416268,0.950933014354067,0.998086124401914,0.9717703349282296,0.9949760765550238,0.9941866028708134,0.9974162679425836,0.9927751196172248,0.6937081339712918,1.0,0.9969856459330144,0.99066985645933,0.9973684210526316,0.9976315789473684,0.9848325358851676,0.9729665071770336,0.8580861244019139,0.9500956937799044,0.9955263157894736,0.990645933014354,0.9139473684210526,0.9984210526315788,0.9801913875598086,0.9254545454545454,0.8951196172248804
