,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.12752525252525254,0.04644475742472001,0.11972138167790342,0.43625,0.34131701631701633,0.7833333333333332,0.28558866426069646,0.05828091827382767,0.14520202020202017,0.0015432552070471003,0.5833333333333333,0.26031620553359686,0.4166666666666667,0.5277273451186495,1.0,0.7708333333333333,0.0016243314897588527,0.6666666666666666,0.8766666666666667,0.11864681295715779,0.3666666666666667,0.4722222222222222,0.06686818557786299,0.06120950376054479,0.3572222222222222,0.1334484551396316,0.6041666666666666,0.5,0.0207983944607412,0.47,0.00481275337259657,0.279059499607066,0.00555514710931517
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9600332681476842,0.8199757205480654,0.9791928870607669,0.9531851260305096,0.8535554528402584,0.9990594542396017,0.9252354911490265,0.9446937815279425,0.9882677357873629,0.9340115526765052,0.9988556993411069,0.9621843490731404,0.9966698382492863,0.9877503342543387,0.9965983878944844,,0.8670927154521659,0.999888657665333,0.9799223236912558,0.9443429734037032,0.9845555356403777,0.995819040966933,0.8315731993169857,0.9686789122104775,0.9392899195057822,0.9787307231993181,0.9919262210790261,0.9858114617634355,,0.9752128327190442,0.7659125743028489,0.9629323193950547,0.7159762829049608
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.554584814345015,0.48090736177049664,0.7189332367842279,0.8917637866849353,0.8155392137567807,,0.8527211196300598,0.9808118427005422,0.9848333918415784,0.5551419412552471,0.8106089701372123,0.9046101551128025,0.9961959106038992,0.9923306406683037,,0.8451071865492514,0.4355204200863617,,0.39752616796107876,0.8252878020717227,0.9784644818193435,0.90012169964378,0.9590273981474045,0.9321522786633629,0.6884939396979792,0.9696218418473531,0.9925152921333011,0.5456946289362836,0.8931850461767201,0.9892857754136488,0.613785676155723,0.953526463501279,0.7436111296136301
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9843316755082517,0.5216444507464039,0.6745325282723816,0.6631875393420403,0.6031361168616988,0.8929458029639835,0.7935783946635036,0.9197639632332293,0.9907327675549125,0.6324470782953453,0.9807585887890252,0.9356236315817865,0.9966698382492863,0.8758487310113529,0.9192305678877746,0.7508146129783303,0.5539581390561416,0.5032026844310444,0.8827533458181309,0.8246581359500171,0.993510988757399,0.9747371108710412,0.8171173101210625,0.9587770857099239,0.7403437648968123,0.974852809043341,0.8088940161762109,0.921121400407193,,0.9314817633970741,0.5053543576508921,0.8791720938609789,0.5386245654856752
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.17205062205062205,0.020253820253820255,0.051730737616889434,0.05234959954995357,0.24857436779701092,0.5449999999999999,0.1010783546481487,0.11769283466346739,0.3359757236227825,0.005901594464482006,0.2612121212121212,0.03562344088659878,0.4166666666666667,0.3476966610073571,1.0,0.07029812041446443,0.02118767282382843,0.8766666666666667,0.3161471861471861,0.053676919845724966,0.19113549435838592,0.4586759581881533,0.016378400253762217,0.05400037792894935,0.05424423126782474,0.19537376048817695,0.13353479853479855,0.22931623931623935,0.012537415139264053,0.0844798660480167,0.005734365406625023,0.06794620412267471,0.07878635344261987
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.03630042619509984,0.004816955684007707,0.020565206473450545,0.03152187206880626,0.003681885125184094,,0.11458344746754852,0.07888464805443594,0.024262842994615452,0.0036044611555737806,0.16557510615025536,0.008090614886731391,0.002485089463220676,0.21472527472527475,,0.027496935095072287,0.0029711980851159442,0.0042759414544373195,0.0024857941707974443,0.024325477154424523,0.0014648403525000914,0.006843365903382578,0.017453166444604994,0.013093670012156451,0.0030934386575934922,0.038040799181457176,0.010891607109813066,0.0016235981649321443,0.002137870693657107,0.0016786833168024617,0.002872116162571133,0.009353331848290333,0.004357117125737768
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9529315226101163,0.6451801986501472,0.9059474757820769,0.9087245062703325,0.890666704350765,0.9949956034696992,0.9257358625016947,0.9582579683364287,0.9895667993947793,0.5935027579003795,0.9927816280308019,0.9684384586025587,0.9966698382492863,0.9919284474217501,0.9936318926983115,0.9642985414852201,0.8223929624867942,1.0,0.9577423900307416,0.9688718209677156,0.9925154734520294,0.9879571508150995,0.774486788510444,0.9396192047758362,0.8691899676051289,0.9819055340660325,0.9924608914144636,0.9736274500767805,0.7786160311995876,0.9750539443383169,0.7218743682712518,0.9525560008587448,0.7602929576584926
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9978035741567948,0.9975960734474956,1.0,1.0,0.9997714892706911,1.0,0.9985183197211154,0.9990869045280157,0.9997783240357425,0.9936413956602779,0.9960846727612528,0.9785991701176235,0.9966698382492863,0.9952602917355535,0.9998989943066379,1.0,1.0,1.0,0.9997444778171783,1.0,0.9953331814399684,0.999343161275724,0.9998790871044787,0.9594095957419825,1.0,0.9992639344717671,0.9980580239000749,0.9970894573106829,0.9714892097740316,1.0,1.0,0.9999784209524756,0.999736686569701
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.3195525988976254,0.4643235508709065,0.4961151655870714,0.6454003540784559,0.5788052119539868,0.359985595674302,0.444043897302,0.9084377494646922,0.5013450423768375,0.362399218127901,0.6616536351189566,0.4709757668258814,0.9961959106038992,0.677687767406551,0.6284778706760584,0.8040079586274504,0.4965763667879101,0.5458276959746656,0.7969263794326047,0.47722982713524736,0.48780718383160937,0.8168481207775284,0.6166276909373276,0.39486669564834387,0.4267984027064614,0.7991316202768721,0.9306593168398893,0.8938450474385905,0.44680697158245697,0.530061160289007,0.598673336769423,0.5041352810007814,0.47220432143929036
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
