,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",3.9126172065734863,1.1394853591918945,1.2551991939544678,1.3887848854064941,1.5936379432678223,1.8812940120697021,1.7855768203735352,2.5275278091430664,2.4981963634490967,2.4339804649353027,2.7838592529296875,2.354167938232422,2.7733936309814453,2.543365001678467,2.7083940505981445,2.7522213459014893,2.5598535537719727,2.812671184539795,2.590097188949585,2.471902847290039,2.4761345386505127,2.6269690990448,2.4628849029541016,2.432570457458496,2.606330633163452,2.481304168701172,2.5979866981506348,2.562675952911377,2.4216253757476807,2.49668550491333,2.5547306537628174,2.3974199295043945,2.736320972442627
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7816998958587646,0.836209774017334,0.93422532081604,1.092292070388794,1.1875982284545898,1.4926903247833252,1.5156192779541016,1.8942639827728271,1.880920648574829,1.8158679008483887,2.6737804412841797,1.8513479232788086,1.972414493560791,2.099212646484375,2.208138942718506,1.9719045162200928,1.903343677520752,2.029892921447754,1.8514153957366943,1.8481101989746094,1.8962953090667725,1.9622135162353516,1.9188957214355469,1.8985698223114014,1.9235312938690186,1.8607301712036133,2.0347540378570557,1.9902737140655518,1.8480782508850098,2.0056843757629395,1.8991715908050537,1.815964937210083,2.267469882965088
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",2.4665796756744385,2.645784854888916,2.8735146522521973,3.277113914489746,3.948648691177368,,4.5984532833099365,5.7460737228393555,6.018267393112183,5.756933212280273,12.613438606262207,5.784498929977417,5.932814598083496,5.835583209991455,,6.744777679443359,6.058526992797852,,6.048320055007935,6.0526041984558105,6.439610719680786,6.3700172901153564,6.035938739776611,5.846673488616943,6.046767711639404,6.255256175994873,6.113894939422607,9.313529253005981,5.79951548576355,5.804642915725708,6.088268756866455,5.840587615966797,7.410362005233765
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7873127460479736,0.8219962120056152,1.0371487140655518,1.033113718032837,1.2297499179840088,1.5604887008666992,1.5178446769714355,1.8391647338867188,2.0283586978912354,1.8363945484161377,2.361823558807373,1.8112573623657227,1.8816957473754883,1.926426649093628,2.1884007453918457,2.064732551574707,2.114116668701172,2.115562677383423,1.902346134185791,1.9018256664276123,2.072317600250244,1.931692361831665,1.8310070037841797,1.8657314777374268,2.008776903152466,1.893418550491333,1.7700138092041016,1.964862585067749,1.8974781036376953,1.8316659927368164,1.9044127464294434,1.8362741470336914,2.3455047607421875
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7183270454406738,0.8286771774291992,0.8769679069519043,1.130676507949829,1.2529809474945068,1.473193645477295,1.4759328365325928,1.8362758159637451,1.898550033569336,2.0019044876098633,2.298698902130127,1.8631246089935303,1.8493998050689697,1.836979866027832,2.190751791000366,1.8947303295135498,2.097207546234131,2.097137928009033,1.8723554611206055,1.8761487007141113,1.9751038551330566,2.1010196208953857,2.046114921569824,1.8896946907043457,1.8789007663726807,1.8518850803375244,1.9852099418640137,1.8584215641021729,1.815894365310669,1.9550271034240723,1.8858277797698975,1.9230659008026123,2.201585292816162
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7940940856933594,0.8798623085021973,0.9106717109680176,1.2386128902435303,1.2760019302368164,1.5246624946594238,1.5645577907562256,1.9692091941833496,2.0298092365264893,1.9579880237579346,2.465318202972412,1.9143435955047607,1.9380345344543457,1.9874444007873535,2.39849591255188,2.1468443870544434,2.1555912494659424,2.1132805347442627,2.029280424118042,1.9851264953613281,2.1027069091796875,2.0183968544006348,2.115962028503418,2.0529890060424805,1.9233901500701904,1.930619239807129,1.9286887645721436,2.023712158203125,1.8803167343139648,2.0591979026794434,2.026092290878296,1.9419617652893066,2.3095505237579346
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",105.1173505783081,95.13162612915039,53.45117735862732,71.9187662601471,80.65022730827332,473.70326828956604,56.42265844345093,145.92234468460083,158.3232617378235,162.46266436576843,134.8161346912384,80.12272787094116,84.3884015083313,91.91618943214417,287.11631512641907,134.2820692062378,102.02281999588013,358.749005317688,111.48782992362976,109.85786843299866,113.87156414985657,120.23958921432495,132.30027437210083,195.76950860023499,124.19627165794373,115.4832694530487,148.9627525806427,183.52184772491455,180.1650767326355,133.40622091293335,123.02562880516052,149.6615331172943,71.65347599983215
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.2129993438720703,1.2003848552703857,1.5422635078430176,1.2407121658325195,1.6026332378387451,,1.6366450786590576,2.7177021503448486,3.0081589221954346,3.168851375579834,5.165817737579346,2.3709464073181152,2.728954553604126,2.6121108531951904,,2.908633232116699,2.190443754196167,6.817121744155884,2.594217300415039,2.780329465866089,2.4628045558929443,2.5582408905029297,2.724466562271118,3.107424020767212,2.3969898223876953,2.698695659637451,2.9387688636779785,3.5772945880889893,2.9130468368530273,2.3800363540649414,2.390414237976074,2.9504761695861816,2.5236964225769043
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0682427883148193,0.8375895023345947,1.036872386932373,1.195009469985962,1.1992075443267822,1.4608421325683594,1.3729898929595947,1.9938695430755615,2.395995616912842,2.569737434387207,1.890272855758667,2.1802022457122803,2.535890579223633,1.8975253105163574,1.9520070552825928,1.9423742294311523,1.9309351444244385,0.9695792198181152,1.9179282188415527,1.9779860973358154,2.0848257541656494,1.8037121295928955,2.4155476093292236,2.3571109771728516,1.861250877380371,1.965118169784546,2.353010892868042,1.7702269554138184,2.369887590408325,1.8228437900543213,1.80885648727417,2.5391910076141357,2.3994789123535156
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.2335484027862549,1.4589221477508545,1.6658334732055664,1.7768261432647705,1.8558259010314941,1.9936935901641846,1.9833974838256836,2.8926894664764404,2.9277231693267822,2.7713823318481445,2.95717453956604,3.3348636627197266,2.9667840003967285,2.8522555828094482,3.165074110031128,2.9399971961975098,2.892813205718994,3.0429341793060303,2.880423069000244,2.797476053237915,2.87422513961792,2.8378407955169678,2.9707205295562744,2.851733684539795,2.826282262802124,2.77789568901062,2.865509271621704,2.876929759979248,2.729459285736084,3.1998519897460938,2.787128448486328,2.8316829204559326,3.3627243041992188
