,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",5.169303894042969,1.04477858543396,1.4427690505981445,1.965886116027832,1.91532301902771,2.18114972114563,2.0833024978637695,3.3285043239593506,2.979992389678955,2.8365750312805176,3.268303155899048,2.9507060050964355,2.68815279006958,2.874415874481201,2.9329733848571777,2.973416805267334,3.3729493618011475,3.0502443313598633,2.871107816696167,3.0669243335723877,2.879687786102295,2.968353748321533,2.8768274784088135,2.8886075019836426,3.0426242351531982,2.7361950874328613,3.1777000427246094,2.755735397338867,2.886521816253662,2.861039400100708,3.141878604888916,2.993631362915039
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9790537357330322,0.7923765182495117,1.2059223651885986,1.4426569938659668,1.2525959014892578,1.7220392227172852,1.737152338027954,2.861588954925537,2.195528268814087,2.23347806930542,2.3503944873809814,2.0532774925231934,2.0706303119659424,2.4214115142822266,2.353269100189209,2.1836390495300293,2.614806890487671,2.2896993160247803,2.1303186416625977,2.2078094482421875,2.248035430908203,2.134796142578125,2.1923911571502686,2.2140731811523438,2.2416043281555176,2.3177895545959473,2.1941721439361572,2.127434492111206,2.196603775024414,2.177448034286499,2.3584015369415283,2.1683995723724365
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",2.6834301948547363,2.47121524810791,3.507011890411377,4.190569877624512,4.226883411407471,,5.345854997634888,,6.577646017074585,6.693351984024048,,6.369495868682861,6.667555809020996,7.274264812469482,6.590897798538208,7.766010284423828,7.601190090179443,13.55222749710083,6.837483167648315,7.0545079708099365,7.291913032531738,6.530696868896484,6.655871868133545,7.119281053543091,6.583849668502808,6.672208547592163,11.24587345123291,6.698544263839722,7.084861755371094,6.616891384124756,7.1656975746154785,7.017405986785889
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8596334457397461,0.7857551574707031,1.2500624656677246,1.3705015182495117,1.5758671760559082,1.6857774257659912,1.7434732913970947,2.8467845916748047,2.2148399353027344,2.0818402767181396,2.4324264526367188,1.9699432849884033,2.107973337173462,2.2048606872558594,2.1014318466186523,2.5279855728149414,2.4333701133728027,2.4592318534851074,2.3521957397460938,2.167689800262451,2.1549816131591797,2.0045266151428223,2.151848077774048,2.2787344455718994,2.1200671195983887,2.1088740825653076,2.3115622997283936,2.150174379348755,2.2365009784698486,2.156189441680908,2.370783567428589,2.2327394485473633
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.871065616607666,0.7603449821472168,1.2134368419647217,1.3409168720245361,1.5315463542938232,1.6733827590942383,1.7194609642028809,2.793537139892578,2.095900297164917,2.107922077178955,2.401869535446167,1.9914803504943848,2.3509292602539062,2.0410451889038086,2.0013294219970703,2.2479820251464844,2.5638186931610107,2.215498447418213,2.2749600410461426,2.067607879638672,2.1516990661621094,2.011094331741333,2.0807793140411377,2.2734460830688477,2.0475432872772217,2.205352306365967,2.2690622806549072,1.9970736503601074,2.1247856616973877,2.1652162075042725,2.3342278003692627,2.1975154876708984
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9518499374389648,0.8328661918640137,1.2063605785369873,1.484611988067627,1.6436421871185303,1.8552961349487305,1.7906768321990967,2.9495983123779297,2.237139940261841,2.2576210498809814,2.5765438079833984,2.0616960525512695,2.1896445751190186,2.1528520584106445,2.2018609046936035,2.2340385913848877,2.8136706352233887,2.3939740657806396,2.26926326751709,2.179365634918213,2.2667794227600098,2.212144613265991,2.280519723892212,2.2830662727355957,2.1611227989196777,2.1931562423706055,2.4128546714782715,2.1973438262939453,2.330115556716919,2.2355117797851562,2.4114010334014893,2.3434131145477295
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",387.02506923675537,305.04892325401306,196.69780588150024,186.88762617111206,166.0899007320404,651.600597858429,167.71905541419983,383.8651921749115,197.11581420898438,209.4334225654602,490.47199630737305,352.92117261886597,333.00872564315796,194.81102871894836,243.0433042049408,236.81372261047363,206.2419092655182,294.0728816986084,334.33717370033264,284.3683774471283,287.8451633453369,362.6929395198822,243.47102904319763,315.9355881214142,306.6498703956604,352.1671369075775,283.92853832244873,511.05472350120544,271.0152678489685,321.78773856163025,250.38202047348022,307.45837211608887
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.3237473964691162,1.3600397109985352,1.411578893661499,1.3186430931091309,1.8062820434570312,,1.753770351409912,,2.708942413330078,2.678385019302368,8.238398790359497,3.444117307662964,3.2846968173980713,3.183699369430542,3.3781752586364746,3.5387513637542725,2.5255398750305176,6.248775482177734,3.2126448154449463,2.9092471599578857,3.0910089015960693,3.4489896297454834,3.3011391162872314,2.5111727714538574,3.0790627002716064,3.2080044746398926,4.294417142868042,3.5761866569519043,2.7431957721710205,2.910783290863037,3.0100247859954834,2.9745147228240967
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9579017162322998,1.1991236209869385,1.0238876342773438,1.0967729091644287,1.2560219764709473,1.6346220970153809,1.4402637481689453,2.168002128601074,2.087294816970825,2.1918880939483643,1.0761373043060303,2.642315626144409,2.7291388511657715,2.373772621154785,2.6654322147369385,2.3611631393432617,1.9299094676971436,2.0932912826538086,2.2421152591705322,2.482123851776123,2.2171266078948975,2.5112850666046143,2.6384012699127197,2.0677623748779297,2.433180332183838,2.4475979804992676,1.9298858642578125,2.6742355823516846,2.126706838607788,2.1339216232299805,2.299713373184204,2.277761459350586
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.2045767307281494,1.495025873184204,1.4933490753173828,1.6977565288543701,1.8667082786560059,2.220325469970703,2.218126058578491,3.3880860805511475,3.175952911376953,3.295431613922119,3.4367871284484863,3.0951931476593018,3.168119192123413,3.325568914413452,3.1729586124420166,3.1860525608062744,3.2851622104644775,3.229661703109741,3.346182107925415,3.394392251968384,3.275435447692871,3.2001490592956543,3.1420674324035645,3.337646722793579,3.427675247192383,3.313218355178833,3.449798583984375,2.9140992164611816,3.06245493888855,3.185434579849243,3.169219970703125,3.210418462753296
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7126791477203369,0.8936159610748291,0.9136161804199219,1.07515287399292,1.147108793258667,1.552943229675293,1.424314022064209,2.1137092113494873,1.858954668045044,2.007559061050415,2.1919445991516113,1.853332757949829,1.8933360576629639,1.8657386302947998,1.8033607006072998,1.9410772323608398,1.8994133472442627,2.386760950088501,2.04534649848938,1.973395824432373,2.080650568008423,1.976398229598999,1.9420864582061768,2.0904550552368164,1.9133973121643066,2.086989164352417,2.1117770671844482,1.7223546504974365,2.0608346462249756,1.9379487037658691,2.0433602333068848,1.8687732219696045
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0617272853851318,1.2637145519256592,1.2434613704681396,1.387943983078003,1.5825932025909424,1.9994523525238037,1.9170386791229248,2.8763201236724854,2.761237859725952,2.8227627277374268,3.018169641494751,2.654456853866577,2.6507339477539062,2.8133842945098877,2.806137800216675,3.138556718826294,2.6430535316467285,2.877236843109131,2.8281877040863037,2.922640562057495,2.9120607376098633,2.9041907787323,2.8302626609802246,2.9208900928497314,2.870029926300049,2.791879177093506,2.822216033935547,2.5501015186309814,2.789130926132202,2.7388224601745605,2.7379133701324463,2.678194522857666
