Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.99717535353171,0.9431828269923306,1.0,0.9945346926428869,0.9381240769414672,0.9986289494522324,0.9653804398122592,1.0,0.998475637943787,0.9826136048446744,1.0,0.9782475036982248,0.9975078587278106,,0.9976544008875738,1.0,0.9676830621301776,0.9908977440828404,1.0,0.9861540772928994,0.999065274,0.980200629,0.979966716,0.99959204,0.993982526,0.999739044,0.99478897,,0.986516619,0.99724829,1.0,0.998097494
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'FTT', 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9627127127127127,0.8616895874263262,0.7345,0.9623116574147502,0.8656390134529148,,0.7997943797121316,,0.986971153846154,0.9566346153846154,,0.7974999999999999,0.9838461538461538,0.9125240384615384,0.9459855769230768,0.9540384615384616,0.5100841346153846,0.9081610576923076,0.8787499999999999,0.95625,0.992043269,0.871346154,0.965745192,0.580564904,0.939158654,0.965360577,0.990144231,0.87421875,0.932019231,0.850192308,0.959038462,0.683822115
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9946583219856492,0.7802164188033858,0.9991595041322314,0.9854728036419872,0.999162683969336,0.9996051635471324,0.9813466649065784,1.0,0.9921509800295858,0.9885796505177517,1.0,0.9265937037721892,0.995653198964497,0.9578192030325444,0.9343424093934912,,0.88530325443787,0.9988020062869822,0.9945945821005918,0.997461862056213,0.993833788,0.934644508,0.975765533,,0.96694203,0.998896311,0.992093426,,0.999565343,0.983261603,1.0,0.991315875
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.9982865748631514,0.9588429873282872,0.999994214876033,0.9914434184568344,0.9997050681359636,0.9990569608687708,0.978507817751932,0.9993562777366864,0.9951749722633136,0.9892477579511834,1.0,0.9765518676035504,0.995883875739645,0.9802193509615384,0.9842501849112424,0.9999916789940828,0.8036570821005917,0.9991484837278106,0.9999852071005916,0.99945381841716,0.997178601,0.977555936,0.985698618,0.936179271,0.97941568,0.999190089,0.9955478,0.908827778,0.999981624,0.998403523,1.0,0.992355307
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9877745613481348,0.7657981480695226,0.7923487603305784,0.9710842759764824,0.5923200971487685,0.964014409898974,0.9086925189824122,0.9230931028106508,0.9931393306213016,0.9664527089497044,0.9968001109467456,0.797801058616864,0.9953658931213016,0.7001398391272189,0.6931823224852072,0.8932020848742604,0.5276697716346154,0.890321514423077,0.761296458949704,0.9971306397928996,0.993498983,0.538119684,0.968760632,0.846689164,0.801413646,0.894250185,0.992454697,0.887747781,0.854214705,0.81355411,0.369645317,0.842974066
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9955681407132858,0.946333386083889,0.5962070247933884,0.9773715333612976,0.944632128357922,0.9976016132821676,0.6976709990834701,0.977351493158284,0.9912897559171596,0.9691991031804732,0.999903615014793,0.5987123243343195,0.989084227071006,0.9617032636834322,0.9433124537721894,0.9950344397189348,0.5391131194526627,0.9894790125739644,0.9842548076923078,0.9953517936390532,0.99229001,0.890467479,0.970482965,0.583217571,0.936734583,0.993406065,0.989975153,0.903765717,0.934576438,0.948503606,0.965511164,0.794750832
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.8238738738738738,0.7859440142942228,0.8198739245250872,0.9619715447154472,0.812756264236902,0.9943295019157088,0.8849902534113061,0.9582109325499684,0.9122631908564272,0.9337734037445992,1.0,0.6390730940577943,0.8086213815533339,0.7635929850653778,0.7423246543974218,0.9411828658404,0.6961615154536391,0.9402985074626864,0.8955104911499238,0.9159121024734982,0.991324536,0.780030124,0.833099019,0.793573265,0.898642044,0.654270651,0.997124784,0.687715145,0.921129808,0.734674064,0.89528213,0.810855811
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.8476833976833976,0.8135000992654358,0.83801857057671,0.966930894308943,0.8453302961275626,0.9935632183908046,0.8886001010757346,0.9738494326363688,0.9177235008611242,0.9423667786845896,1.0,0.6446953561696073,0.8051174853405367,0.8046848856664808,0.7346069035705198,0.9466731898238748,0.6953389830508475,0.9402432283029298,0.8971671941546515,0.9307273262661956,0.991593353,0.794703343,0.829627701,0.802879177,0.885543709,0.657571503,0.997699827,0.681036596,0.923918269,0.764894437,0.917601393,0.814261929
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9919348778207636,0.7602236366232955,0.8311644628099174,0.9791166835731367,0.7853521642859855,0.9935259874174434,0.906377705255038,0.94891618897929,0.991345460428994,0.941800573224852,0.999849990754438,0.7323717178254439,0.9936069249260356,0.9166769138313609,0.755601423816568,0.957086492233728,0.7081028106508876,0.9617501849112426,0.9324456823224851,0.9962428346893492,0.991567932,0.84387574,0.964598049,0.779151026,0.928618482,0.90234583,0.986863905,0.89486097,0.928909602,0.733168454,0.871842178,0.794514724
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.991041041041041,0.9613948919449902,0.9920454545454545,0.966237113402062,0.9791853512705532,0.9966445427728612,0.942769019876628,0.9943149038461538,0.992403846153846,0.9725360576923076,0.5,0.9615865384615386,0.9913341346153846,0.9218509615384616,0.9476923076923076,0.5,0.7339903846153846,0.9925721153846154,0.9841826923076924,0.997139423076923,0.99375,0.866971154,0.970913462,0.845504808,0.947572115,0.9975,0.993509615,0.877944712,0.993846154,0.98375,0.995108173,0.901658654
