Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.998491279181126,0.9721688632681796,1.0,0.9968807279250682,0.9982505129040496,1.0,0.9969415573312028,0.9994196561434032,0.995547492044596,0.9838565966896362,0.9645429362880886,0.981524919301298,0.9962551223644148,,0.9887717772029028,0.9986463221995834,0.9927682516425906,0.9963375380600262,1.0,0.9988079485359768,0.9983182619445524,0.9973615530779972,0.9822124035621896,0.9995963920239922,0.9961488976900712,0.9987623909709028,0.995575192875621,0.954968865181658,0.9535553215356792,0.999663927107896,1.0,0.9999537556374624
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'FTT', 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9968780971258672,0.8993677042801557,0.9486486486486486,0.9617623918174666,0.9170623145400592,,0.8836623553437712,,0.9939234449760768,0.943086124401914,,0.7788516746411482,0.9874162679425836,0.9179904306220096,0.3105263157894737,0.98377990430622,0.5755741626794258,0.9644736842105264,0.7593301435406699,0.9946411483253588,0.9886124401913876,0.8693062200956938,0.9761244019138756,0.6586363636363637,0.9291387559808612,0.9742583732057416,0.9882535885167464,0.9069856459330145,0.9558851674641148,0.938133971291866,0.9867942583732058,0.6430382775119617
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9921838242733142,0.7592166421898894,1.0,0.9968045877255808,0.9998497609382844,1.0,0.993995720960666,0.9995277122776494,0.9933530596826996,0.9911468372976808,1.0,0.9108868844577735,0.9904461894187404,0.9762892333050984,0.9839454224949064,1.0,0.9430839495432796,0.9987278221652436,0.9982571369703076,0.9984034248300178,0.9972713536778004,0.9898065520478012,0.970206497104004,0.9996609509855544,0.9290004807582244,0.9976257411689292,0.9962420732126096,,1.0,0.996227192600902,1.0,0.9948565737963876
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.9983110381197566,0.9795909097791036,1.0,0.9873601078590925,1.0,0.9998863853166956,0.9931375034117854,0.9992488725074974,0.9953306929786406,0.992181841075067,1.0,0.9788294681898309,0.9944873056935508,0.9907789427897712,0.9915768869760307,1.0,0.7704993017559121,0.9990998374579336,1.0,0.9984853826606532,0.998748883954122,0.9993722671184267,0.9845933014354068,0.9742572285433028,0.9906014056454752,0.9998912570682906,0.9996366841418464,0.9351412513449784,1.0,0.9978777958380074,1.0,0.9993033584395962
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9931444551072066,0.6266119661160653,0.8745235776316859,0.9482909001319144,0.8020702172247708,0.9977041259279428,0.3429913700942696,0.9951541860305396,0.99389276802271,0.9723076394771182,0.9979739474828874,0.6925243240768296,0.989578535289943,0.9461633204368032,0.8890403150111033,0.9967246628969118,0.7204009752523981,0.9830674664041572,0.9318548110162314,0.792883061285227,0.9939257343009548,0.8120498614958449,0.9581528582221104,0.8058488816647971,0.9455505826331816,0.7004724021885946,0.98082140976626,0.9134339873171404,0.5051375884251734,0.5988680433140268,0.9955816029852796,0.7610624756759233
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.995419323216915,0.982708860088722,0.7586210534859184,0.9878126158739317,0.9925007044175788,0.9995182094325912,0.2656206483805777,0.996935853116916,0.9927458162587852,0.962395549552437,0.998937524324077,0.7434220828277741,0.9804954099036194,0.9781394656715736,0.958814702044367,0.995379226666056,0.6368599619972071,0.959060918935006,0.9792637531192052,0.9970671458986744,0.989457315537648,0.9945971932876996,0.9700272429660493,0.7729894004258145,0.9173938325587784,0.992051006158284,0.9824286302969256,0.925770815686454,0.9574001282021932,0.9773746022298024,0.9931865112978184,0.6790938852132506
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.806465565353276,0.7555793720842264,0.9235922914784704,0.9493599184320832,0.8893072289156627,0.9966999232540292,0.8399579942242059,0.9955972434915774,0.8725082082551594,0.8762324631889848,1.0,0.7631746332129545,0.641979303325705,0.7737003058103975,0.7700339147286821,0.9759701250202956,0.7193356470004958,0.9134615384615384,0.8531461148648649,0.923300456039877,0.991403593977659,0.7186524667360237,0.9344178753430028,0.7731197455123835,0.9224695283518812,0.6165405797978575,0.9996190476190476,0.7337786699893858,0.9291387559808612,0.7105672105672106,0.9858244937319188,0.8537805000502059
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.8474578636008483,0.7703316101374353,0.9238934056007228,0.9787017106604736,0.9114457831325302,0.9971603990790484,0.8403780519821475,0.997383869321082,0.8808630393996247,0.8866568214394301,1.0,0.7650723060667707,0.6480624077091877,0.8493721126943848,0.7719638242894058,0.9774855225415382,0.7247892910262766,0.9159270216962524,0.8607210726351351,0.93829674408739,0.9907722195240408,0.7517795542900947,0.935280282242258,0.8061804135423767,0.9246776187952658,0.6195303516310596,0.9992380952380951,0.7454658729059946,0.9313397129186602,0.8679098679098679,0.9864513018322084,0.8527563008334169
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9934646653851708,0.7324685082287392,0.8249005762519275,0.9693693548696608,0.9218201049582192,0.9966574774539164,0.8352421568323062,0.9958059568233328,0.9941993086238868,0.9290044870767612,0.9999619972070236,0.7475314209839519,0.981924864357501,0.8886581122227055,0.8335118243629953,0.9800581488519036,0.7780268308875712,0.9665236601726152,0.9330535015224012,0.9967992948879376,0.9911217691902658,0.8140264645955908,0.9533701151530414,0.7861556511984616,0.9347810260754106,0.8861798035759254,0.9882942240333326,0.9148400906572652,0.936110665964607,0.7363247178407087,0.9808791007531878,0.7134732492387994
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.953171456888008,0.9561770428015564,0.9982882882882884,0.9845790715971676,0.983827893175074,0.995827232796486,0.9400953029271614,0.9991866028708134,0.9946889952153112,0.9669856459330144,1.0,0.9477511961722488,0.9691387559808612,0.9508133971291868,0.9760526315789474,0.9953588516746412,0.8095215311004784,0.9964832535885167,0.9808133971291866,0.9977990430622008,0.9916267942583732,0.9638755980861244,0.9674162679425836,0.7416746411483254,0.7682775119617226,0.9976555023923446,0.9892344497607656,0.895933014354067,0.9969377990430622,0.9774162679425836,0.9939952153110048,0.9935885167464116
