Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9998587175764352,0.9678030229928092,0.9969925619834712,0.99718134657677,0.997246744019251,1.0,0.9935227495336314,0.9967742233727812,0.9957091346153848,0.9879867788461538,0.977154331545858,0.983011857433432,0.9983492048816568,0.9910847355769232,0.9999540033284025,0.921974158653846,0.999711076183432,0.999753836908284,1.0,0.9997334966715976,0.9972787999260356,0.9678238258136096,0.9838170303254438,0.9995164571005918,0.994334088387574,0.9949151719674556,0.9393325859837278,0.9993523483727812,0.9654985669378698,0.9976262019230768,0.8179655140532545
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'FTT', 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.986011011011011,0.9391944990176816,0.8602045454545455,0.969706582077716,0.9490284005979072,,0.7162440027416038,0.958389423076923,0.9789903846153848,0.7975480769230769,0.8856971153846154,0.9562139423076924,0.9903125,,0.9835817307692308,,0.5533052884615385,0.9550841346153848,0.9681009615384616,0.9995432692307692,0.9850360576923076,0.9326923076923076,0.9701682692307692,0.5107211538461538,0.9480769230769232,0.9859375,0.8866105769230769,0.9421754807692309,0.7115384615384615,0.8929447115384614,0.7064903846153846
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9959198437676916,0.776866115230372,0.9995247933884296,0.9775080009634488,0.999423542265747,1.0,0.9809741337476118,,0.9934689349112426,0.9692344674556213,0.9987052745931954,0.980936575443787,0.9934839589497042,0.999761926775148,0.9999884430473372,0.9999570081360948,0.8701077107988165,0.9998952940088758,0.9970324056952664,0.9996805658284024,0.995188493897929,0.9446699334319526,0.982853758321006,0.9980974944526628,0.9671595321745562,0.9907454234467457,,0.999846870377219,0.9809837278106508,0.9585854289940828,0.9752984005177516
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.0001}",0.9982685388090792,0.9658214998398188,0.999995041322314,0.9957336580046424,0.9981941009158528,0.9992946241331,0.9738528224755142,0.994527551775148,0.9933149963017752,0.9769342871671598,0.9997289894600592,0.987815273668639,0.9973239876109468,0.9995772466715976,0.9999923724112426,1.0,0.5602685835798816,0.9998407451923076,0.999996301775148,0.9999699519230768,0.9995114876109468,0.9843518860946746,0.98324253420858,0.9651414571005916,0.98602556397929,0.9976906897189348,0.9444058570636096,0.999312014607988,0.9991112703402366,0.9685059171597634,0.9840548724112426
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9922169416663912,0.6615725390900915,0.7672520661157025,0.9565070834232112,0.4860946329103742,0.980155389354426,0.8245152749519538,0.9454447115384614,0.9927304456360946,0.578981254622781,0.9935774546967456,0.9508952015532544,0.9674197947485208,0.7470406111316568,0.9341742557322484,0.9896361871301774,0.6269875647189349,0.9053635817307693,0.92099609375,0.9997757951183432,0.9935730630547336,0.4057899177144971,0.7211907128328402,0.7039710845044378,0.9410580390162724,0.993962994637574,0.8856644092085798,0.9036955667529586,0.691392612795858,0.8262951876849112,0.8309721708579882
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9982404827249672,0.9211472473859528,0.6151863636363636,0.9789022344840425,0.9732879987308992,0.99835457618712,0.6621346740070495,0.9848717178254438,0.9929250647189348,0.4518568555843195,0.9932950027736688,0.9635961769600592,0.9871768676035504,0.9839292483357988,0.9793740754437872,0.9997801867603552,0.5214376849112425,0.9808852625739646,0.9857114460059172,0.9997009060650888,0.9920732017381656,0.9436976470044378,0.9680473372781064,0.6409772559171598,0.9349142474112424,0.9912101285133136,0.908094027366864,0.28801740477071,0.8841302237426035,0.663130894045858,0.730413854474852
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.8910266709511568,0.7202232997840349,0.8128182090446242,0.9484449760765552,0.8508214769647696,0.9936162079510704,0.7420943210416895,0.7761766132945173,0.7609498344792462,0.6056562047735273,0.9086810709769642,0.9412767028040804,0.9080169645770018,0.9606337704163792,0.9715546836684648,0.9989733059548256,0.7020479520479521,0.9096098709809544,0.8859373960850385,0.9593656493117892,0.9912921348314606,0.7694585906743238,0.8709464005382372,0.7645758354755785,0.8922988804305114,0.9971247843588268,0.6806971241354205,0.912560096153846,0.8620535807650211,0.6648358876537525,0.7999954355962633
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.8960877249357326,0.7477282914306671,0.7786762503743636,0.9693381180223286,0.8628895663956639,0.9951070336391438,0.7667505562242405,0.8450752062105774,0.7840563102711441,0.6129258751546357,0.9032382209027434,0.9444558803348428,0.9124298150723742,0.9622153209109732,0.974279330826658,0.9993839835728952,0.7023976023976024,0.9110178169158304,0.8934746946285664,0.9686116098144824,0.991609672691744,0.7660002889442699,0.8700044853106077,0.7968637532133676,0.9082032941051102,0.99784358826912,0.6743113699793715,0.9144110576923076,0.8612240060789003,0.6800878116161284,0.7965797401332806
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9908627346064784,0.7533676726583579,0.7233851239669422,0.9688243850625206,0.8488954578258606,0.9959341634688176,0.7786206575809151,0.9585324981508876,0.9919288553994082,0.8568128235946745,0.9590829558062132,0.9553984837278108,0.99143537352071,0.9561076183431952,0.972234652366864,0.9996650795118344,0.7143642520340237,0.9068352440828402,0.9382269323224852,0.9996826460798816,0.9912117464866864,0.7453529493343195,0.9728168916420118,0.7646419656065089,0.9292316937869824,0.989896449704142,0.9246198918269232,0.9244936899038462,0.7446731693786982,0.7504026442307693,0.7619926497781065
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.98501001001001,0.9278978388998036,0.9928636363636364,0.9496827914353688,0.9854633781763826,0.9954277286135692,0.9052433173406442,0.973653846153846,0.9903725961538462,0.9344831730769232,0.993966346153846,0.9770072115384616,0.9948557692307692,0.9955048076923076,0.9849038461538462,0.9997596153846154,0.8185336538461538,0.9413461538461538,0.9835576923076924,0.9997115384615384,0.5,0.927596153846154,0.9740384615384616,0.6334375000000001,0.9350240384615384,0.9908653846153846,0.9150961538461538,0.9923677884615384,0.9590144230769232,0.9512019230769232,0.8843990384615384
