,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7295268241214188,0.4523840999532965,0.6794008264462811,0.9512389308738142,0.6654606858059572,0.9007878238093995,0.7390055156221154,0.9582401072485207,0.9917994175295859,0.6239106416420118,0.9557429964866864,0.9778655464127219,0.9922330343934911,0.9282902644230768,0.9574634800295858,0.9109724019970413,0.5490318740754437,0.8436715282914201,0.8645606046597633,0.9997455159023669,0.9934281388683432,0.5660368897928993,0.9781638313609466,0.5977719350961538,0.7006366725221893,0.9922263313609467,0.8900395247781064,0.920173007581361,0.7052953957100592,0.7302711261094674,0.7600787028476331
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.058233233233233234,0.44238703339882124,0.5440909090909092,0.565543219666931,0.5771300448430493,0.2767330383480826,0.38056888279643597,0.9208173076923077,0.6047355769230769,0.3273317307692308,0.7191225961538462,0.5872716346153846,0.7836057692307692,0.19608173076923077,0.7518028846153846,0.5084134615384615,0.6088942307692308,0.4173557692307692,0.5777403846153846,0.5637980769230769,0.6645793269230769,0.5871875,0.31098557692307693,0.4916586538461538,0.4567788461538462,0.9455288461538461,0.38653846153846155,0.49542067307692306,0.6081490384615384,0.5444711538461539,0.6421394230769231
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9167603898886033,0.7366447985004686,0.9788110212638514,0.9720494417862838,0.9693851626016261,0.9988532110091743,0.9160739687055477,0.8857399320718099,0.8388857519292302,0.6848917908130854,0.9962614767166971,0.978626320845341,0.9915005408746717,0.9945364619277662,0.9920712767696582,1.0,0.8077922077922078,0.9869189023141511,0.927531091356492,0.9964991023339318,0.9924401563263313,0.8657944161519847,0.9413321372505046,0.9475064267352185,0.9208575595916003,0.9992811960897068,0.7565601868705254,0.979891826923077,0.8713880387878451,0.8438301650989936,0.9189818336731277
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9874940005070135,0.28475216245112533,0.693036776859504,0.9715688302965624,0.9476708202904184,0.9994360256175983,0.8833798958134169,0.9719420303254438,0.9929907082100592,0.3566650101701183,0.9956988489275148,0.9764792899408283,0.9925929178994083,0.9970384153106508,0.9891937869822485,0.8305623613165681,0.255025425295858,0.9981402551775148,0.9917090421597634,0.9996740939349112,0.9929002172707101,0.855062638683432,0.9802131102071006,0.9267543454142012,0.9470289386094675,0.9930036519970414,0.9030180981878698,0.9738522790310651,0.7418559310281063,0.865672152366864,0.8707611409023669
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9917667667667668,0.7464145383104126,0.9684545454545455,0.9654242664551943,0.851644245142003,0.9966814159292036,0.9250171350239891,0.9740144230769231,0.9927644230769231,0.9773557692307693,0.9919591346153844,0.9750600961538461,0.9926442307692308,0.996201923076923,0.9842548076923077,1.0,0.8138942307692307,0.9825,0.9821394230769231,0.9997115384615385,0.9928966346153847,0.7985096153846154,0.966514423076923,0.8934375,0.9517067307692307,0.9914423076923077,0.8993509615384615,0.9844110576923077,0.8898076923076923,0.9569711538461538,0.8434375000000001
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.2143450085689803,0.4594759789739619,0.5030697813716681,0.9674641148325359,0.5614413956639567,0.9743501529051988,0.4524200313673998,0.8318534691897137,0.5735377154814495,0.5935002841953927,0.975204794106328,0.9753556561913911,0.9620185786157042,0.9371980676328503,0.9768677456269412,0.5716632443531828,0.5846903096903097,0.7062768789678476,0.3212773504178767,0.47450628366247755,0.9924645823155838,0.3868512298190487,0.8972078941466696,0.8625706940874036,0.8590980838777998,0.9981311098332375,,0.3525360576923077,0.5315273236805231,0.4623758468723278,0.5112892919088337
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.1667959250541833,0.5099167827822187,0.6483652892561984,0.9648963820992239,0.7089159354814205,0.9962185979934042,0.519557885845742,0.9756072022928994,0.9931730769230769,0.6281620978180473,0.9836967224482248,0.978215259800296,0.9935708672337278,0.9894757766272189,0.9854276072485206,0.7599698363535503,0.6509190088757395,0.9567806952662723,0.7696297152366864,0.9997589219674556,0.9947585752588757,0.5442358542899408,0.978802699704142,0.9190717455621301,0.9033577570266272,0.9933783284023668,0.9322717501849112,0.3611204465606509,0.6312701090976331,0.6593480723002959,0.7025852903106509
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7869175481788095,0.5358777756763329,0.6894016528925621,0.8760081779940018,0.7269587274136935,0.5471911138956327,0.7278840746922624,0.9500738489275149,0.9930029585798815,0.6111725684171598,0.9562741540310651,0.9804903615014793,0.9928432414940829,0.9623162444526627,0.9169926497781065,0.3671724759615384,0.6932374491494083,0.915096384985207,0.92293003420858,0.9997369637573965,0.9926914987056212,0.6775865615754438,0.9785378143491125,0.7904301497781067,0.6949995377218935,0.9914483173076923,0.879270525147929,0.9338718102810651,0.6484286011464497,0.723259522928994,0.6973544979659763
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.6255529158834495,0.7800157024793388,0.6302875693107631,0.7104701928899078,0.9582457731833172,0.8335626615730586,0.132690343010355,0.5,0.5790546412721893,0.6538758552144971,0.9726101377588758,0.5870060558431953,0.9311593934911243,0.3318753467085799,0.9397006749260356,0.6743817030325443,0.7016249075443787,0.4662479197485207,0.997688840606509,0.01940932414940827,0.4001528984837278,0.9725205713757397,0.7942476423816568,0.9051340606508876,0.5,0.12356115939349112,0.6983095645340237,0.5656688008505917,0.5,0.5
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.993592190789388,0.859396771666004,0.9974776859504132,0.9790475064476225,0.9915011585012992,0.9968239051174285,0.9656106293051895,0.9800450721153846,0.9920680011094676,0.9772207840236686,0.9966333441198225,0.9813989691198224,0.9948793454142012,0.9971449704142011,0.9995250092455622,0.9998458302514792,0.9543974204881657,0.999455898668639,0.9935036057692307,0.9997092270710058,0.994214127218935,0.9566468657544378,0.9780283838757396,0.9954860854289942,0.9664332932692308,0.9916954049556213,0.9288580575073965,0.9863295118343195,0.9740916235207101,0.9611124722633135,0.9524810465976331
