,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,24_mnist,9_census,28_pendigits,11_donors,1_ALOI,44_Wilt,38_thyroid,2_annthyroid,3_backdoor,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,19_landsat,5_campaign,30_satellite
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.49866361930207015,0.8072844789937986,0.9723564220010941,0.7184402150024783,0.9777065716645169,0.8720192199862784,0.9774519928613921,0.9662569898869721,0.9962453301606187,0.9829986912552052,0.5,0.6655350386674599,0.9980009518143962,0.6773571683521714,0.9898458060678168,0.9376651992861393,0.9994270077334919,0.7729054134443784,0.9811421772754312,0.5,0.7540905413444379,0.9982015466983938,0.8742171326591315,0.7428609161213563,0.9189019631171922,0.734093753718025
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7020439607271058,0.8848536990130142,0.9734696880809259,0.7487328040101375,0.9800901564942022,0.8608896687186988,0.9685161213563355,0.9414141582391434,0.9929698988697204,0.9676882807852468,0.5988806662700773,0.9791271861986913,0.997520523497918,0.7994234384295063,0.9000205829863177,0.9257708506841166,0.9989415823914336,0.771762760261749,0.9817270672218916,0.8252011897679952,0.8691409875074362,0.998400237953599,,0.7008835217132658,0.9045006543723975,0.726434503271862
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8466117703945321,0.9361420211372171,0.9742246237035268,0.8436924267504606,0.9997713669526286,0.9188520210906637,0.9867447947650209,0.9863271861986913,0.995649018441404,0.9838019036287924,0.784997263533611,0.9849427721594289,0.9982765020820941,0.6297033908387863,0.9902541344437835,0.9849770374776918,0.9993270672218918,0.8131845330160618,0.9744918500892327,0.9557444378346223,0.9536804283164784,0.9952428316478287,0.8882491374182034,0.8898370017846519,0.9468587745389649,0.7612325996430696
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.3750886139749873,0.6090968643549655,0.8208367511107915,0.4922810930617513,0.759700979823418,0.5704185175518024,0.9187626412849494,0.8664080904223675,0.9943740630577037,0.9745679952409279,0.44326270077334917,0.6427547888161808,0.9670991076740035,0.6994485425342059,0.9024126115407496,0.6238079714455681,0.9708535395597859,0.37663735871505055,0.935846281975015,0.45350779298036875,0.6456851873884593,0.9966027364663891,0.8762599643069603,0.4363707317073171,0.5578153480071386,0.6342046400951815
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7769181596157944,0.993743558389379,0.9784797153945495,0.972764638217883,0.9985696216066192,0.9399737811336795,0.9957901249256395,0.9952749553837001,0.9996697204045211,0.9855102914931588,0.8643102914931587,0.9749894110648424,0.9987447947650209,0.9662748364069007,0.9991417013682332,0.9839326591314694,0.9996794765020821,0.907536466389054,0.9821503866745984,0.9771324211778702,0.9600780487804879,0.998365496728138,0.920800237953599,0.9131480071386079,0.9964540154669839,0.8998293872694825
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5601120326509204,0.6083103327801556,0.8383982430589147,0.6824335540405315,0.4952171900202243,0.7343204666311793,0.8852785246876858,0.9150650803093396,0.9957994051160024,0.9824953004164187,0.5427563355145746,0.6799738251041048,0.9979148126115408,0.764928494943486,0.9070315288518739,0.8660306960142772,0.9990834027364663,0.722676740035693,0.9789365853658536,0.7790668649613325,0.6903027959547887,0.9978552052349792,0.8605226650803094,0.7035079119571683,0.9030061867935751,0.6552418798334324
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6250609541215231,0.753110752030745,0.946251421278494,0.5,,0.8325959175158579,0.5,,0.989560499702558,0.9806748364069006,0.5,0.6420437834622248,0.9968323616894705,0.7829744199881022,0.5,0.7644930398572278,0.9846573468173706,0.7024798334324807,0.9763417013682332,0.5,0.794513741820345,0.5,0.863466745984533,0.6773029149315882,0.5,0.68756252230815
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7029843957448901,0.9882845663376714,0.9787067240083387,0.9630566777955466,0.9979752894312384,0.9104792704945689,0.9936761451516954,0.9983876264128495,0.9988402141582391,0.9842879238548483,0.5,0.7132568709101724,0.9985582391433672,0.8704916121356335,0.9981006543723974,0.9789372992266508,0.9994424747174301,0.7878791195716834,0.9817986912552052,0.9316104699583581,0.943714217727543,0.998212254610351,0.8828561570493754,0.8456575847709696,0.9978598453301606,0.8523186198691256
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.549648412529299,0.31307232072670105,0.9719139531768338,0.7206125092350999,0.9684446582902797,0.8692842112376783,0.9756211778703153,0.9491150505651398,0.9961972635336109,0.9836484235574063,0.41871433670434266,0.33569803688280786,0.06104818560380726,0.20892468768590128,0.9884126115407496,0.9352366448542534,0.9993299226650803,0.3045250446162998,0.9811665675193337,0.20809113622843542,0.23544961332540154,0.9983823914336705,0.8752042831647828,0.7452116597263534,0.9153734681737061,0.7334603212373587
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6969320100313068,0.9504856319329199,0.9763435907351449,0.9063332912493337,0.9954500886095242,0.8926490702194518,0.9855276621058893,0.998257227840571,0.9985337299226651,0.9853589530041642,0.5,0.7107990481856038,0.9985094586555622,0.859456513979774,0.9982267697798929,0.9799628792385484,0.9994446162998215,0.7830367638310529,0.9815740630577037,0.8580240333135039,0.9338508030933969,0.998286258179655,0.8819299226650803,0.8542703152885187,0.9952268887566924,0.8389061273051754
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4148025291350457,0.6022753078871517,0.45520242371289743,0.47753708067970335,0.6831148807126981,0.41251816197617974,0.7003359904818561,0.7439167162403331,0.4727032718619869,0.07424247471743008,0.4708134443783462,0.6276875669244497,0.12427828673408688,0.4668166567519334,0.7708646044021416,0.770799524092802,0.11430862581796551,0.2882641284949435,0.34854895895300414,0.3497051754907793,0.6384464009518144,0.9975600237953599,0.8448893515764425,0.7070277215942892,0.4706770969660916,0.7464450922070196
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5230150469602846,0.5223425626692287,0.5709002673290391,0.567367131461063,0.48428688101299233,0.6652393365265438,0.8399198096371208,0.7266354550862582,0.7535057703747768,0.4185055324211779,0.5384939916716239,0.5195697798929209,0.6906750743604997,0.5799369422962523,0.740573230220107,0.5378775728732897,0.6443593099345628,0.43240880428316486,0.6678734086853063,0.56600999405116,0.3659948839976205,0.982454491374182,0.6166730517549078,0.6972672218917311,0.8718774538964902,0.6241739440809042
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7522240571063286,0.9305476460826273,0.9851758095925657,0.8746013710031889,0.989308276971306,0.9054051804052907,0.9909846519928613,0.9887645449137419,0.9971881023200476,0.983540273646639,0.635135276621059,0.9621016061867935,0.9984749553837002,0.9653149315883403,0.9981168352171326,0.9866327186198692,0.9983678762641285,0.769197263533611,0.9774343842950625,0.8999110053539559,0.9480704342653183,0.9958058298631767,0.915338488994646,0.8714922070196311,0.9851440809042236,0.8203798929208806
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7241114015964858,0.9578801642064809,0.977200152306942,0.9128218256974254,0.9938681412929483,0.895609833495018,0.9908554431885782,0.9962105889351576,0.9987105294467579,0.9849458655562164,0.719377751338489,0.9810824509220702,0.9985451516954195,0.9077346817370613,0.9987179060083283,0.9808383105294468,0.9993991671624033,0.8119022010707913,0.9814893515764427,0.920647233789411,0.9518491374182034,0.9984654372397382,0.9101614515169543,0.8971945270672218,0.9947676383105294,0.8541396787626413
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.889845145798161,0.9915180365097388,0.9823705374494923,0.9658570172731439,,0.9489701724891908,0.993694229625223,,0.9991685901249258,0.983533254015467,0.7637797739440809,0.9840844735276619,0.9994543723973824,0.9731971445568114,0.9974216537775134,0.9893325401546699,0.998721237358715,0.8654731707317074,0.9803004164187983,0.9454769779892921,0.969234027364664,0.9970712671029149,0.9311161213563356,0.9251279000594885,0.9947978584176085,0.9179966686496133
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.736420036388074,0.9491483972399336,0.9784506794090649,0.956498003348016,0.9941704260309531,0.9300004260443352,0.9964799524092801,0.9930531826293872,0.9987305175490779,0.984711243307555,0.8722949434860202,0.9812218917311124,0.9985808447352765,0.968237239738251,0.9984659131469362,0.9785913146936348,0.9994253420582986,0.8673289708506842,0.9819544318857822,0.9844611540749555,0.9612409280190363,0.9986303390838787,0.9206856632956574,0.8786336704342652,0.9954612730517549,0.8908449732302202
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8658620039666278,0.9747261769586864,0.98096427187977,0.953463863872289,0.9928793886739057,0.936950335473186,0.9994903033908388,0.9975750148721,0.9993008923259964,0.9856834027364664,0.9739726353361096,0.9848580606781678,0.9989142177275431,0.9664079714455682,0.999723735871505,0.9763516954193932,0.9994612730517549,0.8452743604997025,0.9801488399762046,0.9895402736466389,0.9610575847709697,0.9980616299821535,0.9181277810826889,0.9335976204640094,0.9994005948839976,0.7684423557406306
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.483558265993542,0.7382505022272688,0.9558923583225384,0.5560991405512069,0.8413323619272515,0.6763164892379732,0.9269306365258775,0.8890979179060082,0.9949025580011898,0.9834184414039263,0.4873068411659726,0.6601046995835813,0.9681689470553243,0.7094617489589531,0.9338242712671028,0.8664864961332541,0.9989856038072575,0.7106681737061273,0.9764171326591314,0.513698512790006,0.6852208209399167,0.9978341463414634,0.861570731707317,0.7565539559785841,0.7947676383105293,0.7364082093991672
