,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.34625345522271633,0.5030650922693123,0.5651438844231184,0.8091544171942355,0.612165924929672,0.5527200487873275,0.6136262314714355,0.8997880785924142,0.9866799160187603,0.5395676966720446,0.6895645907022812,0.9377216995357295,0.9891459663371123,0.5395653249210113,0.8673668729785221,0.7014087262146884,0.6087262567397075,0.9245814749520789,0.7629725065772861,0.8034569397871801,0.6130068798085301,0.9439924365276897,0.6460918486583156,0.7804587745893532,0.9828775288288903,0.7119676872290908,0.8774631050177915,0.6398628130276733,0.7057526358340495,0.6569532358538857
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9451363228198714,0.4145093518808869,0.5531863998342811,0.9216083312936589,0.5624482977688454,0.8817075072232587,0.7609079328077892,0.901313387519496,0.657507475077829,0.5783904864780225,0.4199019518952372,0.924179565332134,0.9779332866332976,0.9598184758374779,0.799680060961573,0.9932292775710321,0.6389762584732382,0.6484222799138493,0.8652975643322991,0.9862607890965925,0.4363422100778872,0.9461149822203065,0.4769252442704918,0.7920826080258124,0.7911758384969945,0.40724498500272827,0.343316708921956,0.6005192123850085,0.4492085011401762,0.6409321464079669
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9424551131601606,0.6326486608393613,0.7912605422365147,0.9547767539822698,0.6199038190727727,0.9839925126958995,0.7428543571631606,0.9352846152172268,0.9895098951261448,0.9587577562570538,0.9520216126129786,0.9614567972549006,0.9838357215605015,0.9450808493511688,0.9623881220495468,0.9951541473986399,0.6638332865716952,0.892276780398884,0.8750013861726216,0.9838947927154369,0.7083348441571394,0.9621589862491398,0.7942867274516745,0.9072200989895662,0.9859485052323571,0.8732577088363513,0.8742319467308606,0.6417143404945108,0.7711580118181416,0.7230669896523183
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9451363228198714,0.4145093518808869,0.5531863998342811,0.9216083312936589,0.5624482977688454,0.8817075072232587,0.7609079328077892,0.901313387519496,0.657507475077829,0.5783904864780225,0.4199019518952372,0.924179565332134,0.9779332866332976,0.9598184758374779,0.799680060961573,0.9932292775710321,0.6389762584732382,0.6484222799138493,0.8652975643322991,0.9862607890965925,0.4363422100778872,0.9461149822203065,0.4769252442704918,0.7920826080258124,0.7911758384969945,0.40724498500272827,0.343316708921956,0.6005192123850085,0.4492085011401762,0.6409321464079669
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9821670220731409,0.6435164368582614,0.7198344032067203,0.9392146126794229,0.7916472311632263,0.9832492072913366,0.3756750365267426,0.9554266054919935,0.9900598618006156,0.6171004614965412,0.9739784752026296,0.9662484953197789,0.9915658354390502,0.9193033968283411,0.93672088574402,0.9999116136343507,0.7692180974049581,0.979558012534618,0.9904866183996073,0.9925733008024406,0.7657499053854789,0.9479443073296002,0.8384633853539907,0.9289556656088469,0.9910246735242184,0.8698459881609812,0.9827145894238332,0.6393054899903085,0.5648255613351088,0.7428283560133027
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9957243259196582,0.9735247876789427,0.9999933126149114,0.9923502566288057,0.9994484615519563,0.9997055988418413,0.99051351797745,0.9854784306579581,0.9955804020200532,0.9794396369232161,0.9988650584584233,0.9687603133022229,0.9971064569600852,0.9999671630205234,1.0,1.0,0.973584959234521,0.998885660248753,0.9994070886326525,0.9996076663840436,0.9828314144048804,0.976037357204381,0.9996499235833521,0.9820490601066092,0.9976227434660303,0.9443321454076496,0.9770455576804582,0.7414396764408623,0.9829435785527745,0.9712736217804283
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6987459644463878,0.5120147064631555,0.4906535134016061,0.8598195659407167,0.6084461224527644,,0.6941333242033805,0.9480843625596809,0.9642525457636018,0.5793224416255954,0.9622976468457936,0.9638095917540597,0.9779781050410287,,0.9201600266034451,,0.6277204469783316,0.7662979285379716,0.4545661331473302,0.9704796698438791,0.6670487304699537,0.9391576177704665,0.649457805885115,0.7913224064923305,0.989177460121534,0.3458691287878295,0.5844836913119341,0.620395258457884,0.7546760747862715,0.7216272539217172
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9788417828885083,0.770698905515965,0.9964521682947647,0.9140299511148819,0.9480331951233845,0.9941108574487221,0.9437728908017464,0.9620377269321922,0.9879847805993449,0.9548484104245205,0.9948247832101418,0.9660921361254851,0.9831984113905978,0.9954117387710688,0.9844307451826733,0.998064456557842,0.9413810415502711,0.9875186396958407,0.9922229774188009,0.9853260315995362,0.8978222363828863,0.9460497910979215,0.9644291140391449,0.935045066238092,0.9884521444498668,0.8782637428792854,0.9393230984034069,0.8381937394439035,0.9507318197329895,0.8317685412101073
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9143519804819839,0.6142632456093956,0.7329218633608311,,0.6649387914217889,0.9185165084730946,0.7461515521593023,0.5993645291738879,,0.5890127517575987,,,,,,0.5,0.45413579331409526,,,,0.6954616475254338,,0.769533196988671,0.8698378629681537,,0.5755545467497036,,,0.7442980494513936,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8807159985916249,0.6194417127717866,0.5366906826510617,0.9373117717703263,0.6004937469200808,0.7035628345162666,0.5828212537895969,0.9443682525362643,0.7873065279901557,0.573494357185564,0.993267834080467,0.9688337547830304,0.988947619481963,0.8584725723219251,0.9517759536267976,0.9761474711638258,0.649721469898524,0.9004681871533361,0.9029613364059513,0.9855499188623789,0.6421638433205794,0.9472728054184609,0.9146234366643571,0.9066386201040025,0.9900807732820034,0.665062622158006,0.9256970168922136,0.634156903897316,0.6838806207729621,0.757399951084125
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9841946747169383,0.7059783123659655,0.7529622008858632,0.9710047920745251,0.8107094350456171,0.990527035541681,0.8371344164104522,0.9474329203367613,0.9870063704702261,0.9500147568651974,0.9935313511756758,0.9568172543849929,0.977652021991589,0.9807565613774974,0.9743338097184155,0.9919115268945894,0.7241006879419327,0.9559260827863552,0.9051955255231414,0.9827163304878082,0.7716616125592868,0.9417846832069425,0.8557409148429662,0.912063421256469,0.9856087222506515,0.8697773145627155,0.8996829545063223,0.8021747231429007,0.8508843746691364,0.7878274657362125
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9955499179752558,0.9085736361132517,0.990775767265949,0.9632656040129436,0.9942649203269303,0.9998882048661523,0.9750935524092463,0.9692023580876832,0.9885971460099229,0.9741389518412169,0.9979452976496522,0.967494652167959,0.9869796671355777,0.9981648514609429,0.9999782931077013,1.0,0.9851911691675953,0.9988320143299871,0.9959364127640009,0.9949627793294158,0.9575237105868163,0.9254074720484886,0.9986734690349882,0.9492255350894161,0.9922123539702438,0.9383935392666357,0.9960118440376855,0.9455089579424096,0.9435479181458115,0.9676029725512608
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9947779718446932,0.48065619628399703,0.9972884100702843,0.9619629415062461,0.991513376083338,0.9989530211340947,0.9476029571854724,0.973607526512468,0.9890816678225687,0.9684609993193638,0.9965592277775055,0.9817725449601744,0.9889153342568339,0.9971333269758249,0.9999552843008246,0.6748046128102579,0.9575205612109963,0.9987712073013271,0.9901275809117249,0.9895369835157737,0.9211085706157974,0.9360344587200691,0.9940057000327267,0.9444607143445353,0.9887430755345037,,0.9929088512159954,0.9493034571845378,0.9413114793738738,0.9338982268390805
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5656632010179072,0.4447373081619596,0.5996913952202244,0.7834300751196082,0.4903810715036492,0.7160012546222048,0.46957314137223694,0.9305462441407222,0.9824644937578654,0.5712060233177293,0.9362464693761503,0.9661037149366224,0.9877508957943975,0.8837653480044835,0.9193666942184027,0.7123790984942682,0.42369024271608224,0.7285427319015741,0.7687710463442298,0.966248304703413,0.4874396618910335,0.8223138929052638,0.4337509210528764,0.7652550439295333,0.9901058365608296,0.7415299557030186,0.8316779244371872,0.641754555490075,0.7748020077197076,0.732936346674266
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.3088278193140869,0.6183303963741277,0.6858610315256927,0.8764996013310786,0.5336880719358337,,0.7682212309896782,0.9736929453679304,0.6022324899533018,0.6304418298105484,0.5752634738832805,0.9626172991568338,0.9816130195125325,,0.8576928646111254,,0.6824441769688916,0.3889662428430163,0.843629093606957,0.3084024652701828,0.5866472921675283,0.31064214573550497,0.6681043272621745,0.8108146870818711,0.3079533692222749,0.6799446616050235,0.8495893391960783,0.36143109990520206,0.34807580710651675,0.7376514344084103
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9920667746946021,0.8736907618969979,0.9860110066284526,0.9754124109825995,0.9651548155703211,0.975368457608583,0.9325796361296641,0.9470370188814259,0.9905207829092437,0.9666409792761123,0.9795632522867319,0.9404373911531418,0.9920272533269645,0.9648183129468331,0.9665860728962417,0.9997379358689451,0.9371495791622881,0.9941065905490274,0.993062334950282,0.9863715308971688,0.9440905318451283,0.9449520459302538,0.9797238947235143,0.9496126097422664,0.9718623831148753,0.8758679061809707,0.9811831646337469,0.9225167654850064,0.9386821067758817,0.9096776517817665
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.3619431508171097,0.40365567946503045,0.35381386671703124,0.9250754513312951,0.5311603179009943,0.9742670130984983,0.6070966234343593,0.9351948563279436,0.6070770362769796,0.5823308129174485,0.9628963439396083,0.9507689994504227,0.9900264191633914,0.9470275895029041,0.9632432370342439,0.41353332047119373,0.5870902051699396,0.8933315181662931,0.4274369857172411,0.9920875842509927,0.6606474926066503,0.9467110655962054,0.3500640150070172,0.37970383692769405,0.9856386284476752,0.782511543294327,0.9243604721169889,0.3656587076640181,0.6049430004655845,0.7225035623465031
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9987090256098334,0.9415778169460207,1.0,0.9950283268722564,0.9953424923678318,0.9949763800642898,0.9763329439053728,0.9729001920116551,0.9903702756203847,0.9691951148300488,0.9845348560511387,0.9641064476153731,0.9936519650773026,0.9999648651827231,1.0,1.0,0.9829899021671751,0.9958634383794892,0.9998957842077418,0.9992269058203647,0.9794647691814449,0.9576582741288693,0.9970397688392878,0.955887965711294,0.987087503969207,0.8915533812580037,0.9995424280370996,0.8953030640052752,0.9750618420478232,0.936179441441328
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9905999385894275,0.8351541359651709,0.9949556293585053,0.9862901340730477,0.9846539888564285,0.9970540552178737,0.8549381247613509,0.9798837867996937,0.9904220861896771,0.9592833124165094,0.9982436239963648,0.970142207953935,0.9880975271436647,0.9851109074795493,0.9924584682773525,1.0,0.9190650953157906,0.996953804248332,0.9956591112219833,0.9950842380941515,0.93775679250672,0.9424969783474453,0.9955027582260711,0.9370507448664125,0.9919835242590455,0.9178748798895268,0.9882296540716773,0.9582365370378132,0.9260201256171501,0.9453563035758619
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.961441938076764,0.5234985822475742,0.6911340931505978,0.9713402413546236,0.6972615792760419,0.9731361147560157,0.745020363330297,0.9420361608186153,0.9833881207930031,0.7896803118038197,0.956995552254081,0.9500462894397961,0.9893709618415083,0.9420589621884197,0.8489834356356867,0.9407851798913069,0.6502535948736295,0.5624572427162309,0.8716533777864788,0.9925039391113889,0.7628819742611804,0.9442573818320761,0.7931352232587835,0.9152272931045061,0.9867632719243618,0.7876214700378334,0.8745516083078674,0.6304389442237951,0.8700439455269218,0.6370113037822792
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9692334482200069,0.4777215197779679,0.8275414705257628,0.9305322395867428,0.5,0.9830686715383969,0.7813361673403232,0.93560765885132,0.9894405103002634,0.5,0.9767026337626041,0.9528485848039542,0.9898349381186491,0.9747416835847547,0.9596082027914941,0.9993809146197735,0.5,0.9082953770570512,0.8874199334540873,0.9905571071710091,0.5,0.9470115758217476,0.5,0.5008447984552257,0.9891740834581437,0.7740254250384742,0.9341034867201661,0.6174178530451822,0.5,0.7302629412454547
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.99323455545834,0.7311547234068274,0.9866418177354954,0.9221097190250552,0.975135195483144,0.9996103496464351,0.9492764212504997,0.9796032835926995,0.989449542200159,0.9703610792425261,0.9965884014881358,0.9816670284388004,0.9917870463689782,0.99595333755748,0.993508564163831,0.9999808705598061,0.8601575238996139,0.9949838456921984,0.9888457250398534,0.9882982983351842,0.6854107065637387,0.9408129189178285,0.9991802103484291,0.9574853236888887,0.9869109390336136,0.9218172660197632,0.9664050378918458,0.8683272549324523,0.9183293367154195,0.8178069771738905
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9580492065542077,0.566930011241943,0.5962014842571465,0.9106876562347668,0.5867332589654648,0.8783037623587315,0.6583151413088244,0.9042883729844227,0.9377697527319755,0.38730556316570913,0.933103086579469,0.9492392645413354,0.4546380294914984,0.5990457317173099,0.9076246437326856,0.4976651290248142,0.6988375633160948,0.802903521643582,0.9735011960431857,0.3109935921941311,0.44804482499270976,0.3104635612543725,0.6296844639580282,0.7365406065610205,0.372552236580878,,0.8782132260285735,0.5631319322222514,0.7733469578636736,0.418219399702612
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9900107873468923,0.6790626227443355,0.9846977608057981,0.9262178169967786,0.9561112319710676,0.9984781283216102,0.8882471275075448,0.9595478211523045,0.9904197931508123,0.9582847429521859,0.996390758275455,0.969306671155941,0.9885364701247068,0.9989514177240628,0.9911396682738961,1.0,0.7640588115199011,0.9971113359768146,0.982242042118173,0.9912723268958299,0.860609483818138,0.9426702735304766,0.9663771695031869,0.9360974345626738,0.988785651682266,0.8973407291773697,0.9931183980346067,0.8966656171661591,0.8546116172944563,0.8660395885780166
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9723647957735122,0.5,0.835343566251615,0.9213915707911337,0.5,0.9832550701563956,0.7830541691052774,0.9357909102540908,0.9895098483362142,0.5,0.9797712155994958,0.9553527983790766,0.9903007555515037,0.9769565196484309,0.9633963036224893,0.9905975913171012,0.5,0.8978930781541474,0.896078658119611,0.9924449234612643,0.5,0.9466220610140355,0.5,0.8553071069559551,0.9898796425108254,0.7669707643164136,0.9427562529912547,0.612238326136876,0.5,0.7283363392465776
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.943270172500414,0.5946900513312697,0.4702659578936367,0.5259186763504146,0.7839068305989287,0.44694260073636594,0.44868336448016644,0.9145570830865462,0.9901487971177617,0.6324489828105466,0.9568831775586486,0.32160937764180764,0.5396786358194441,0.4314364018243849,0.8401217508508125,0.4060990228804967,0.5900144249791999,0.8210129756082272,0.5257712998796816,0.45421861380806283,0.7876108060360588,0.9468207017440171,0.5434581096974137,0.9318727346083876,0.8587208937279401,0.7388443976063692,0.4069241217490081,0.6111892376049657,0.8145213478574771,0.6746735302365715
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9879147351006307,0.728349196180428,0.9948655857674491,0.9726099044923572,0.9876832947610682,0.9946470070065743,0.9569579379396971,,0.9911206362143459,0.9475802278662837,0.9921425521165778,0.969228131226494,0.9899974822106934,0.9970541086603311,0.9994650172115053,0.9994804099785151,0.9886155375938332,0.9972256015876332,0.9849423701509143,0.9947129097068921,0.913167245796452,0.9475261087434728,0.9820651933551661,0.9634042950167793,0.9918228580555175,,0.9829148690723106,0.904077024884534,0.9595568441027384,0.801098768365301
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.33923532613205254,0.4782173128400613,0.5628188920325827,0.9214824186617333,0.611886674265738,0.550935047024291,0.422764421839654,0.9601951642157576,0.9878157875227145,0.6000148062833554,0.9761225935926234,0.9549493458794032,0.9904050277015901,0.9805705017653633,0.9710433206407838,0.6707060123798901,0.6177690827861197,0.9460715469894767,0.7325142753763894,0.9937295296839469,0.4822234001181438,0.949019120946418,0.9015114449269336,0.8862301125591026,0.9896739470138987,0.8782828419710915,0.9438300021593546,0.640569728208176,0.6958899496184789,0.6681493672269936
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9611027678270385,0.5610163056785543,0.602015593039894,,0.6469152771713117,0.5921495354651823,0.7485681119082289,,,0.6059853957033393,,,,,,0.3084652497647558,0.6904784159359909,,,,0.723189472812545,,0.8800118943798708,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9869150131692074,0.7138542307790463,0.9743356976389538,0.9379819351865568,0.9113407351213266,0.9839068299531355,0.851119763090902,0.9557168152644835,0.9889075057264246,0.6930861810872104,0.993267666291989,0.9672866835677103,0.9877964890390456,0.9936967006796593,0.977811733472576,0.9998119081150385,0.7737635305387545,0.9805829879604842,0.9795094150734835,0.9898137271970081,0.8142633318386057,0.9462459320099168,0.9161603103799583,0.9236742219609899,0.9867385967874847,0.8060487271806778,0.9867981479082357,0.4443007724548767,0.8861319724279016,0.7735016799636126
