,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.4916235285287954,0.10081398873015895,0.04557367646430593,0.19710566613486877,0.077478542362823,0.06328300683338167,0.10246953746580667,0.22896429752214736,0.4781896657475962,0.22357570015417416,0.016876202173399708,0.033461061765615696,0.47960344123432114,0.2450559576156292,0.13662555875054785,0.21100083896392555,0.027595692811153545,0.48342814929562916,0.07978666322128523,0.9373181100392844,0.40176147610283464,0.03705674192754415,0.21729881191879746,0.1014350713870473,0.15063740253196534,0.9074785535349272,0.5109989122997471,0.049495924053139684,0.22401330750010323,0.04979619804887347,0.19257779690771643,0.04594544304455602
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9926757287789822,0.7316375114050063,0.8911905633289838,0.9368282296763566,0.9291240559808329,0.9914925036875288,0.9348823492219337,0.9923104477319256,0.9834484394816874,0.9695673909629243,0.9963260016320089,0.9714463522185017,0.9909868029200886,0.9455879992522577,0.9676649388349045,0.9956279931585814,0.7297258941596287,0.99754876806897,0.9826506908843913,0.9994671955182239,0.9924827365151915,0.8634772213611461,0.9461811063110507,,0.9255631754789861,0.9984720482233647,0.986208317208203,0.882785650799468,0.9877582804396539,0.9467196920886809,0.9949159874350474,0.9022735554751082
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9777085668583332,0.5,0.5,0.9383285519408382,0.5,0.9773775648305417,0.8447994360238367,0.9783594248065269,0.9807106220403625,0.9652364515563921,0.9917645404659353,0.5,0.9848623132099059,0.9010764243772105,0.5,0.9477856592686984,0.5,0.9871372060696667,0.8875244605869417,0.9975249281244147,0.9876162366258557,0.5,0.9464958237124927,0.5,0.8554664951788572,0.9983508207566473,0.985696628798157,0.7773425133125582,0.9423720916037623,0.6577954122989385,0.9214608631282648,0.6657454717819342
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9992524736802119,0.9398675180654273,0.9999798426065517,0.982349619146342,0.9956018731452874,0.9996256426580155,0.9870091337466369,1.0,0.9894855266487106,0.9797005620818909,1.0,0.9864478522233763,0.9922682877345547,0.9771760463233584,0.9904848507469921,0.9999990707585427,0.9681347832829832,0.9987839644376919,1.0,0.9999873014874143,0.9983468159383384,0.9967120374715186,0.967525969003908,0.9992548616306971,0.9720611527452441,0.9997579018364535,0.9944490477820752,0.9224350109181385,0.9997919705692253,0.999999535603239,0.9999618601678426,0.9992541922206397
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5326014648446744,0.405610804947629,0.6048450828466412,0.8919036688615692,0.5472760257226656,0.6080202418376817,0.7197635264597662,0.5941318764012529,0.9802231032662799,0.9524717285800582,0.3676529689398456,0.5799221287224059,0.9868593164081305,0.9020634495277443,0.7197761915783507,0.9063225928125017,0.5019539789785349,0.9587939179648375,0.8795554397620184,0.9760814893651095,0.9900913263071756,0.6866643056703118,0.9460748410675768,0.5289955758215489,0.8035830657846681,0.9974745589669083,0.9847981484941256,0.7517637953141594,0.8886019533810214,0.6794382469600144,0.7526098228182724,0.7069861233425654
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9941187584561401,0.9454609157982794,0.9487372458255168,0.9669895229283771,0.980310601270426,0.9926482993272973,0.9555043059841882,0.9972544581715912,0.9826994388697035,0.9623227989373845,1.0,0.9603780237019277,0.988156910769343,0.9700479223868423,0.9572226745935727,1.0,0.9485359032092845,0.9982267357877249,0.9973078760838552,0.9998063904568817,0.9943055907144944,0.9733822881464574,0.947519423011228,0.9982876571869909,0.9304632496547074,0.999351442659753,0.9879915584503898,0.805462972351315,0.9494433007346728,0.6255554648984881,0.9949352533700513,0.9803791121644048
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9336076871064858,0.6330470686509242,0.7237520365189142,0.9362195253898697,0.676715367604844,0.9855981961707082,0.819353168861487,0.9332080216654517,0.9777456174690201,0.9270463376729353,0.9958764526269542,0.6837345637305234,0.9822228557361021,0.9163214896224514,0.7591773631205935,0.9082274011388325,0.6771332200052477,0.96736746923867,0.8459225694746965,0.9884739539108911,0.9872592872216931,0.7124646326499015,0.9450219195428394,0.7649152584210137,0.8893866833107851,0.9962389082228242,0.9815962779041303,0.7597402635294299,0.9032414865679674,0.6413004581713615,0.8457518613288639,0.66556824739433
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8710225395858274,0.5470526226896948,0.8357619070705782,0.8954352616104702,0.61289354544277,,0.7766714297526232,,0.8931415512187253,0.93418343840062,,0.6409792979532579,0.9869209863526556,0.7387502696376764,0.9184053332806033,0.8416054425383771,0.5,0.5,0.5,0.9897030656540429,0.9208311028697425,0.7321851201904102,0.9252093154162444,0.5,0.4078480951097447,0.9933426041979905,0.9857997084620813,0.7566743591636524,0.9383131357916508,0.5,0.897345878299111,0.655451679759645
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9857907960897361,0.6470373219546879,0.9323188391536167,0.9521973197781324,0.9246561029103217,0.99045076269082,0.9103089323996859,0.99459831700544,0.9818252528242535,0.9748629168853532,0.9999955700576673,0.8088636174758616,0.983040185257576,0.9369229451256857,0.8565037348531785,0.9908541214333597,0.8586496613397497,0.9908695024832422,0.9708104737846355,0.9994350579417994,0.9933119899601349,0.8282627751891828,0.9467369698375321,0.9558097083060435,0.9088251970599148,0.9987538632486684,0.9886338865871722,0.8538195950389303,0.9813909649135366,0.8960210457016946,0.9999883195794046,0.9043183126552681
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.984645659401823,0.40390362794540735,0.8919396528263447,0.9456589622038367,0.8165096958575078,0.9946219824094022,0.9091811444206246,0.9929866339038816,0.9821312819792303,0.9549896708577086,0.9515038639195889,0.3794182011833915,0.9830061550949286,0.9339852333408993,0.8255307345888703,0.994397136771185,0.3742590909933059,0.9923964480639378,0.9531940729777577,0.9993838616755576,0.9849448623127877,0.7497320425551575,0.9461235677452433,0.8999855911822654,0.9057374813468082,0.9988601220730626,0.9853163233590205,0.8038762349558276,0.9524242593137857,0.6551113396691908,0.9887579224162354,0.7950883777893415
