,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.3207517447953055,0.5173521076514979,0.4779395271569254,0.635309852102729,0.47661861622930923,0.6223065354838765,0.6571146147481703,0.9092844408354905,0.9816631458248176,0.6309033603923846,0.991187542022242,0.9575296133148348,0.9893824750665754,0.8841000858962851,0.8813781470670413,0.7888313101698121,0.6031964192271013,0.9636583387153423,0.7131655393865951,0.82608092360554,0.44524821340685194,0.930663251212051,0.8593632448209926,0.57841526428054,0.9860251634778482,0.6870587444776862,0.34778173595710304,0.7006549949414219,0.6286365108720379,0.5808957818622718
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9877490587456587,0.9313958971189731,0.9570055631824645,0.9668210471138969,0.9808846964512715,0.9999279084180648,0.9427641828584176,0.9524874208914904,0.9875775341074032,0.9222792958812744,0.9978017091057312,0.9606846454113375,0.9883405377397889,0.9950708363246505,0.9992753063911812,0.9999906259587474,0.9133124154985556,0.9999852527896064,0.9734618450504078,0.9908629019721296,0.9086473542196568,0.9403378968456333,0.9944838882861813,0.8880430882230212,0.9893749120826456,0.7851501511994207,0.9955259428101144,0.7716139688367536,0.9599170534486943,0.9355791964948454
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9370846215483818,0.6894720641899873,0.7685960664104854,0.9156458039975883,0.7614444320647542,0.8758958012195137,0.7967622122694391,0.9435162644531337,0.9798382482141175,0.6367216426298643,0.989508207388709,0.9598443467575464,0.9870784415391817,0.976029042979669,0.9569875451901579,0.9997162222324066,0.6819371440687507,0.9298700390921741,0.9073808634977234,0.9925524757472538,0.6184479202015825,0.9414837509648513,0.7576179758946706,0.8278255508024639,0.9864137928704094,0.7511853959197536,0.9709714355219218,0.697842406723807,0.7250013461277909,0.613861046801454
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9835452225598637,0.580919472810093,0.602549833719501,0.8054988095802662,0.7911960180068498,,0.5782213267114205,0.9049609890626761,0.973324868049257,0.6408596253639354,0.913127817605018,0.31077496535472543,0.973576967701727,,0.8609339814822394,,0.6976968887646587,0.8037442104561351,0.7439011156081722,0.7217167985196413,0.6995293456179782,0.9327678811774438,0.7407384685630617,0.7627522433134548,0.976707313483793,0.7405128146918403,0.9399613606832198,0.7454452123062077,0.773316254604193,0.6465138610481025
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9834371955029981,0.5856780558696096,0.7959399072993275,0.9141973351024125,0.7970090751534196,0.9896663736276549,0.8129647588640974,0.942195717717585,0.9800271669089131,0.617250382030697,0.9885677692495878,0.9588426082045995,0.9867350476059322,0.9807151339535781,0.9543874227820195,0.9999058240213432,0.5,0.9101208928040705,0.8714537349927272,0.9930626761516563,0.5319811709846821,0.9414849403641581,0.5,0.7341593701711006,0.9855001380923639,0.7573552565679103,0.9511930717048511,0.6953902256224269,0.7274198348448843,0.597133550094773
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9658808380778287,0.7098456027021088,0.855443461081295,0.9399977084831748,0.7489690860816687,0.9875194898901778,0.799400913400913,0.939825152295772,0.9872813343863738,0.9606318967792296,0.9899740993616897,0.936641999508053,0.9828421619092071,0.9649079154377502,0.9452058177046994,0.9970353759822848,0.7163565413482872,0.9084387086221108,0.8436394041296102,0.9930504001134487,0.6038716567980595,0.9400661332689351,0.8054443646945765,0.8533594398036962,0.9899880781021854,,0.8940029239798086,0.6924799118959872,0.7708324824491308,0.6055022744560967
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9919013052586061,0.7681543102467859,0.9837752480055754,0.9335240907547129,0.8937722101357617,1.0,0.8606763711510421,0.9499533513136437,0.9648065811883229,0.9610968765172166,0.9935099858164124,0.9214741268540108,0.9916951408599568,0.9794848916391055,0.9872557544334482,0.9998853737952037,0.7068116425297506,0.9500440685221005,0.9602090114410545,0.9758878535365814,0.9278764169855533,0.9548421737476487,0.9818075552407375,0.8597589722251839,0.9850933317669575,0.7592938795802142,0.9903248038671876,0.8970771454671003,0.9277595758597021,0.7631943596673539
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5826645802227064,0.43230100489370127,0.5604814076147167,0.8077841712233953,0.5301374447861507,0.6682780360702203,0.6993782598119485,0.9410729499858888,0.9423563999973519,0.5793149251713332,0.9779740268831449,0.9449760889126585,0.987173109368886,0.8167057293443254,0.9082401705399943,0.5633114610656722,0.5596704019057437,0.5271428434847509,0.6175568841943375,0.9287419475778329,0.40739147355971195,0.9192410324294551,0.4024006896735721,0.6936181347971906,0.9739984802705617,0.770502711623439,0.8542314907326862,0.45642231402988365,0.664107714985999,0.4573896190299422
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9877490587456587,0.9313958971189731,0.9570055631824645,0.9668210471138969,0.9808846964512715,0.9999279084180648,0.9427641828584176,0.9524874208914904,0.9875775341074032,0.9222792958812744,0.9978017091057312,0.9606846454113375,0.9883405377397889,0.9950708363246505,0.9992753063911812,0.9999906259587474,0.9133124154985556,0.9999852527896064,0.9734618450504078,0.9908629019721296,0.9086473542196568,0.9403378968456333,0.9944838882861813,0.8880430882230212,0.9893749120826456,0.7851501511994207,0.9955259428101144,0.7716139688367536,0.9599170534486943,0.9355791964948454
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7856630316841411,0.5198066476095422,0.5638637897029837,0.8408283437803139,0.6712062635040961,0.6311141080786824,0.7430656805504862,0.9225593271697097,0.988995802121005,0.6470723035654158,0.9828403532994476,0.9419955628382299,0.9875656907850876,0.9714149033929838,0.8785700624020945,0.36208361615299445,0.6483440874642823,0.9494053543278053,0.8286794512328206,0.9901329235186282,0.5471085378988275,0.9403332655798021,0.7670209977979143,0.7000392739172897,0.9870582872723227,0.75531787050978,0.9222523745983232,0.7046221561570651,0.7900824575306648,0.5827857477586669
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.758858609408895,0.6421629495742759,0.6356947888661507,0.904853198135083,0.5746866785592993,,0.7289986668560321,0.9098095609162223,0.9777885912248877,0.672659471435031,0.5,0.9452482663466092,0.8892899372315006,,0.5,,0.5,0.5,0.4047264585559861,0.9821181602068354,0.5,0.9158543346560621,0.5,0.8043695904831143,0.9692191875297388,0.8338008441240454,0.8317932441609119,0.5821209231064611,0.5,0.5
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9920584035601134,0.7531647385415199,0.9903947777829618,0.9602796225751037,0.9662843472321113,0.9994661852521696,0.8962743932179631,0.9470537604790958,0.9806551002054772,0.9550138084238777,0.9903404191698386,0.9604128294910863,0.9872249831994829,0.9976277401603113,0.9909567581312231,0.9999946322267679,0.7732520557637539,0.9992201602965685,0.9722344504371293,0.9926850971344771,0.8893011813126037,0.941113519895052,0.940193986304482,0.8724328452179732,0.9896135898713865,0.8105257178621289,0.9963647391325252,0.8485392816001152,0.8543774478292022,0.9084079896234283
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.31420371057714636,0.3869621958709495,0.37176110255924816,0.7786481295294484,0.7169572286976744,0.9627036459914715,0.8118944810190929,0.941878954018315,0.31306747451550115,0.376643483055909,0.9885810220835622,0.9560205982915562,0.9865737756736741,0.969071662578723,0.957439554475783,0.42320322906986235,0.3761498707878474,0.8893306484768896,0.8709233463140873,0.9916395720784242,0.4258549408744708,0.9401535342559422,0.3347136701250248,0.3218905584576163,0.9813194998094017,0.7641848839363607,0.9074069561989865,0.695545547675284,0.34615629422542915,0.4007591034765477
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.991151892867667,0.7153985062277124,0.9345900373323697,0.9422372495972952,0.87793803827494,0.9988486547052401,0.8595303070724829,0.9460891850713646,0.9801933936049341,0.7415159797917305,0.9925269144839909,0.9605577575252392,0.9870005249609328,0.9961271846375468,0.9774183584544033,0.9999955700576673,0.7543300429428625,0.9977437645389036,0.9670433471744231,0.9925836987200081,0.8548053458996034,0.9409490286048463,0.8454378764466683,0.8727966749531352,0.9893146919803262,0.7955543912328285,0.984951342878807,0.8511129596921275,0.8360403110212172,0.8865749011009925
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5723536398497944,0.4685106653696298,0.5497200529493884,0.45622723688876954,0.4728612744265501,0.5094430365674519,0.39845932171059073,0.9094548110416861,0.32649029532874835,0.5599935113980992,0.6248054105384141,0.3216237992232133,0.49198700993323113,0.6669834264713441,0.6318641994322749,0.4474135181004072,0.5479173077186623,0.4375533311649075,0.7433798101116361,0.33324903858369626,0.4614369414007781,0.68740259036858,0.3976560953566133,0.6264753762447344,0.9826511326484131,0.7404085554088928,0.4628648532777374,0.6986363185057696,0.523546051845495,0.6756796624578406
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.31473637753335826,0.4349553868612628,0.477866421346275,0.5677149233934393,0.4304318189674973,0.6251028752232698,0.7226516641282072,0.32462658807941885,0.7178958330562316,0.5546961702399424,0.6629480975959201,0.4102129442023841,0.6369896368902985,0.8821432380436006,0.8241017327658052,0.7873908286611593,0.5988181270624596,0.9125602034092809,0.5872267787704886,0.5881336798082473,0.44943491489446985,0.8815722480964678,0.5275607215461449,0.5783292390427269,0.9696139490779931,0.4986147861901028,0.4891799779637342,0.6988088792487426,0.5196703921392667,0.5773235791813367
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9860351829424447,0.6958624251696792,0.9551619449382038,0.940421909529431,0.8694069757237105,0.9939142905443547,0.8921081223928077,0.9482931226564142,0.9886260952328818,0.9045870041526761,0.9923035658469515,0.9475173258057585,0.9836723148097158,0.9856456320087644,0.9857949165600055,0.99998801580726,0.7898818774886899,0.9808196568359224,0.9478767340400907,0.9890967387980125,0.8323247432420275,0.9364067078497063,0.9072524697453239,0.8522565625673179,0.9720006705162176,0.8512035538501068,0.9767422693849419,0.8218351208970581,0.9400345998008033,0.8759388009667556
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9933385191024668,0.7322413262667431,0.9687312406016009,0.9521081838049128,0.9064839803134919,0.9994663786740123,0.89455604960429,0.9482430781052205,0.9803347846401622,0.961406454330815,0.9936759670401386,0.9614028387623534,0.9874988498728922,0.9953298772595633,0.9943635803988307,0.9999962722351127,0.8355883329545188,0.9987122035060303,0.9716671455269865,0.9936781763808633,0.8931577410616323,0.9418744659245758,0.9420936997822249,0.8827575346384002,0.9860159422382127,0.8046058175265418,0.9907905167166768,0.8788421581764002,0.8979677470323231,0.908637102762565
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9946695901453865,0.8580407640757769,0.9873783817770685,0.9692038564204403,0.9662661304994504,,0.9584391901823935,0.9721615995696808,0.9890635339278097,0.9748861865889553,0.9918598068129275,0.951205042577676,0.9788155459475593,,0.9995486967145243,,0.9293658010008823,0.9940337326056647,0.9926355379525946,0.967409880962524,0.9360524312129526,0.9590105966481619,0.9624586288637236,0.9510513100737037,0.9804723914216792,0.8806595281678942,0.9967130398967423,0.8625149427347718,0.9524805876625656,0.959666753598273
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9926509618075683,0.7859302334133824,0.9352368801092863,0.9648776410652478,0.9596899598680899,0.9966163476966157,0.920133149261056,0.9564412419710511,0.9792185223186297,0.9600625263350642,0.9927339673305748,0.9605763174232635,0.9871545300139783,0.9943609992695284,0.9983066962758983,0.9999538161600674,0.9517795969337441,0.9986075429537755,0.9713270190655023,0.9931784570043571,0.9000782271431699,0.9483318630516933,0.9916969138484344,0.8837507620686254,0.9863515847178046,0.7944673772241524,0.9763012939774185,0.8652021481437976,0.9492665822048247,0.9064307709275388
