,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.1581575517070884,0.033132847517213224,0.04069823242130129,0.0862111801242236,0.07338127601285498,0.5745833333333333,0.03469207011637753,0.04921996060743439,0.1348138528138528,0.00626848249482459,0.4079843444227006,0.08047636113293116,0.8066666666666668,0.20011437908496732,1.0,0.4432900432900433,0.08803484804269703,0.024631192533646946,0.7592857142857143,0.01614327175625363,0.1898989898989899,0.3519408369408369,0.07301817868002049,0.03300484969103236,0.12807051282051282,0.0218484261795118,0.5192857142857142,0.488095238095238,0.016897319854533733,0.14588744588744587,0.029180141837414693,0.00936937311444654,0.016071525587050037
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8766666666666667,1.0,1.0,0.8761904761904762,1.0,1.0,1.0,0.2938235294117647,1.0,0.8528571428571428,0.9028571428571428,0.6444444444444444,0.8666666666666667,0.9666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9666666666666666,0.7861904761904761,1.0,0.39362962962962966,1.0,0.7203703703703703,1.0,0.9266666666666665,0.13787335722819594,0.9666666666666666,1.0,1.0,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8261904761904761,0.0077545767750906765,1.0,0.46153846153846156,0.5516806722689076,1.0,0.9266666666666665,0.285021645021645,0.3007326007326007,0.06687554018574902,0.6295238095238095,0.33651085756348914,0.8666666666666667,0.4718614718614718,1.0,0.44358974358974357,0.6601449275362319,1.0,1.0,1.0,0.3225,0.8261904761904761,0.623567977915804,0.06486984204625679,0.8261904761904761,0.10991369741369741,0.4553968253968254,0.5453968253968253,0.24391549427070883,0.4546778711484594,1.0,0.27287132222616095,0.021703304977905142
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8986732417239702,0.7099541536256087,0.7364704558896409,0.9752079755710527,0.9665391352417381,,0.8124387461817613,0.8974800904000702,0.9606544902237948,0.5,0.5,0.9010350236080081,0.9996146768933667,0.9875961338812517,,0.5,0.5,,0.7675588813475377,0.8863136513005216,0.9930375447610511,0.5802617812929123,0.5,0.9663057891881335,0.5,0.5,0.9957263732540405,0.9892965262411733,0.8414388939211563,0.8888928309855889,0.5,0.5238870151636017,0.5
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9859558703657395,0.8827182395038707,0.9973133973024848,0.98355579396293,0.9918381535584266,1.0,0.9682553999368639,0.9583695620897581,0.9852396253301409,0.8197892539674421,0.9972230423765737,0.9754545526949281,0.9994311788425241,0.9937610862794066,1.0,1.0,0.9680056153235248,1.0,1.0,0.992556182197883,0.991477699960893,0.998313998125676,0.9628445632879569,0.9627920963429658,0.98268112007258,0.9578023733307046,0.9971697066729335,0.9984390091416493,0.8895005733656445,0.9976083136599668,0.9825707501229399,0.9242413374012235,0.9932316790268467
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9817796503103293,0.40222206312824504,0.9767486256987454,0.9786624632795438,0.9835287349442874,1.0,0.9781531595252178,0.9556118192301388,0.9843744191034349,0.4444581824265559,0.9970114721401468,0.9703236109483768,0.9994311788425241,0.9924986429573032,1.0,0.9999082238699922,0.3679650951902901,0.5,0.9998165352708666,0.9458381907538146,0.9905548909834397,0.9971837068996432,0.9421596812390495,0.9625411355945183,0.9856589307770424,0.9465937635374341,0.9974121040197104,0.9977724560131449,0.8594829426964099,0.9940439248047096,0.9596062913180948,0.8017733439453345,0.8977771097987169
