,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.10083264405845052,0.031135958828797754,0.012682461146655966,0.08882146292860578,0.22555851101686542,0.6400737230121116,0.027914212234677598,,0.2448268398268398,0.00815677475136617,0.444390243902439,0.06079091118297542,0.8333333333333334,0.1423462157809984,0.71,0.5311111111111111,0.0597702019053058,1.0,0.5783333333333334,0.21816091954022987,0.5037698412698413,0.15589743589743588,0.12830898700410057,0.041299962695397374,0.12172615282672208,0.033941764086691625,0.23164404223227752,0.22777777777777775,0.025776780530144053,0.06768726635110515,0.10795086845875371,0.23915870119239024,0.007152589535709692
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9266666666666665,0.9428571428571428,1.0,0.81,0.71,1.0,1.0,0.5120634920634921,0.81,0.6375415282392027,0.8528571428571428,0.25739938080495356,0.8333333333333334,1.0,1.0,1.0,0.71,1.0,1.0,1.0,1.0,1.0,1.0,0.47393939393939394,0.8261904761904761,0.2895238095238095,1.0,0.7416666666666667,0.3495001453065969,1.0,1.0,0.9266666666666665,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6861904761904761,0.49049316696375517,1.0,0.7833333333333332,0.6595238095238095,1.0,0.8761904761904762,0.18502070393374742,0.49777777777777776,0.07678291974066623,0.7116666666666667,0.12794499618029032,0.8333333333333334,0.19473970473970476,0.71,1.0,0.5175727498308144,1.0,0.9666666666666666,1.0,0.4930952380952381,1.0,0.39382352941176474,0.26067503090559985,0.4859523809523809,0.08687538278977187,0.6160606060606061,0.8350000000000001,0.01913008955991686,0.6785714285714286,0.7131948881789139,0.6490476190476191,0.37573260073260073
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8247947856229301,0.5,0.8471449393683335,0.9320475673038917,0.7934886075851028,,0.8122315071993903,0.8304754226515189,0.9623461393624753,0.717100203405016,0.9416730988804387,0.9673439031643811,0.9995229007633588,0.9852290418316314,,0.9877034877348485,0.433704926532822,,0.9844357704334832,0.7438342814389485,0.9952145758797124,0.9701224873874619,0.6890318835820429,0.9066266199335007,0.5,0.8364419503470176,0.9602042922867446,0.9748874605793775,0.7999160758355469,0.9390109790934889,0.7500131823143178,0.9659204552894425,0.5
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9828929201299128,0.8951688631884055,0.9993075175224516,0.9821249003783449,0.9962526483750971,0.999717379513096,0.9819271651046844,0.9659656940452446,0.9911036206342072,0.9233555146656194,0.9984097209775513,0.9811201125023068,0.9995229007633588,0.986140697735844,0.9993844857431975,0.9995664190216433,0.97432224409306,1.0,1.0,0.9992867296210468,0.996749971160886,0.9940298457992491,0.985913506410496,0.9312757564166303,0.9826870245928776,0.9643659634027962,0.99454816449463,0.9984229405081316,0.9047877024159665,0.9999034414910091,0.9922562213821768,0.9664934822861575,0.9820482142159038
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9812819722268197,0.766919461218886,0.9790113142287341,0.980245901856818,0.9712976657792585,0.9998585867607437,0.9711767584925004,0.9644797395085318,0.9918070399720074,0.7158230911250001,0.9982415997311007,0.9797924593959075,0.9995229007633588,0.9871858537214984,0.9989038860233574,0.9998010568569944,0.9663535930303606,0.3554776094025041,0.9994136365415445,0.9955996921654424,0.9968302040589985,0.9890374283392077,0.9375741078351695,0.9346538520353713,0.9845155284131484,0.9579066671466155,0.9946232890382161,0.9919533928588758,0.9006692991598995,0.9872805225086432,0.9350812615293244,0.9603339502827417,0.9434337537869036
