,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.25891260125667803,0.6148072832291178,0.5513408002597191,0.7588553218594798,0.7134682439750284,0.648729927179419,0.7807627199935495,0.906509466358371,0.9948341384125822,0.977229802431263,0.8191732103202765,0.6815218287127126,0.9912089924681212,0.9521750875666766,0.7497941896934593,0.9286308692566563,0.6674082553055104,0.9923149653167281,0.7998735148004854,0.9977095304594674,0.8581260731210366,0.528004395503766,0.9614576131498821,0.6847813694741421,0.4642725670199858,0.997455644330487,0.9842753142098395,0.9161791167784621,0.4915110688857856,0.7415037430461757,0.9937904352006592,0.6825149378448296
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9920237191343322,0.9788797900043906,0.9981146010875741,0.9937620748761483,0.9997853727689775,0.9999206840890139,0.9824797575118364,0.9993793640255488,0.9947693505185321,0.9777705409674686,1.0,0.9540759140129577,0.991108262173485,0.985870515784895,0.9811203955953389,0.9947343238478973,0.881614889769007,0.9979398365422038,0.9958572377006021,0.9986561662965592,0.9970685194936013,0.9869082667521348,0.9772466289691171,0.9980247704951809,0.9793967628946224,0.9974080263730225,0.9971303312653099,0.918926535564662,0.9831801011881596,0.9969574872370138,0.9987861999496349,0.8561651518967057
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.969150293542459,0.718313770836803,0.8590187484782079,0.9662729867571765,0.822804308394016,0.9790659586828414,0.8670573749942654,0.9988544218310021,0.9938673565165632,0.9747402760925803,0.9999990842700488,0.656545408758957,0.9898516517478995,0.9439364941278817,0.8275517959753669,0.9900821867631235,0.6860259609441175,0.9926998008287357,0.9599103729310227,0.9981442732538174,0.9938213410865135,0.6967580870401319,0.9607181612142578,0.9115629220942746,0.7345761314988211,0.9974455713010233,0.9959854398937753,0.8923994414047297,0.9837142006822189,0.8085666536938257,0.9949806552047801,0.751516563265493
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9925944006419922,0.6855710343835637,0.753809349890431,0.9580448930044491,0.8825177315112398,,0.8135744807250919,,0.8476981983013209,0.9702171424646873,,0.7383744648703097,0.9879778393351801,0.924040658409835,0.7704332547331793,0.9423449554726312,0.5562674847187564,0.7928626862938118,0.9133084178475768,0.9974540418030722,0.9908843662004077,0.7988620910693436,0.3149609670108285,0.8411466083651931,0.8727239532061994,0.9972611661820928,0.09244591469975504,0.8617261509580825,0.8860204665644101,0.741348526819441,0.9267564845127172,0.8374976534419998
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9877028448620493,0.6515953118139564,0.8973102832562291,0.9655895820398269,0.8931200415606371,0.9979286757029641,0.8846633465572362,0.9989560678555895,0.9937760124539273,0.9738258052700259,0.9999972528101463,0.6630734186488405,0.9896691925551153,0.9429338842975207,0.8305766809367917,0.9908113367367962,0.5,0.9890318445090542,0.9547160092488726,0.9980320963347908,0.9934337583846523,0.6377684805750784,0.960401204184886,0.5,0.6515923399189578,0.9976065108399533,0.9959508710881161,0.8905231107346443,0.9704903733888877,0.7921155651198463,0.9938382820906114,0.7303044802087865
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9817907416011104,0.7424644014292419,0.8772372372372372,0.9599143515609668,0.8634706654104551,1.0,0.8505992462329024,0.9967212289095946,0.994984318124585,0.9503103179872257,0.999663698175408,0.9860815915386553,0.9894990957166732,0.941834893889792,0.8491705775966667,0.9779847073098143,0.7758677685950413,0.9747002129072138,0.9312989629358303,0.9894008836794032,0.9923113023969231,0.725793594468991,0.9606817609486963,0.9536661248597789,0.90605915615485,0.9846351960806758,0.9949914150317072,,0.9320537533481376,0.7330212220416199,0.9884840090657266,0.7237997069664155
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9917044910964844,0.854892295871247,0.9570254037821606,0.9601532956016345,0.9962021986633677,0.9997867045096455,0.923361450925202,0.999043062200957,0.9938790320734415,0.9721549415077495,0.9999981685400975,0.9836290377967537,0.9890311577115909,0.9469986950848195,0.9831826194455254,0.9948966369817541,0.9878278885556648,0.9954355440580572,0.9958682264600169,0.9986305258579246,0.9937208397243653,0.9924553009317552,0.9733096769762598,0.6773851331242416,0.9168324900986699,0.99791305144113,0.9929990155903025,0.8812955289485132,0.9990996085254458,0.8852796410338591,0.9978979418969346,0.9961326434834367
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7388120395135553,0.5577970521885267,0.7774661147634121,0.8166073536576081,0.4558440243376274,0.8497587831653051,0.7756803760586961,0.9476497790801494,0.9940074631991026,0.9592137313706188,0.8537245026441703,0.6709461779721161,0.9761589707195348,0.9425049792816099,0.7874998283006341,0.9614576131498821,0.5790308143128592,0.9610670543256793,0.6277443281976146,0.9976243675740024,0.9770550124768206,0.3999686362491701,0.9545370985096494,0.36884194501041645,0.5796428653190173,0.997694420915272,0.9864462809917355,0.8978704699983976,0.8805281472493762,0.5979834481811315,0.820623154231817,0.5563038849843182
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9920237191343322,0.9788797900043906,0.9981146010875741,0.9937620748761483,0.9997853727689775,0.9999206840890139,0.9824797575118364,0.9993793640255488,0.9947693505185321,0.9777705409674686,1.0,0.9540759140129577,0.991108262173485,0.985870515784895,0.9811203955953389,0.9947343238478973,0.881614889769007,0.9979398365422038,0.9958572377006021,0.9986561662965592,0.9970685194936013,0.9869082667521348,0.9772466289691171,0.9980247704951809,0.9793967628946224,0.9974080263730225,0.9971303312653099,0.918926535564662,0.9831801011881596,0.9969574872370138,0.9987861999496349,0.8561651518967057
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8461885645641162,0.6674500181683296,0.5976625273922571,0.8290392530584527,0.7807390220922963,0.6740134815611943,0.8369539579260237,0.9886682997184131,0.9943604770953046,0.9654168860603008,0.43120842013690164,0.6671219752295048,0.9893793640255488,0.9302495364117123,0.8909622032462626,0.9521787504864815,0.7016870035026672,0.9759130972276275,0.9290327602390054,0.9953996016574712,0.9937135138847555,0.7288722785650512,0.9602289324878094,0.831409537327442,0.6012222705524141,0.9955268881206932,0.9937473958929512,0.869601199606236,0.9521714246468715,0.7468775897987683,0.9875426386758546,0.6882037957006479
