,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,24_mnist,9_census,28_pendigits,11_donors,1_ALOI,44_Wilt,38_thyroid,2_annthyroid,3_backdoor,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,19_landsat,5_campaign,30_satellite
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5335194529838103,0.37953388010487255,0.934637697444491,0.626394830868034,0.9476833892061478,0.832394175968725,0.9410587079279944,0.9281205863301368,0.9956491972462271,0.9705146867427642,0.44111021852937515,0.38901801572102496,0.31286519404706453,0.3480802901586957,0.9866363825152782,0.8673019633268946,0.9991713852218604,0.37904163119998435,0.9549887764117135,0.34485153177538047,0.36222115880032846,0.9954043408940279,0.7519742651014064,0.682685573331663,0.87544924864641,0.7300341686771414
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6483573772179998,0.9200414241703896,0.9438870861597244,0.8728100755115655,0.9909104380570569,0.8210040192362884,0.9712684100088366,0.9976349323455027,0.9970837799925563,0.9728583245125846,0.5,0.6413123437694398,0.9979898219273738,0.8257903689003822,0.9974287024906389,0.970532022686124,0.9993265521041634,0.7177862615284032,0.9562831144620827,0.7971150269636903,0.9025198431394729,0.996723346104325,0.767522566014643,0.8254647483062656,0.9900491258548143,0.8172669458298351
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4205696435458618,0.5809921470778606,0.5233634301270826,0.4547198394835817,0.6270655553403073,0.42001710377154355,0.6738073741842869,0.7011516376214839,0.45786494542176903,0.32072987674733827,0.4681782903766889,0.556255547743792,0.32714440916051185,0.4719913092596463,0.7052792652571807,0.7226577963787202,0.32403579272473715,0.37125638492910107,0.40875317052322296,0.389428935410715,0.6589683076174716,0.9911055855335518,0.7196429581702946,0.6829888902041737,0.5094276988863156,0.71268580587855
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5323680216995945,0.48314003117820514,0.567915166566685,0.5842825921893539,0.5279287931218974,0.6027842764875789,0.8350398538109385,0.7800508075914845,0.6125224455228826,0.4138679799118384,0.5001722096660015,0.50962832456815,0.67094102134975,0.5609797921940138,0.6373066213296182,0.5078541437016653,0.6144685352279797,0.43615269433912895,0.7807485867407282,0.5201754456076428,0.5090330016508173,0.978493563491043,0.5150363808105572,0.6860072501124809,0.8812645770482933,0.6049765411406007
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6706302391119744,0.9210836275143756,0.9775822720107525,0.8299819832482942,0.9709600041610901,0.8638333903314842,0.9719785175186881,0.9708588709256055,0.9973380179861562,0.9674103258739637,0.5885853535338623,0.8946455637002375,0.9976070761406156,0.918302652580416,0.9978173917736468,0.9825580309315305,0.9966852419366121,0.7052361934598357,0.9544312571157929,0.8400919033999179,0.9109782302844619,0.9902411677934577,0.8526607955838854,0.8233088014151453,0.9695538746804855,0.7901156838625256
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6667172188466453,0.9292174375666945,0.9459718974137148,0.8815815365532084,0.9923194370128952,0.8273044731271684,0.984148651968436,0.9957175227805479,0.9975411176451907,0.9697392947096879,0.687411662235773,0.9532584530477761,0.9980247940026341,0.87372941597476,0.9981045192618303,0.9751307975743266,0.9992496108899258,0.7480570610816859,0.9571101616506763,0.8772326889160904,0.9145918062816663,0.9969935212700742,0.8479467888732926,0.8546599709754883,0.990594319757344,0.8203968238212075
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.852997418361513,0.9892373161374131,0.9665764078003616,0.9584043264586165,,0.9158213527210348,0.9874482949845812,,0.9959842447807377,0.9657363213371224,0.7343677118488758,0.971496068637782,0.9991880225919589,0.9608829427537717,0.9954309741213232,0.9867241803475354,0.9964589696700603,0.8221956310007206,0.9636180760866697,0.9227249554940289,0.9564023718040726,0.9950934655582285,0.8975184906546664,0.889611438138681,0.9945151576088069,0.881142392238621
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6687786223271,0.9374821093614603,0.964388071772264,0.9416050359669148,0.9934139412889836,0.8955321856224536,0.9944530370710202,0.9912712175312008,0.9975794115574673,0.968235382122332,0.8494030068122086,0.9466723978953646,0.998104663315867,0.943903968077332,0.998022761419867,0.9673625838100757,0.9992830169582977,0.8072792936101886,0.9580290037157996,0.979374941678158,0.9328949038281322,0.9974217033641017,0.8781276974739678,0.8487567694739685,0.9938654664883312,0.868703308048417
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8359012606836955,0.9726446686705322,0.9670641317826986,0.9470582781582931,0.9896536063071376,0.9228819192034546,0.9992713203619186,0.9948950540280479,0.9962097867606069,0.9761897264015893,0.9770465304722983,0.9688256175078656,0.9987330948854061,0.9328801611633865,0.9997011579108877,0.971829312422201,0.9992779807369593,0.7763976777473331,0.9564767376329913,0.983878356913618,0.9253721173749561,0.9963186274589081,0.8313989183122072,0.8999267309029702,0.9990180439567472,0.7031081505126103
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.45818093914167,0.6718926765799427,0.9348891956003351,0.4990553197323386,0.8216049509281509,0.7152469994641669,0.9131474301342453,0.8934954878944783,0.9948886565092798,0.9607209352339258,0.480896448440722,0.5906133953227546,0.9704051118563376,0.6711143198958607,0.9468604656768191,0.800884510380776,0.9988014727430654,0.6356587616190976,0.9524316942598774,0.4788103368834855,0.744921593451223,0.9966332448164084,0.7506792986703004,0.723308518952091,0.7661225456963978,0.7191098610710316
