,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,24_mnist,9_census,28_pendigits,11_donors,1_ALOI,44_Wilt,38_thyroid,23_mammography,2_annthyroid,3_backdoor,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.346103136422495,0.2717180539785134,0.9776366819523532,0.5892028822863769,0.970321496738851,0.19078804000507338,0.9632042831647829,0.9513353955978584,0.9989427721594288,0.9777067221891732,0.4041568114217728,0.3798697204045211,0.9983683521713266,0.9321921475312315,0.5483231409875073,0.9767992861392029,0.9019018441403927,0.9979909577632361,0.49015514574657937,0.9788843545508625,0.24137453896490185,0.7369063652587745,0.9974301011302796,0.8786646044021416,0.9572265318262939,0.6381955978584176,0.8706705532421177,0.7211966686496133
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9367291096395614,0.9999877718578042,0.9897031136475072,0.9880002150959982,0.9971625615091146,0.9805079819651025,0.9996152290303391,1.0,0.999530993456276,0.9812502082093992,0.9391538370017848,0.9860741225461035,0.9992092801903629,0.9870490184414039,0.9737881023200475,0.9998160618679358,0.9994093991671624,0.9990862581796549,0.9721520523497917,0.9776515169541939,0.9901180249851279,0.9726434265318262,0.9986051160023794,0.9215083878643664,0.9988167757287328,0.8735327781082688,0.9994731707317073,0.965115288518739
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8687514342146242,0.9883168835706175,0.9850956306781025,0.9366010390071917,0.9936141993634674,0.9296125787875953,0.9940908982748364,0.9970329565734681,0.9994995835812016,0.984093515764426,0.8529541939321833,0.978602974419988,0.9991038667459845,0.971889470553242,0.9657370612730517,0.9991281380130875,0.9888963712076144,0.9984977989292088,0.8505891731112434,0.9792820939916717,0.9722182034503273,0.9599930993456276,0.9973415823914337,0.8731438429506246,0.9916558001189768,0.9108832837596668,0.9954251041046995,0.930972992266508
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7046987944401646,0.7185334963752293,0.9756807123847058,0.6863339225093287,0.9644339113995755,0.892420867161825,0.9641054134443783,0.9700979179060083,0.9994910172516359,0.9781908387864366,0.6364643664485425,0.764483521713266,0.9981104104699584,0.9621119571683522,0.9183117192147532,0.9674828078524688,0.9300226055919096,0.9957301606186794,0.7442180844735278,0.9691616894705531,0.8693907198096371,0.9036616299821534,0.9973101725163593,0.8882857822724569,0.9159293277810827,0.42948792385484824,0.9168247471743008,0.6489713265913146
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5876530511891688,0.8632229889073282,0.9789413215728793,0.5,0.9780347340235549,0.8787737366683627,0.9621218322427126,0.9763041046995836,0.9990408090422369,0.9774113027959548,0.5,0.5,0.9982255800118977,0.931360975609756,0.5,0.9957437239738252,0.9352342653182629,0.9980632956573467,0.5,0.9789318262938727,0.5,0.48,0.9976956573468173,0.8765434860202261,0.963923735871505,0.7125213563355146,0.8881200475907198,0.7255048185603807
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8313051148191251,0.9712236876583108,0.9843657715884202,0.8996419353028645,0.9926018440790866,0.9437753698383138,0.9949591909577632,0.9972038072575848,0.9995776323616894,0.9827971445568114,0.8513789411064843,0.958765258774539,0.9988083283759667,0.9704053539559786,0.9626922070196311,0.9995966686496133,0.9878534205829862,0.9976811421772754,0.8486774538964903,0.979106246281975,0.9938991076740036,0.9602669839381321,0.9979393218322427,0.92242748364069,0.9843751338488995,0.8518296252230813,0.9986817370612731,0.8632466389054134
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6639865634578505,0.6134544501703205,0.9681815092245345,0.6611121632111027,0.9279123414071512,0.8557577933058151,0.8656165377751338,0.8143182629387268,0.9899274241522903,0.07272183224271266,0.589528256989887,0.30567792980368824,0.9761318262938726,0.9156847114812611,0.7815201665675193,0.9907130279595479,0.9274291493158834,0.9915229030339084,0.7327045806067816,0.9782696014277215,0.7747519333729924,0.4118524687685901,0.29287828673408683,0.8644359309934563,0.9287546698393813,0.3546703152885187,0.7741401546698394,0.7474090422367639
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7420109123244112,0.9698165778670625,0.9824084822032506,0.8908943083728456,0.9928938915164627,0.9205138388504441,0.9926398572278405,0.9919545508625818,0.9994481856038073,0.9854010707911958,0.7655102914931587,0.9569042236763831,0.9987659726353361,0.9661269482450923,0.9264499702558002,0.9993932183224272,0.9784582986317668,0.9980756692444973,0.8262698393813206,0.9790697204045211,0.910320285544319,0.9514912552052349,0.9986277215942891,0.9060809042236764,0.9848612730517549,0.8513684711481261,0.9984352171326591,0.8680416418798333
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.9783685207683185,0.5,0.9772498743086978,0.875575465918657,0.9648421177870316,0.975673289708507,0.9990293872694824,0.9788647233789411,0.5,0.5,0.9983131469363474,0.9321038667459846,0.5,0.9946643664485426,0.9348304580606783,0.9980164187983344,0.5,0.978879714455681,0.5,0.8772901844140393,0.9977073170731707,0.8784347412254611,0.964984770969661,0.710133016061868,0.8918991076740036,0.7215333729922666
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7017361168024391,0.4249227006725479,0.9651380100187349,0.6971582779227338,0.4108678045995054,0.8536263473652096,0.8248991076740035,0.1854598453301606,0.6004805472932779,0.10924735276621057,0.5635511005353955,0.7492732897085069,0.9985430101130279,0.9776891136228435,0.8876604402141584,0.8957326591314694,0.5540745984533016,0.44099916716240334,0.7289268292682927,0.9768088042831649,0.8356069006543725,0.8328149910767402,0.9194801903628793,0.2954574657941701,0.4337219512195122,0.6550543723973825,0.7321715645449137,0.656937775133849
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8543345039256502,0.9776775264215214,0.9805712962125857,0.9309956840520345,0.9885643664589633,0.9435535329604058,0.9951969066032124,0.9948456870910173,0.99938251041047,0.9804133254015468,0.8974560380725758,0.9798979179060082,0.9988297441998809,,0.9669441998810232,0.9985108863771565,0.9782527067221893,0.9988573468173706,0.864587745389649,0.979328256989887,,0.9659029149315883,0.9985463414634146,,0.9847765615704939,0.9071255205234978,0.9964792385484831,0.8984654372397383
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5903754978773623,0.5271726788365796,0.9800301710285537,0.5811896796004826,0.9764894703675646,0.41525659866770553,0.9584673408685307,0.9788625817965496,0.9990755502676978,0.9799500297442,0.504074241522903,0.6629175490779299,0.9984142772159429,0.9617643069601428,0.7008251041046996,0.9844142772159429,0.689501487209994,0.9981687091017252,0.3560267697798929,0.9786784057108865,0.8680005948839977,0.9219781082688875,0.9978455681142178,0.8715538370017847,0.9649474122546103,0.6979002974419989,0.8788957763236169,0.6475923854848304
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.749504171515678,0.5985195213555768,,0.6250777384993781,0.9354418760194644,0.864073493137503,,,,,0.6044523497917905,0.7058665080309339,,,0.7800402141582392,,,,,,0.8570929208804283,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7947469840515334,0.9579325705301772,0.9836900250171411,0.7825993182392055,0.9829941374391733,0.9183341568558123,0.9761282569898869,0.9825211183819156,0.9987766805472933,0.9771214753123141,0.5764732897085069,0.9796373587150505,0.9984920880428316,0.9689626412849495,0.9066736466389054,0.9991390838786437,0.9320535395597858,0.99697251635931,0.7987263533610945,0.9789068411659726,0.9095300416418798,0.93310243902439,0.9969116002379536,0.889083997620464,0.9778830458060677,0.7249532421177871,0.9715002974419987,0.778911243307555
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.33400860938550053,0.902580138003319,0.9817043595552479,0.7914504016683968,0.9931324774950007,0.9105194263974132,0.9891176680547293,0.9899286139202855,0.9994346222486615,0.9819440809042237,0.3990254610350982,0.28142510410469956,0.9987483640690066,0.9621176680547293,0.8718731707317072,0.9993556216537776,0.9709689470553243,0.9981518143961927,0.8006019036287925,0.9790400951814396,0.2515202855443189,0.9433710886377156,0.9974148720999405,0.8972556811421774,0.973553718024985,0.7428685306365259,0.9915440809042236,0.7871890541344437
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7153673023652248,0.8373770634989957,0.9755936044282518,0.6885702194914383,0.9856177300947064,0.8571199109126603,0.9491835812016657,0.9560333135038667,0.9972685306365259,0.9520963712076145,0.6456811421772755,0.7214477096966091,0.9975614515169543,0.9492991076740035,0.8268196311719215,0.963980487804878,0.9248138013087448,0.9976211778703152,0.7147038667459846,0.977382748364069,0.7966400951814396,0.929101249256395,0.997180249851279,0.8590926829268293,0.9348900654372397,0.6801331350386675,0.852527781082689,0.7180449732302201
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7097405710632858,0.8108009433138266,0.9784978628854776,0.6543246570154027,0.9499765679563391,0.8949379566815749,0.9684616299821536,0.9809353955978584,0.9994324806662701,0.9788834027364663,0.5670117787031529,0.7207071980963713,0.9989603807257584,0.9578651992861392,0.8467165972635337,0.9987324211778703,0.9458550862581796,0.9977684711481261,0.7892331945270672,0.9788211778703153,0.8471157644259371,0.9312256989886972,0.9975248066627007,0.8674660321237359,0.9735173111243308,0.7490348602022605,0.9277753718024985,0.8240823319452708
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5689273303938763,0.3416564765481701,0.08493883635648534,0.6166524633167803,,0.5307907627711685,0.4275585960737656,,0.9996016656751934,0.9767873884592505,0.49609756097560975,0.5017073170731707,0.9979229030339085,0.9576631766805473,0.7248340273646638,0.45887067221891725,0.5,0.9854441403926234,0.5442017846519929,0.962133016061868,0.5,0.7457748958953004,0.10721225461035097,0.8554524687685902,0.9673317073170732,0.7060164187983344,0.7738671029149315,0.7161712076145152
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5876530511891688,0.8632229889073282,0.9789413215728793,0.5,0.9780347340235549,0.8787737366683627,0.9621218322427126,0.9763041046995836,0.9990408090422369,0.9774113027959548,0.5,0.5,0.9982255800118977,0.931360975609756,0.5,0.9957437239738252,0.9352342653182629,0.9980632956573467,0.5,0.9789318262938727,0.5,0.48,0.9976956573468173,0.8765434860202261,0.963923735871505,0.7125213563355146,0.8881200475907198,0.7255048185603807
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,0.5,0.5,0.5,,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9752064247471742,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9236890253896965,0.9946030220979999,0.9830855485920517,0.9706446567348427,0.9942676803869244,0.9753256668205976,0.9983126710291493,0.9983086258179655,0.9994960142772159,0.9839212373587151,0.9139062462819751,0.9792506841165972,0.9993522903033908,0.9862949434860202,0.9820152290303391,0.9996811421772754,0.9832899464604403,0.9984980368828078,0.9223707317073171,0.9798091612135633,0.9939881023200475,0.9690860202260559,0.9970246281975015,0.9309756097560975,0.9937588340273648,0.7365625223081498,0.9976361689470553,0.9183350386674599
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8293023365405103,0.9299733601187875,0.9830294563473654,0.7225042434699661,0.9902580709740678,0.9142551496272602,0.9712107079119573,0.9882115407495539,0.9994598453301606,0.9776259369422962,0.6893622843545508,0.9857399167162404,0.9991083878643664,0.962735276621059,0.9786729327781083,0.9991333729922666,0.9540104699583583,0.997619274241523,0.8091838191552647,0.9788342653182629,0.9505014872099941,0.947531469363474,0.9979602617489589,0.9013104104699584,0.972458536585366,0.9377656157049375,0.9416761451516954,0.9122027364663889
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5896522439312233,0.5257716831164294,0.9798407772141424,0.5810531988515745,0.992245244773858,0.41055395067973666,0.9598786436644855,0.982281023200476,0.9990941106484235,0.9796900654372398,0.50300499702558,0.6569456276026174,0.9983785841760856,0.9642647233789412,0.6844256989886972,0.9847370612730518,0.6906804283164782,0.9982208209399167,0.360017251635931,0.9786486615110054,0.8683464604402141,0.9219250446163,0.9979074360499702,0.8726427126710291,0.9675970255800119,0.6971851279000594,0.8765456276026176,0.6458565139797738
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5525655026307594,0.7779194689492532,0.5924357298359928,0.6824224485406204,0.11477919280022023,0.5,0.5657712076145152,0.8486547293277812,0.20721368233194526,0.13351957168352172,0.5862341463414634,0.703202260559191,0.9852530636525878,0.9577307555026768,0.8357825104104699,0.5,0.11559845330160617,0.3899268292682927,0.3984795954788816,0.04695074360499704,0.7536516359309935,0.529310767400357,0.9970360499702557,0.5,0.5,0.6958453301606187,0.7622437834622249,0.7591752528256991
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9012988862299006,0.9683972399336187,0.9856519337636378,0.8943381823452946,0.9951361447235815,0.9572256384666125,0.9905946460440215,0.9968195121951219,0.9996061867935753,0.9863828673408686,0.8701618084473528,0.9915650208209399,0.9994243902439023,0.985212254610351,0.9808185603807258,0.9994845925044616,0.9929363474122547,0.9986248661511006,0.9128668649613325,0.9810039262343843,0.9671143367043427,0.9653541939321832,0.9989032718619869,0.9340071386079714,0.9858164187983343,0.9691823914336705,0.9820002379535991,0.96864747174301
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.3916645494926978,0.6951580924098174,0.9477626123412177,0.5057979477036164,0.5890707715967232,0.6840403792088405,0.9179619274241523,0.7220083283759667,0.9991474122546103,0.9762967281380132,0.5342917311124331,0.5878311719214754,0.9987164782867342,0.9307406305770376,0.7824602022605592,0.963042236763831,0.9422829268292683,0.9982550862581796,0.7152111838191553,0.9788211778703153,0.5375807257584772,0.6889463414634147,0.995708506841166,0.8498117787031529,0.9264474717430101,0.7219564544913741,0.6443991671624033,0.7529858417608566
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6961872428658066,,0.9723593915905188,0.5223316990713465,0.9499464247933771,0.8843201483221934,,,,,0.5559863176680547,0.6107136228435456,0.9585906008328376,0.9558604402141583,0.8004009518143962,,,,0.7537251635930994,,0.7756316478286733,0.9111762046400951,,,,0.7024186793575252,0.9085453896490184,0.667022010707912
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.36344279122752376,0.5377902000174688,0.9656982725568364,0.5,,0.8383342939735294,0.39923438429506247,,0.997269006543724,0.9737417013682331,0.501219512195122,0.5218859012492564,0.9950511600237955,0.9342694824509221,0.8848650803093397,0.10497715645449138,0.41441713265913155,0.5,0.36603926234384293,0.9768105889351576,0.5,0.8923319452706723,0.9950118976799524,0.8829456276026175,0.06099321832242714,0.3729331350386675,0.6853073170731707,0.29263973825104106
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.37404675949450084,,0.9255005902883867,,0.926473716299375,,,0.10980178465199286,0.9992064247471742,0.9749606186793576,0.5511462224866152,0.5049181439619275,0.934972754312909,,0.5565945270672219,0.9649069601427721,0.6779005353955978,0.9973601427721595,0.6766755502676978,0.9789658536585367,0.7695835812016656,0.6669619274241523,,0.8532989886972041,,0.3300298631766806,0.7646142772159429,0.5184373587150506
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.3838629341572555,0.5260433225609223,0.38518214471667145,0.4861683921106528,0.9333904347212838,0.7304468911251047,0.7405613325401548,0.9697806067816777,0.9972069006543725,0.9384342653182629,0.5163036287923854,0.7431792980368828,0.3609418203450327,0.8824635336109459,0.4746148720999405,0.60261499107674,0.668054253420583,0.9968490184414038,0.6491940511600238,0.9480960142772159,0.8519678762641285,0.6311447947650208,0.9962705532421178,0.858632242712671,0.724427721594289,0.7935183819155265,0.8032759071980965,0.8004254610350983
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6936563662738284,0.7785256354266749,,0.6774296495805628,0.9384618797048928,0.8389258589812839,,,,,0.6108241522903035,0.7074193932183224,,,0.7736785246876859,,,,0.7190715050565141,,0.7737581201665675,0.8981408685306365,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.593987669851989,0.6219394706961306,0.1769469453153407,0.695993369432053,,0.8051804542612023,0.1516434265318263,,0.9868040452111838,0.9751251635930993,0.6289903628792385,0.6099915526472338,0.8533022010707911,0.04815455086258181,0.19385770374776917,0.6171206424747174,0.785301487209994,0.008390124925639507,0.7112069006543723,0.9394781677572874,0.694624747174301,0.9029365853658537,0.996064247471743,0.8785164782867341,0.502790243902439,0.6992791195716835,0.45339785841760855,0.7162709101725163
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6076367830975757,0.7868835706175212,0.9649268392152102,0.7964741791282067,,0.7385818893939936,0.9799406305770374,,0.9996937537180249,0.9809560975609756,0.5666161808447353,0.7160744794765022,0.9973201665675193,0.9354103509815586,0.8139569303985723,0.9675463414634147,0.8455443188578227,0.9691688280785247,0.8235910767400357,0.9771421772754313,0.7605204045211185,0.9097911957168352,0.9951453896490184,0.8914983938132065,0.9408237953599049,0.7309177870315288,0.8120337894110647,0.818132778108269
