,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9408123793060172,0.6643476854202378,0.7836683972394236,0.9679975607529717,0.6378991597111581,0.9858640226473686,0.7676920282519976,0.9316827406009581,0.9937546813761068,0.638777877776165,0.9962845115401365,0.980898475831035,0.9942633183335752,0.9868228189867905,0.9836873856873276,0.9949974742342865,0.6757766874727826,0.9335334591377558,0.9372799535491364,0.9955721875453621,0.7323988967919872,0.9762809115982,0.7898519959355494,0.8917050370155318,0.9946932210770795,0.8913642038031644,0.9395537233270431,0.7438332413993322,0.7719253302366091,0.7687354332994629
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9960401240440632,0.7926111585908364,0.9959558808198328,0.9896002373321433,0.938724928794089,0.9998438528140188,0.9430319812157895,0.9784739730004356,0.9943408912759472,0.9737568877921323,0.9981448686311511,0.9825500362897374,0.99407937291334,0.995468253737843,0.9900862244157352,0.7691098272608506,0.8090135578458412,0.9896096385542169,0.8609473653650748,0.9960668892437219,0.9236354768471476,0.9711089563071563,0.954408245028306,0.9719806067644071,0.9943738713891712,0.9463139497750037,0.9930947307301495,0.9174006096675861,0.9580938888082449,0.9042074031064014
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9752483715168273,0.5372882049642895,0.8419140551698255,0.9659614740963122,0.6205134366862534,0.9915943504304457,0.8210216468727354,0.9347137755842647,0.9935033822035129,0.6494644796051676,0.9855113949775004,0.9807551749165335,0.9939010015967483,0.9810742923501234,0.9823456524894759,0.9999981419654522,0.5,0.9339029757584555,0.9401875453621715,0.994869153723327,0.7164073740746117,0.9783076789084046,0.5,0.8617095079111627,0.9943332268834374,0.8880582958339382,0.9618746407316011,0.7356546378284221,0.7459753229786618,0.7382745826680215
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6332992927383213,0.4732129892834416,0.5957048435186922,0.3675028652277983,0.4679622643845507,0.6337803343303011,0.37758122070879746,0.9023635360719989,0.19031720133546232,0.6034614022354478,0.7238953694295254,0.07962351574974597,0.4955977355203949,0.7784085934097837,0.7685020177093917,0.43475337494556543,0.3887885034112353,0.4539356074902018,0.782024096385542,0.1213230367252141,0.3007882711569168,0.4033609522427058,0.3810075192335608,0.6658098417767455,0.9926619248076644,0.8503766584409929,0.3068924952823342,0.6821461460299028,0.49587411815938454,0.7465246044418639
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6332992927383213,0.4732129892834416,0.5957048435186922,0.3675028652277983,0.4679622643845507,0.6337803343303011,0.37758122070879746,0.9023635360719989,0.19031720133546232,0.6034614022354478,0.7238953694295254,0.07962351574974597,0.4955977355203949,0.7784085934097837,0.7685020177093917,0.43475337494556543,0.3887885034112353,0.4539356074902018,0.782024096385542,0.1213230367252141,0.3007882711569168,0.4033609522427058,0.3810075192335608,0.6658098417767455,0.9926619248076644,0.8503766584409929,0.3068924952823342,0.6821461460299028,0.49587411815938454,0.7465246044418639
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7960099631997215,0.5376877492888599,0.6713671524780551,0.8799995689480302,0.6740209996234993,0.5582185194945652,0.7246442484707556,0.9210788213093337,0.9941042241254173,0.646748265350559,0.9422184932501089,0.9805953839454202,0.9935219625489912,0.9364095804906373,0.924346407316011,0.37550692408186964,0.6405327914065901,0.9137549136304254,0.9139955291043693,0.9946742923501234,0.7066277253592684,0.9768226447960516,0.7773233851066919,0.6999557555523298,0.9935498330672086,0.871453273334301,0.93397555523298,0.6875006532152708,0.7519327623748004,0.681392829147917
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9980562449141529,0.5206618013212249,0.9976105585788453,0.9819661801695809,0.9927823291156623,0.9990439409139048,0.9660836964480661,0.9775837421977066,0.9947824067353751,0.9833501524168965,0.997326868921469,0.9873423718972275,0.9940305995064597,0.9989955000725794,0.9999572652054,0.7625177529394688,0.9708629989838873,0.9991613296559733,0.9936942952533023,0.9955556974887502,0.9400790825954419,0.9728213673973001,0.9956742633183335,0.97305037015532,0.994250544346059,,0.9955619683553492,0.9604554507185369,0.9703768906953114,0.9471264915082016
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9889027322891069,0.682532799178303,0.9037776526761326,0.9673402064992495,0.7134500241714592,0.9909166168548013,0.8752201865933563,0.9386919436783278,0.9939700972564958,0.9463548265350559,0.9966001451589491,0.9805075918130354,0.99382900275802,0.9937405138626796,0.9850337639715488,0.9999842067063435,0.7017026564087677,0.9513154303962839,0.9365374364929598,0.9954031064015095,0.7325389461460299,0.9766021193206561,0.8870575119756133,0.9538699956452314,0.9938411961097402,0.8922841631586588,0.9587018144868631,0.7575284656699085,0.8651008854695892,0.7500538249383075
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9996584132561971,0.9865577697240903,1.0,0.9949142206580389,0.9997664457374659,0.9988110898470908,0.9919247572034836,0.9945018435186529,0.9956895921033532,0.9903314849760487,0.990626099579039,0.9839861808680505,0.9975153433009145,0.9999997677456816,0.9999960516765859,1.0,0.9933740165481202,0.9995020467411816,0.9999874582668022,0.9987162142546088,0.9992899985484105,0.9831844389606619,0.998531455944259,0.9877684424444767,0.995435273624619,0.9533612425606038,0.9996106256350703,0.9962379445492815,0.9960245028305995,0.9822174481056758
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.07923243687476975,0.48544245635952754,0.6271503930276683,0.5119616921578969,0.5932959233806951,0.5515348720497084,0.6852192594919106,0.17341744810567572,0.6660528959210336,0.457217244883147,0.784089766294092,0.3752621280301931,0.8072832631731744,0.7486104804761213,0.8688257802293512,0.7602087966323123,0.571739526781826,0.8984995209754681,0.6585020757729714,0.686851270140804,0.49273067208593413,0.7085641457395848,0.6014470605312817,0.34397085208303085,0.9827658005516041,0.6342707504717665,0.427383364784439,0.6788864566700538,0.5781305849905647,0.6720137030047902
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.16951153601690627,0.4881510745306085,0.6365730489355935,0.5597793013915372,0.5065063152509808,0.5492063613815684,0.6701635577234173,0.9152710698214545,0.8736796632312382,0.3747572071418202,0.7916796051676586,0.9709057337784874,0.9882038031644651,0.8581683263173174,0.8785430686601828,0.27111116272318186,0.4687285817970677,0.4505429525330237,0.6977162432863986,0.9529899840325157,0.6405038757439396,0.7273118304543476,0.628849005661199,0.658832805922485,0.9891347946000872,0.8381915517491654,0.814653273334301,0.7308293221077079,0.6216588764697344,0.6534769052112063
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6639236829427267,0.4861791771141011,0.6366289276703988,0.5965138038054282,0.48048189841909084,0.7106713178438977,0.49425622813506925,0.9288735084917986,0.69116945855712,0.6231126723762519,0.9249485266366672,0.9575787487298592,0.9571474524604442,0.8853655392654958,0.8822249963710262,0.6794198287124401,0.3895303237044564,0.5612232834954275,0.8509224560894181,0.7786053128175353,0.4401518943242851,0.6803127304398315,0.4169408622441574,0.6509394106546669,0.993147336333285,0.8448912759471621,0.855975264915082,0.7078424154449121,0.5321174045579911,0.7636184061547394
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.963824192640754,0.5804385047687077,0.7600692229102812,0.9664660584607894,0.6955493562062685,0.5951865027468207,0.7879804135629266,0.9001322688343737,0.9943271882711568,0.6685456815212658,0.9871037305849905,0.9830645957323269,0.9939664973145594,0.9178532733343011,0.9861541588038902,0.3445015532007548,0.6928808245028306,0.9001199593554943,0.949975439105821,0.9934551894324285,0.7431367106982145,0.9743270721439977,0.8753076498766149,0.9311187109885325,0.9931824067353752,0.9096537668747279,0.9757536942952534,0.717369023080273,0.7583921033531718,0.7463768906953114
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9855445550566984,0.6830843652458807,0.9073930902191364,0.9670961550164306,0.7144483982961232,0.9917778918595815,0.8761789797721601,0.937500130643054,0.9939282914791696,0.9552232254318479,0.9958580926114095,0.9803872840760632,0.9938155320075484,0.9938712730439831,0.9852950500798374,1.0,0.7015040789664684,0.9534976919727101,0.9353769777906807,0.9953907969226303,0.7332045870227899,0.9727928001161271,0.8849355203948324,0.9524114385251852,0.994221977064886,0.8925858615183626,0.9568500508056322,0.7553146175061691,0.8616879082595441,0.7486115256205546
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9782573711889041,0.3732133790827826,0.9031471403848961,0.9694238356525618,0.7420193382929379,0.9990439409139048,0.8723352928599943,0.9589608941791262,0.9934072289156626,0.660241079982581,0.9959400783858324,0.9812625344752504,0.9940652053999128,0.98999541297721,0.9864711859486137,0.053698824212512694,0.5810031064015095,0.9614144287995355,0.9436602119320656,0.9948268834373639,0.7515533749455654,0.9781560168384379,0.6851359558716794,0.9435494266221511,0.9935428654376542,0.8904275221367397,0.9592248512120773,0.7464117288430833,0.8307646392800117,0.7828108578893889
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9765965005323693,0.7243163650431848,0.7524451116532181,0.937404915006694,0.9360005042520945,0.7834279621806037,0.6611030331353625,0.8310589055015242,0.9407463492524315,0.7576530701117724,0.9858284221222239,0.9828902888663087,0.9944700246770213,0.9147491943678328,0.8505443460589345,0.6545765132820438,0.8484120191609812,0.5674658150674989,0.8523961097401657,0.98883054144288,0.7146331833357528,0.9734870082740601,0.7914413122368995,0.6443008854695893,0.9913445783132531,0.8864562055450719,0.923716649731456,0.8745421396429089,0.8360204383800262,0.7742657570039193
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9903793991312058,0.6929764980232301,0.9837901628406414,0.9722053886567407,0.9606159979604804,0.9991918698269395,0.8919359202617075,0.9621509072434316,0.9938241254173319,0.8932624183480911,0.9964238641312237,0.9843543039628393,0.9938431702714473,0.9995106401509654,0.9898254028160836,1.0,0.5,0.9978451444331543,0.9896040644505734,0.9951501814486864,0.8689574684279284,0.9775191754971694,0.9302412541733197,0.9544846566990854,0.9943601683843809,0.9071770068224706,0.9924764697343591,0.9069039918710988,0.8364769342429961,0.8474978661634489
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.993858017319207,0.6853880793514517,0.9304142949479786,0.9691062517749198,0.7486325820014643,0.9993518522069624,0.8866107630801716,0.958045347655683,0.9937839454202352,0.9545055595877487,0.9966470605312817,0.9814398606474088,0.9940710117578749,0.9948337349397591,0.9876173610103063,0.9984095224270577,0.5,0.967933575264915,0.9460305995064595,0.9955152852373349,0.7499826389896938,0.9779177239076787,0.886752794309769,0.943087472782697,0.994392219480331,0.8909979387429235,0.9755411815938452,0.7999784003483816,0.8388540571926258,0.8193228625344753
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6678612925035121,0.45239965346838584,0.583868976877046,0.9112952097448173,0.5583215946522264,0.7262687780688264,0.6307019103965913,0.9166727246334736,0.9900221222238351,0.6442803309624038,0.9330701117723907,0.9726374219770649,0.9929657134562345,0.8690496733923647,0.9536041805777328,0.730940920307737,0.5084871534330092,0.7656538830018872,0.8010128610828858,0.9907807809551459,0.4971875163303818,0.9767820002903178,0.4571666134417187,0.7890326026999565,0.992322601248367,0.8809335462331251,0.9037599651618522,0.6814083901872551,0.8199332268834374,0.734260763536072
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9835719548680413,0.7108955737310326,0.8842851483497008,0.9657199582133148,0.8873880135450216,0.9889245074925995,0.857526266297592,0.9678158223254464,0.99367176658441,0.9189973581071273,0.9623809551458848,0.9828991145304108,0.9929046305704747,0.9793793003338656,0.9758892146900855,0.9999725939904196,0.7607357816809406,0.9447847873421397,0.9399116272318188,0.9929477137465526,0.8652328059224851,0.9784087095369429,0.860210538539701,0.9590015386848599,0.9914871824647989,0.8944148642763827,0.9452819277108433,0.7257866163448976,0.8491282914791697,0.7963164465089272
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9951737588508921,0.6717850568473615,0.8636934175684411,0.9747143646801087,0.8035926836172659,,0.8818908233985268,0.9681406299898389,0.9939548845986357,0.7101056176513282,0.9672159094208157,0.9834557120046451,0.9955030918856147,,0.9889419073885904,,0.6644112062708666,0.990346116998113,0.9917561329655974,0.9950052547539556,0.8712666569894033,0.9800283350268544,0.8167052402380606,0.9645238496153288,0.9942323123820583,0.9365469589200175,0.9929158949049209,0.8841264624764116,0.8698920598054871,0.8110601829002757
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.05656119817496529,0.5703548830650702,0.4992840015846208,0.604686675930058,0.5839951173089597,0.4372575951908858,0.8424116746668585,0.9634910146610538,0.9934353316881985,0.736768877921324,0.9237572942371897,0.13831929162432866,0.9627480330962405,0.9192607345042823,0.8542251124981856,0.39533877195529105,0.6832406445057337,0.7406043257366818,0.5641654812019161,0.47982255770068216,0.35062760923210917,0.09002374800406446,0.33110663376397154,0.8528736246189578,0.9344939468718246,0.8756624183480912,0.36108230512411094,0.6379394396864566,0.8495008274060095,0.7049243721875453
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9968629685558016,0.8412659123399753,0.9936998811534371,0.9759916730901862,0.9901558285295256,0.9999961648059584,0.9723059188805155,0.9705492233996227,0.9953279721294818,0.9835400203222529,0.9972641602554799,0.986226854405574,0.9960217157787777,0.9972020322252867,0.9986847437944549,0.999963536071999,0.9591169690811439,0.9991831615619103,0.9953019596458123,0.9957637973581072,0.9372534765568299,0.9707169110175642,0.9957471911743359,0.9759149949194368,0.9942623893163013,0.9524360574829438,0.9924490637247786,0.8907940194512993,0.9646629699520975,0.7954190158223253
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9792208988336456,0.6103838646460769,0.8043326869748337,0.9616972290965151,0.8124593038732301,,0.8809715266333541,0.9232968500508056,0.9897262302220932,0.516773755262012,0.9693748294382349,0.9809739584845405,0.9950344026709247,,0.9718902598345188,,0.5130946146029903,0.9292028451154013,0.9862373058499057,0.9572915662650603,0.8505736101030629,0.9773696037160691,0.5331552329801132,0.8865502685440557,0.9942026999564523,0.9352257802293512,0.9831250979822905,0.7430795761358687,0.8254570474669765,0.8390038612280447
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9939744098393175,0.7364922347098772,0.9482688017347428,0.9694631374497951,0.9374468523357395,,0.942065146850977,0.9859669618231964,0.9941639134852663,0.9692913340107417,0.9923164465089274,0.9822918856147481,0.9945406299898389,,0.9889999709682101,,0.60276336188126,0.986861373203658,0.9629096821019015,0.9930640731601105,0.8991814196545218,0.9770715052983017,0.631748700827406,0.9652469734359124,0.9933646102482218,0.9302650602409638,0.9939087821164174,0.8555436202641892,0.964985803454783,0.9181589200174191
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9971008141403754,0.9199722462869176,0.9919784825170451,0.9834552111647531,0.9962704479570755,0.999892066681971,0.9798615591575864,0.981947800841922,0.9946467702133835,0.9851796196835535,0.9981785455073305,0.984092669473073,0.9952,0.9983484395412978,0.9999786326027,1.0,0.9879657424880245,0.9992681666424735,0.9972233996225867,0.9981980548700826,0.9660193351720134,0.9705657134562344,0.9987242270285963,0.9752674698795181,0.9946816083611555,0.9538101901582233,0.9967504137030048,0.966809464363478,0.9699270140804181,0.9749811003048339
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9936859588112175,0.8655202018380989,0.996571380913659,0.9907418911517709,0.9878518016600925,0.9973422105291417,0.9093606973316507,0.9852983016402962,0.9945975322978661,0.9799905937001017,0.9984317027144723,0.9844343155755552,0.9946119320656118,0.9951865292495282,0.9950659892582377,1.0,0.9389470750471767,0.9971179561619974,0.9969347075047177,0.9976380897082305,0.960471011757875,0.972930062418348,0.9962674408477282,0.9720500508056322,0.9945133401074177,0.948532210770794,0.9909280301930614,0.9685739004209609,0.9582422993177528,0.9612026128610828
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9904765615827764,0.6838366779740959,0.9224127937282376,0.9687626779991075,0.7470905610873837,0.9990669520781547,0.8797197031761739,0.9573304688634054,0.9937597909711133,0.7993733778487445,0.9965042241254174,0.9810835825228625,0.9941042241254173,0.9946263318333576,0.9870146610538539,1.0,0.6346827696327478,0.9680903469298883,0.945523820583539,0.9952992887211496,0.7494217448105676,0.9779618522281899,0.8854902598345189,0.9392694440412251,0.9943536652634635,0.890304891856583,0.9737493395267818,0.7831401945129917,0.8250165771519814,0.8126564668311802
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.07038154480201125,0.5923639283587792,0.6738604282646317,0.5161447979634063,0.5967877003009192,0.7376760148608289,0.42061504666725946,0.9347559297430686,0.817583045434751,0.6154103062853824,0.9191115111046596,0.9754516475540718,0.8879579619683553,0.9157413848163738,0.9199224270576283,0.5348519669037596,0.640029612425606,0.7029557845841196,0.6788070256931339,0.8263392654957178,0.6708605603135432,0.9750203512846567,0.7592163739294526,0.8650432863986064,0.989137697779068,0.8940056321672232,0.8489823196400059,0.7336998693569459,0.7209181013209465,0.7304045289592103
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6354439514349679,0.47506161265834385,0.5986338900356539,0.3692635223538481,0.4686843128636623,0.6323103592426259,0.37560663653271625,0.9031196400058064,0.19131461750616927,0.6029489330817244,0.7217268108578893,0.07998432283350268,0.49482746407316014,0.7771839163884453,0.7702774858470024,0.43528326317317456,0.388620002903179,0.45265089272753667,0.779995703295108,0.12196405864421542,0.3003760197416171,0.3894318478734214,0.37945304107998257,0.6615883872840761,0.992704427347946,0.849254637828422,0.3118849179851938,0.6828992306575701,0.4949670489185658,0.7470349833067209
