,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.2473123319705277,0.026377051241698733,0.014216639338303406,0.12353594251077128,0.026979688641157122,0.09857774988405628,0.03723995657423783,0.37229234001292827,0.28801995798319324,0.09962871516651246,0.007259543971203339,0.013798068570154604,0.21538469527274004,0.09799539478912005,0.1168936035067182,0.2518076534789579,0.10415795490179172,0.37096239673639053,0.040410274553697466,0.6657792207792208,0.26198583882851617,0.12101240418086971,0.08425249510725807,0.05256039033378271,0.06084482279989233,0.4961790497084615,0.26276204559594296,0.02264172492264322,0.08613142998245274,0.08292762447318379,0.35510524563156143,0.010165316240198046
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9877665633237132,0.8668623262136974,0.9549514447429166,0.9251697239476617,0.9733682114837681,0.9959844466271262,0.9122294913914251,0.9935105627528813,0.9828372203704964,0.9705845044041724,1.0,0.9438267391076607,0.979698875156606,0.9603634373994256,0.9787028501100902,0.989635657440233,0.9985591841617754,0.9970368909670491,0.9942755843888,0.9956599629061558,0.9884969301587246,0.920185796231662,0.9275316543322558,0.9686931194664269,0.8592444598174012,0.995175676438967,0.985603644064821,,0.9979746283672631,0.9713176276641756,0.9982163764834928,0.9950217795173392
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9804097495262113,0.5,0.8831742689727292,0.9293111723533245,0.763132506126908,0.9960598020121685,0.804225217617726,0.993398625986268,0.9826356189341654,0.9457256409120385,0.9869617368213164,0.5,0.9760303151904421,0.9209951101214987,0.5,0.9777951336265955,0.5,0.977209478303095,0.9083140926863688,0.9939930020036394,0.9871698613502583,0.5,0.9249599270085257,0.5,0.5,0.9917953014704413,0.9857402450106232,0.7549407788515008,0.9413012421146443,0.762053242688636,0.9905261305875861,0.6062320268616466
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.98975588049414,0.988341836257103,1.0,0.996626644729667,0.999977112233656,0.9999821174492416,0.9992141613400642,1.0,0.9971412162979012,0.9868380254482918,1.0,0.9972343583364636,0.9979211960754457,0.9972525858805675,0.9960912792287778,1.0,0.9921452442127077,0.9995100229093066,0.999999542244509,1.0,0.9999564401520027,0.9999395009540097,0.9715465255630439,0.9995102061526667,0.9812919120783566,0.9957806414734546,0.9993376221681948,0.950197366953113,1.0,0.9999852712554863,1.0,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6223814233535474,0.5818699157416752,0.57281809146672,0.8860462865942819,0.5620280743287134,0.646302045131129,0.7471030176895747,0.5420438271224496,0.9864718107183149,0.9432035033850379,0.35384510497335137,0.46337105691672875,0.9748776673455792,0.91778032487364,0.8798036110706582,0.9521349635555529,0.5864844183202496,0.9759751883637924,0.9069553670602706,0.9831192756841138,0.9865512266538256,0.618945125958575,0.9236212281911245,0.5881138539657319,0.6770266104848484,0.9955664682493742,0.9861604403107209,0.7451744646564227,0.896155967046722,0.763138098648016,0.9577239161227638,0.6229572129181682
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9766798650331323,0.940781778082254,0.877978242685927,0.9974970228678488,0.9991994598543461,0.9994650256666882,0.9973511140892345,0.9962792135550417,0.986707588170991,0.9755233367709919,1.0,0.7462768497934424,0.9899284659639267,0.9849214485333883,0.9555772326075918,0.9991222099026145,0.9609417051398559,0.9943696127208663,0.9990826296151654,0.9946658756646742,0.9891107538381166,0.9902473427481813,0.9434728573327813,0.9956099635164538,0.9838301505853269,0.9949339820936373,0.9866763733873322,0.816270811781669,0.9975904989966773,0.7995841597692199,0.9999639980163166,0.5895671484533135
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9692654108407808,0.7177852832053914,0.8429451992924172,0.92441944083052,0.7499745806249154,1.0,0.7681414530708477,0.9746499990654353,0.9819476805230288,0.8997874664181488,0.9993571893074349,0.6082243679588297,0.9749822246612398,0.9186841526818613,0.8309875518162944,0.9510738351434282,0.7394647048275342,0.9745748590633188,0.8427084468065751,0.9869241910875965,0.9836796052509638,0.6876206532291982,0.9223798164360384,0.9074407316982288,0.8487341406823945,0.9824204682281222,0.9836647172034678,0.7467124859844996,0.8811321611383844,0.7404249037219923,0.9749901157006694,0.6096362732665896
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.753383116765433,0.5919102365740272,0.6614859589616361,0.7980619199157577,0.6182762899282442,,0.8310062927291135,,0.9817119003805265,0.9069041979396122,,0.5753454665757396,0.957348898708281,0.8969938029602009,0.9508583879306772,0.9637532770289718,0.5,0.5,0.7906136703581349,0.9935117055962255,0.962162644795145,0.6485808446039791,0.9235944347425982,0.5,0.5,0.9726550807099601,0.5,0.7684339756114044,0.7710694492754949,0.7541528173543135,0.5,0.5
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9835923876403996,0.7943162132437908,0.9787060652606474,0.9505468022891894,0.9804313657425495,0.9997842327231068,0.9116967287695084,0.9955146855689219,0.9849292877523674,0.967498641042678,1.0,0.9552917412666688,0.9761077565431437,0.9236025800446779,0.9589850038390297,0.9973053094617599,0.8843024395471168,0.9916367407823157,0.9793829356948609,0.9968714565175887,0.9914199063225038,0.9385112627240868,0.9253323512240983,0.938019894787884,0.8635327335856219,0.9926550356225305,0.9929220757419216,0.8023277981961925,0.9995709166840201,0.9676972920751103,0.9984348222069231,0.9831796486790063
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9808311056398341,0.3762849904668239,0.9831830513773132,0.9449191031223668,0.9754165128216319,0.9990189672474221,0.8912014396436088,0.9935684539079812,0.9828726678082476,0.9741733215689325,0.5,0.37785398892722016,0.9767572269111986,0.9199347651893222,0.9208334843286416,0.9865802903686292,0.3741774860574466,0.9898215567209552,0.9721115585155542,0.9966843711194798,0.9867596460872166,0.8576309643064334,0.9261835639496487,0.9386142732426305,0.3244491813323578,0.9948638823566257,0.9889899001920629,0.7995478580073816,0.955630069444845,0.8562326846721917,0.999110780208063,0.8705165653737962
