,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9956813314494614,0.7812519185436317,0.9836208586142907,0.9616154560022719,0.9238024997622248,1.0,0.9318864243967692,0.9584781535781681,0.9892045870227899,0.9790894469444041,0.9966655247496008,0.9659001887066337,0.995374190738859,0.9937883582522863,0.9923232980113224,0.9998899114530411,0.7522496733923647,0.9708567281172884,0.9777583974452024,0.9909121207722456,0.9491997096821019,0.971112207867615,0.9883138917114239,0.9244296704891857,0.99158472927856,0.8698645376687473,0.9941395267818262,0.9384389025983452,0.9642038031644651,0.8270712149804036
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7030148699035258,0.4375370918435463,0.6445136673547257,0.8279386334131202,0.5859789215871111,0.7046032190427245,0.7076220037121899,0.9543529685005081,0.947203948323414,0.6761766294092031,0.9846472927856,0.9631289301785455,0.9919869937581651,0.8731986645376688,0.93798321962549,0.6315170271447235,0.52176641021919,0.5718872405283786,0.6514856728117289,0.9741970097256495,0.3871061692553346,0.9567823486717957,0.3867141239657425,0.5834263318333575,0.9887831615619103,0.8788665989258237,0.9131954129772101,0.45334184932501087,0.7030745826680216,0.4904212512701408
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9942987907323215,0.9456405328946791,0.9612293321657179,0.9804479897764614,0.9846242505862774,0.9999298707375242,0.9607670534634808,0.973739700972565,0.9940668311801422,0.9481489911453042,0.9984204383800263,0.9808431993032369,0.9945657134562346,0.998371897227464,0.9993580490637248,0.9999907098272609,0.9233686166352156,0.9999853679779358,0.9783838583248657,0.9949452170126288,0.9285042241254173,0.9657849905646684,0.9957402235447816,0.9299581361590942,0.993497111336914,0.8934022354478153,0.9969460879663232,0.7824749020177094,0.9768212512701409,0.9517029467266658
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8427820443789499,0.5555293523776298,0.6134559329455181,0.8592868879062031,0.7121322716275469,0.6049040626210483,0.8068748356286979,0.939369313398171,0.9926296414573959,0.7174138481637393,0.9836653215270721,0.9739334010741763,0.9930620989984033,0.9701282624473799,0.9060763536071998,0.2704767600522572,0.6265904485411525,0.9470330091450136,0.8889770939178401,0.9948058644215416,0.6133561329655974,0.966475250399187,0.8263018725504427,0.6239410074031064,0.9923116852953984,0.8568134707504718,0.9493481201916097,0.7005041079982581,0.8280810567571492,0.6610524604441865
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8783293321295984,0.6533397520291493,0.6869977690206626,0.949920952675565,0.6675571743648591,,0.7758032198800823,0.9207655102337059,0.988931455944259,0.7046800406445057,0.5,0.9733891130788214,0.9648408767600523,,0.5,,0.5,0.5,0.26765835389751774,0.9925615909420816,0.5,0.9372740310640151,0.5,0.8238535636521991,0.987658934533314,0.8982152416896502,0.8566611119175496,0.6666136739730003,0.5,0.5
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9953129238205896,0.774684286896213,0.994184441525406,0.9769659773215952,0.9775320799442171,0.9996033313591215,0.9427514857273679,0.9600134707504717,0.9923586006677313,0.9747453621715778,0.9963124981855132,0.979102917694876,0.9941592683988968,0.9992416896501669,0.9958038612280448,0.999994658150675,0.7645997967774714,0.9994168094063,0.9831399622586732,0.9953700101611265,0.924362897372623,0.9671302075772972,0.962932210770794,0.9243108724052839,0.9935500653215271,0.8933857453912034,0.9972062128030194,0.8881577006822471,0.8890321381913195,0.9291426912469154
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.04387947402726216,0.321939661011003,0.2887462730134901,0.7380671502900725,0.7454950759445299,0.9804114724898793,0.8756302870798008,0.9544349542749312,0.03923994774277835,0.2937492233996226,0.9940496443605749,0.9765791261431267,0.9934716794890406,0.9781764552184642,0.9781158368413413,0.4333274495572652,0.30019486137320367,0.9258320220641603,0.9382205835389751,0.9947824067353752,0.39734138481637393,0.966871592393671,0.15393595587167946,0.09498504862824791,0.9912085934097837,0.8739755552329802,0.9498588474379446,0.727365016693279,0.2059898388735666,0.31795558136159097
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9942380642000899,0.7443812861234358,0.9608898897020497,0.9686593523063816,0.9247538816437043,0.999415406851081,0.9213311852329767,0.9592240383219626,0.9923093627522136,0.8072716504572507,0.9962532733343011,0.9790130352736246,0.9941121207722456,0.9980711278850342,0.9906080998693569,0.999995587167949,0.7531238786471186,0.998677543910582,0.9791993032370445,0.9951856002322543,0.9084160836115545,0.9671469298882277,0.9216495862969953,0.9219769487588909,0.9936322833502685,0.8878339381622877,0.9905716359413558,0.8755311946581507,0.877729017273915,0.914616344897663
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6764298062013935,0.5126309603973614,0.6424136277392047,0.37972699196721976,0.5288732160534507,0.5606719479114903,0.3737195593808476,0.9235217883582523,0.13019480330962402,0.6297416751342721,0.7425270431122079,0.0812906372477863,0.5380293221077079,0.7329502685440556,0.6716886630860792,0.46587289882421246,0.5279964000580636,0.37843274785890546,0.8251408332123676,0.1470272027870518,0.47503277689069523,0.7368546958920017,0.37130079837421975,0.6624039483234141,0.991738481637393,0.8619821744810567,0.45842519959355493,0.7206465960226448,0.558746871824648,0.7073718681956744
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.06671214409191567,0.4359866649645429,0.4992910906778424,0.5302081854233438,0.4402205202463407,0.5996134124406025,0.8141975180169867,0.1169354042676731,0.7305064886050225,0.5785746552474961,0.8128522572216577,0.40149258237770363,0.7684663666715053,0.8503514588474379,0.8661811003048338,0.8119005951516911,0.5722191319494847,0.9184968500508057,0.6525185077660038,0.63945037015532,0.4565373203658005,0.9276286253447527,0.5951669037596168,0.4311241689650167,0.9774638989693716,0.5881695456524895,0.46580926114094934,0.6937023080272899,0.5065308753084627,0.655805951516911
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9941368533130372,0.7244683867861921,0.9734834553074374,0.968196605338959,0.9220075086288452,0.9965570915203311,0.9387673145655204,0.9528119610974016,0.9935981419654522,0.95873282043838,0.9957639134852664,0.9766130352736246,0.9926036289737262,0.9939267818260996,0.9949166497314559,0.9999881550297577,0.7884437218754536,0.9925160690956597,0.9750517056176513,0.9945357526491508,0.8947720714182029,0.9678978080998694,0.9567421686746987,0.8891709101466106,0.9885133981709973,0.9165696037160691,0.9898098417767456,0.852606880534185,0.9707858905501523,0.9359026854405574
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9955042123971191,0.7592141255485209,0.9794499697671025,0.9739695322325449,0.9311240038066531,0.9995540217214433,0.9382313931685867,0.9621534620409348,0.9923592974306866,0.9812141094498475,0.9965347655682972,0.9794855566845696,0.9942700537088112,0.9964156191029178,0.9959473943968646,0.9999962839309043,0.8316734504282188,0.9992210190158224,0.9805166497314559,0.9958477572942371,0.9235927420525474,0.9677864421541588,0.9685159529685006,0.9295900130643053,0.9937423718972276,0.8980157352300768,0.9937711714327188,0.9115039047757295,0.9312099869356946,0.9310056031354332
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9968128691667105,0.8861591024480372,0.9913538083025792,0.9806444987626272,0.9723167851227623,,0.9739091894673707,0.9816642183190595,0.9934901437073596,0.9849580490637247,0.9962099579039048,0.9766864276382639,0.9917093337204239,,0.9995543039628393,,0.934159849034693,0.9957550878211642,0.9953609522427057,0.9894366090869502,0.9531273624618958,0.9750416025547977,0.9749611264334446,0.9684384961532878,0.9892854115256206,0.9178955436202642,0.9975130207577296,0.9125653070111772,0.973964755407171,0.9687069821454493
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9955558299495161,0.8155956767355085,0.962008298409124,0.9800422938050226,0.9673232261553761,0.9972600277996779,0.9487180457458342,0.9713955581361591,0.9923239947742778,0.9824304253157208,0.9960416896501669,0.9789863260269995,0.994075424589926,0.9955263173174626,0.9984487734068805,0.9999549426622151,0.9545273914936856,0.9991434460734505,0.9805614748149223,0.9958089708230512,0.9212653215270722,0.972099520975468,0.9945750036289737,0.9360968500508058,0.9940006386993758,0.8957164174771374,0.9855110465960226,0.8962208738568732,0.9701834228480186,0.9249393525910872
