,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9850098619329388,0.741432720232333,0.6755156950672646,0.9628526645768026,0.8331116038433112,0.9966447848285923,0.9687924016282226,0.9814797136038186,0.9949403341288783,0.6840095465393795,0.9982338902147971,0.9803818615751789,0.9983293556085918,0.9957040572792363,0.9991408114558473,0.9978042959427208,0.8401909307875896,0.6469689737470168,0.999236276849642,0.9908353221957041,0.9959904534606205,0.9956085918854416,0.8667303102625299,0.9725059665871122,0.9425298329355609,0.9885441527446301,0.9982816229116944,0.9936038186157518,0.9320763723150357,0.9975178997613365,0.6869689737470167,0.9840572792362768,0.5877804295942721
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.0,0.9999031945788964,1.0,1.0,0.9994087213599409,1.0,1.0,0.9999045346062052,0.9987589498806683,0.9999045346062052,0.9993794749403342,0.9985202863961813,0.9983293556085919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994272076372316,1.0,0.9913126491646778,1.0,0.9993317422434367,1.0,0.9997136038186157,0.99145584725537,1.0,1.0,0.9998090692124105,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9936883629191322,0.9226524685382381,0.9998206278026907,0.9893416927899686,0.9979305247597932,1.0,0.991044776119403,0.9927446300715991,0.9007159904534606,0.9446300715990454,0.9992840095465393,0.99145584725537,0.9983293556085918,0.9968496420047733,1.0,1.0,0.9985680190930787,1.0,0.9999045346062052,0.997708830548926,0.9976133651551312,0.9995226730310263,0.9995226730310263,0.9742243436754177,0.9998090692124104,0.9894988066825776,0.9995226730310263,0.9986634844868735,0.9429594272076373,0.997708830548926,1.0,0.9967541766109785,0.9495942720763724
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8293000556314165,0.6443558128703416,0.9202465362263468,0.826297034227258,0.5,,0.9192219640664324,0.9543217457180125,0.9905325214597774,0.5,0.5,0.97554115093899,0.9973747016706445,0.9949426125392313,,0.5,0.5,,0.9017050483877399,0.8954139017207694,0.9971745433211249,0.9918414682076315,0.7111488314602901,0.9647429668320413,0.5,0.9740129071946502,0.9962025734644937,0.9894015185605002,0.9410945483336277,0.9113502429355039,0.7608834536144132,0.9730785311088453,0.6647193852848867
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9873175931437197,0.8756420504756398,0.9942246978624143,0.9835380204597047,0.9952797129261355,0.9993966933047321,0.9750685329980172,0.9801937788005309,0.9934099258947032,0.9817797802473215,0.9986363714036717,0.987427959512648,0.9983293556085919,0.9962779888471813,1.0,1.0,0.9886532886005435,1.0,1.0,0.99675896127272,0.9971392279606519,0.998753709536856,0.986113088897876,0.9749103730327351,0.9951542768610341,0.9908473977705755,0.998855098797569,0.9961544990060434,0.9319891091985122,0.9987669243169042,0.9945179168494142,0.9794403084967618,0.994917322184312
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9855387494213166,0.24342768035281032,0.9811699410806572,0.9853676752390405,0.994903881713681,0.9988205194502567,0.9731220853914713,0.982999413309334,0.9936860692294985,0.3469837834143118,0.9988172771857075,0.9807727228712527,0.9983293556085919,0.9958938488616492,0.9999052181293112,0.9997129202955098,0.2016428477851003,0.011507111488314598,0.9997099583620508,0.995324929796481,0.9964819065737834,0.9982943820096718,0.9468232694049361,0.9747435933948884,0.9915163390502447,0.9899747666053395,0.9985641457954786,0.9942907593372105,0.9158497616213168,0.9979011283827274,0.9199888357892698,0.979927432630254,0.8588764019343703
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9549823185462694,0.6232938395953852,0.4895501618773753,0.6507238775169268,0.5754915440708529,0.9974676015260361,0.45328893953815474,0.9606889912907763,0.9962663689543805,0.6608752513371421,0.9986452572040487,0.9823448260148894,0.9983293556085919,0.9961467524108429,0.15843860538502286,0.7159371386583581,0.7306447331696675,0.4506372144155023,0.7389406531063277,0.4151318345190561,0.9960968552241101,0.9183260519135799,0.7789365519676921,0.9767570246239199,0.7986860407493692,0.9925625850843866,0.9869820746065471,0.9855056646977405,0.6158548880446113,0.3018738785949044,0.6521300288788512,0.9838467541196507,0.5016884159921623
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9974625460515311,0.984080053303895,0.998605240402984,0.9946056200312497,0.9952130684378806,0.9999999999999999,0.9775139045122236,0.9938867971816063,0.9959116204624033,0.9807832035588769,0.9992850348311982,0.9799989747153411,0.9983293556085919,0.9975951378723065,0.9999022561958522,1.0,0.9985071855366511,1.0,0.9988443902689094,0.9977060964565023,0.9976099475396016,0.9986817117696982,0.9971100643081322,0.9752808425561486,0.998383467854478,0.9918745051577514,0.9991371659992823,0.9972663632583547,0.9223393578300421,0.9993360712231076,0.9898460364203895,0.9943422514111904,0.9367426706386954
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9045347385128906,0.773926073645216,0.9595012970299021,0.9621834494550957,0.8653885127845433,0.9971478596178739,0.9603696087221472,0.9430388298084427,0.993983629621613,0.6767464300157779,0.9985468298767949,0.980365343100119,0.9983293556085919,0.9953452076486236,0.9995290525800149,0.9965329429656928,0.7919622239563457,1.0,0.9988455294740859,0.9872224468987987,0.99619983937207,0.9973003115726158,0.8593177300197652,0.9742220652650646,0.8083052614191079,0.9850579570633569,0.9969328039826613,0.9948350715705652,0.8945536878919578,0.9978150044713804,0.7330871890681872,0.9718625435033977,0.7763270885902906
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9541069990546548,0.6975200756450494,0.8958330149409801,0.9379778353200146,0.9193077276469196,,0.9307936388122297,0.8785552599951014,0.9870577178302697,0.8236590131065555,0.772185849932502,0.9798110058612106,0.9968973747016705,0.9488048028890244,,0.8427486742499758,0.7009196803390275,,0.6876014604610363,0.9366494836552537,0.9722441772375414,0.9427244091797153,0.8094686177453991,0.9790058156424263,0.5362867607270407,0.8685938220903276,0.9969173107922603,0.9842368179721008,0.11615803054209078,0.9148088698515046,0.7382555351131515,0.7477836193687664,0.8811902415684577
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.956684328668853,0.638720856460895,0.9735896559351686,0.9659723518833344,0.9739436438911859,0.9995520421186812,0.9630354456900154,0.8794272076372315,0.9931374280164729,0.663235456621915,0.9984326815181048,0.9813564516037161,0.9983293556085918,0.9950503813489329,0.9999052181293112,0.9969492085372036,0.5,1.0,0.9988539595923924,0.9885646584378079,0.9964819065737834,0.9972950712288037,0.8429797050597798,0.9747807314836439,0.5,0.9836328113874949,0.9975133429406303,0.9952757161328541,0.889057706438218,0.9971638347924653,0.6844629501996458,0.9719789702724408,0.6907602485745695
