,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,16_http,28_pendigits,9_census,24_mnist,1_ALOI,36_speech,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9677514792899409,0.8424975798644724,0.7020627802690583,0.9766457680250785,0.8818920916481892,0.8767323121808899,0.9317503392130257,,0.993126491646778,0.719618138424821,0.995799522673031,0.9765155131264917,0.9997613365155131,0.9918854415274464,0.9995226730310263,0.9988544152744631,0.8143198090692124,1.0,0.9990453460620525,0.9892124105011934,0.997708830548926,0.9918854415274463,0.8799045346062053,0.948162291169451,0.9902625298329356,0.8989976133651552,0.9955131264916468,0.9944630071599045,0.9225298329355609,0.9810978520286397,0.7259188544152745,0.957708830548926,0.714653937947494
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9997041420118342,0.9997095837366893,1.0,0.9989028213166145,0.9992609016999261,1.0,1.0,0.9987589498806683,0.9996181384248211,0.9957995226730311,0.9996181384248211,0.9952267303102624,0.9997613365155131,1.0,1.0,1.0,0.9995226730310263,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.9914081145584726,0.9995226730310262,0.9958949880668257,1.0,0.9993317422434368,0.9925059665871122,1.0,1.0,0.9998090692124105,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9989151873767259,0.993320425943853,1.0,0.9987460815047021,0.9989652623798966,1.0,0.9994572591587517,0.9936992840095465,0.9986634844868735,0.9800477326968974,0.9992362768496421,0.9907398568019093,0.9997613365155131,0.9943675417661099,0.9995226730310263,1.0,0.994653937947494,1.0,0.9999045346062052,1.0,0.997708830548926,1.0,0.9974224343675417,0.982434367541766,0.9986634844868736,0.897565632458234,0.9979952267303103,0.9995226730310263,0.9314081145584725,0.9934128878281623,0.9704057279236277,0.9983770883054892,0.9974224343675417
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8569606378550393,0.5,0.7864473446077742,0.9552419394463498,0.7695340730871529,,0.8526655608107238,0.8666687931829962,0.9788732121598761,0.6920286396181384,0.9185190332704872,0.9752564635653704,0.9997613365155131,0.9914776060742421,,0.9920724990174355,0.30143198090692125,,0.9886307323380477,0.7142898479730693,0.9972123649329863,0.9838426529810151,0.6882068340918541,0.9308365753213983,0.5,0.7704289677092293,0.9769194752820957,0.9839517888369285,0.8649556564385028,0.9546129265611383,0.6959046713108265,0.9794491942971388,0.5
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9895336103233237,0.9273973398657469,0.9993050332803797,0.9870984463596073,0.9975177659456498,0.9997169672293805,0.9864093863972354,0.9821985520702207,0.9934306594289165,0.9376658825137701,0.9990505864058645,0.9861652644949619,0.9997613365155131,0.9927058970955963,0.9996165435375738,0.9996149486503267,0.977648110913016,1.0,1.0,0.9995203946206731,0.9976714646191353,0.9954807730646328,0.9904593844874431,0.9472816855679792,0.9878825023780908,0.9722197982467632,0.9967241015943176,0.9986762435848509,0.9251872568508952,0.9999033954010288,0.9945990282579844,0.9720703345276,0.9897785954739379
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9893634093110653,0.7647839121197951,0.98912344909409,0.9854911262664479,0.9799372777037587,0.9998584836146903,0.979138629045472,0.9795827091438304,0.9943695923354277,0.7243492575230261,0.9988628453927695,0.9851429417695273,0.9997613365155131,0.9927036186852434,0.9995226730310263,0.9998008669351394,0.9685757087280205,0.004776231623196489,0.9995240400772382,0.9974092195874938,0.9977776385415895,0.9935484532441715,0.9540458302242525,0.9500371950490143,0.9892992179356462,0.9685533803065601,0.9966270413132757,0.9952909814822198,0.9238582600919338,0.9930137103342997,0.9495272868119913,0.9657851117275477,0.9614597775132291
